classname,methodname,conf,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,avg,CV
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,22CPU05Mem2GB.sh,0.00015000000000000001,5e-05,0.0,0.00015000000000000001,5e-05,0.0001,0.0001,5e-05,5e-05,0.0,0.0001,0.0,0.00015000000000000001,0.00015000000000000001,0.0002,5e-05,0.0,0.0002,0.0001,5e-05,0.0002,0.0,0.0,0.00030000000000000003,0.0002,0.0001,0.0,0.0035000000000000005,0.0002,0.0001,0.00021,2.93311687513038
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,27CPU2Mem8GB.sh,5e-05,0.0002,0.0001,5e-05,0.0001,0.0001,0.0,5e-05,5e-05,5e-05,0.0,0.0,5e-05,0.0001,0.0001,0.0001,0.00015000000000000001,5e-05,0.0002,0.0001,0.00015000000000000001,5e-05,0.0001,0.0,5e-05,0.0002,5e-05,5e-05,0.0001,0.00015000000000000001,8.333333333333333e-05,0.6811754546370562
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,01noThrottling.sh,5e-05,0.0,5e-05,0.00015000000000000001,0.0,5e-05,5e-05,5e-05,0.00015000000000000001,0.0001,5e-05,0.00030000000000000003,5e-05,0.00015000000000000001,0.00015000000000000001,5e-05,0.0001,5e-05,0.00025,0.0,0.0,0.00015000000000000001,0.0001,0.0001,0.0001,5e-05,0.0,0.0,0.0,0.0,7.666666666666667e-05,0.9634139046156667
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,20CPU010Mem2GB.sh,0.00015000000000000001,0.00015000000000000001,0.005,0.0,5e-05,5e-05,0.0047,0.0002,0.00495,5e-05,0.0,0.0001,5e-05,5e-05,0.0,0.0001,0.0,0.0,0.005,0.00030000000000000003,5e-05,0.0047,0.0048000000000000004,0.0001,0.0097,0.00475,5e-05,0.00495,0.0001,0.0,0.0016700000000000003,1.543946689298855
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,21CPU025Mem2GB.sh,0.0001,0.0001,0.00030000000000000003,0.00015000000000000001,0.0001,0.00025,0.0001,0.00465,0.0,0.0,0.0001,0.0,0.0046,0.0001,5e-05,5e-05,0.0002,0.00015000000000000001,0.0,0.00015000000000000001,0.00015000000000000001,0.0001,5e-05,0.00025,5e-05,0.00015000000000000001,0.00015000000000000001,5e-05,0.0043,0.0,0.0005466666666666665,2.426331300791726
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,19CPU010Mem1GB.sh,0.0051,5e-05,0.0001,0.0048000000000000004,0.0001,5e-05,0.0097,0.00015000000000000001,0.005050000000000001,5e-05,0.0001,0.0001,0.00475,0.0001,0.0001,0.0049,0.0048000000000000004,0.00025,0.0049,5e-05,0.0002,0.0,0.0097,0.0046,5e-05,0.0049,5e-05,5e-05,0.00015000000000000001,0.00495,0.002328333333333333,1.2731573762380388
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,26CPU2Mem4GB.sh,5e-05,5e-05,0.0,0.0001,0.00015000000000000001,5e-05,0.0,0.00015000000000000001,0.0,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,0.00025,0.0001,5e-05,0.0,0.0002,5e-05,0.0001,0.0001,5e-05,0.0,0.00015000000000000001,5e-05,5e-05,0.0001,7.166666666666667e-05,0.8192518583166762
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,29CPU4Mem8GB.sh,0.0,0.0001,5e-05,5e-05,0.0001,0.0002,5e-05,0.0002,5e-05,5e-05,0.0001,0.00025,0.0,0.0001,0.0002,5e-05,0.00015000000000000001,0.0,5e-05,0.0,0.0,5e-05,5e-05,0.0001,0.0,0.0,5e-05,0.0,0.0,0.00015000000000000001,7.166666666666667e-05,0.981439434698102
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,23CPU05Mem4GB.sh,0.0001,5e-05,0.0001,0.00015000000000000001,5e-05,0.0002,0.0,0.0002,0.0001,0.0,0.0,0.0001,0.0,5e-05,0.0,5e-05,0.0,0.0001,5e-05,5e-05,0.00025,0.0,0.0,0.0002,5e-05,0.0002,0.0,0.0,5e-05,0.00025,7.833333333333334e-05,1.0250374017400767
org.apache.commons.exec.CommandLineTest,testAddArgumentsArray,25CPU1Mem8GB.sh,0.0,5e-05,0.00015000000000000001,0.0002,5e-05,0.0002,0.0001,5e-05,5e-05,5e-05,5e-05,0.0001,0.00015000000000000001,0.0002,5e-05,0.0001,0.0,0.0001,5e-05,0.0,0.0001,5e-05,5e-05,5e-05,0.0001,0.00015000000000000001,0.0,5e-05,0.00015000000000000001,0.0,7.999999999999999e-05,0.7500000000000002
