project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_baseline_conf,cheapest_github_baseline_runtime,cheapest_github_baseline_price,cheapest_github_baseline_max_failure_rate,cheapest_github_baseline_runtime_rate,cheapest_github_baseline_price_rate,cheapest_smart_baseline_conf,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_baseline_conf,fastest_github_baseline_runtime,fastest_github_baseline_price,fastest_github_baseline_max_failure_rate,fastest_github_baseline_runtime_rate,fastest_github_baseline_price_rate,fastest_smart_baseline_conf,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
activiti_dot,1-0.6,{'22CPU05Mem2GB.sh': 1},681.7275862068988,1.6548937155172467,0.1999999999999999,27CPU2Mem8GB.sh,275.1033333333329,2.6712533666666625,0.1899999999999999,2.478078247713828,0.619519561928457,22CPU05Mem2GB.sh,681.7275862068988,1.654893715517247,0.1999999999999999,1.0,0.9999999999999999,6-0.6,{'01noThrottling.sh': 6},63.72058606730727,7.424719614240945,0.3,27CPU2Mem8GB.sh,69.40238960581908,4.043380730029184,0.1899999999999999,0.9181324509028805,1.8362652715583763,01noThrottling.sh,63.72058606730727,7.424719614240947,0.3,1.0,0.9999999999999998
assertj-core_dot,1-0.6,{'26CPU2Mem4GB.sh': 1},8.967748275862117,0.0737896220632187,0.0999999999999999,27CPU2Mem8GB.sh,8.86630344827581,0.0860918064827581,0.0758620689655172,1.0114416146681777,0.8571038880221057,26CPU2Mem4GB.sh,8.967748275862117,0.0737896220632187,0.0999999999999999,1.0,1.0,6-0.6,{'29CPU4Mem8GB.sh': 6},5.0789595238094725,0.4959350504285671,0.125,27CPU2Mem8GB.sh,5.959612249099324,0.3431956227282544,0.0758620689655172,0.8522298618634216,1.445050628810768,29CPU4Mem8GB.sh,5.0789595238094725,0.4959350504285671,0.125,1.0,1.0
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.6,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0993515858333333,0.01,27CPU2Mem8GB.sh,27.276476666666632,0.264854588433333,0.0,5.146436923732704,0.375117480203071,19CPU010Mem1GB.sh,140.3766666666667,0.0993515858333333,0.01,1.0,1.0,2-0.6,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",16.578153333333333,0.3900349859388888,0.0,27CPU2Mem8GB.sh,17.264513333333298,0.3060158933999994,0.0,0.9602444629195089,1.2745579375155733,29CPU4Mem8GB.sh,16.578153333333333,0.4972891989999997,0.0,1.0,0.7843222549840441
commons-exec_dot,1-0.6,{'19CPU010Mem1GB.sh': 1},106.04666666666664,0.0750545283333333,0.03,27CPU2Mem8GB.sh,55.0216866666667,0.5342605775333337,0.0016666666666667,1.9273612477407376,0.14048299928820873,19CPU010Mem1GB.sh,106.04666666666664,0.0750545283333333,0.03,1.0,1.0,4-0.6,"{'27CPU2Mem8GB.sh': 2, '01noThrottling.sh': 1, '22CPU05Mem2GB.sh': 1}",38.00900666666662,1.5274464784380672,0.0016666666666667,27CPU2Mem8GB.sh,38.126145030606565,1.3531962980749028,0.0016666666666667,0.9969276105977694,1.1287693297794694,01noThrottling.sh,38.00900666666662,2.697335850799998,0.0,1.0,0.5662796785150224
db-scheduler_dot,1-0.6,{'22CPU05Mem2GB.sh': 1},21.49789666666665,0.0521861441583333,0.0333333333333333,27CPU2Mem8GB.sh,13.256210000000005,0.1287177991,0.0133333333333333,1.6217226995247243,0.40543067488118123,22CPU05Mem2GB.sh,21.49789666666665,0.0521861441583333,0.0333333333333333,1.0,1.0,2-0.6,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",12.001565682326616,0.2536789080726069,0.0166666666666667,27CPU2Mem8GB.sh,12.251764562744569,0.1486421716191146,0.0133333333333333,0.9795785432264376,1.7066415628173257,29CPU4Mem8GB.sh,12.001565682326616,0.2430024839799401,0.0066666666666667,1.0,1.0439354525015807
delight-nashorn-sandbox_dot,1-0.6,{'26CPU2Mem4GB.sh': 1},17.463886666666667,0.1436986807888889,0.0066666666666667,27CPU2Mem8GB.sh,18.14662666666668,0.1762037449333334,0.0033333333333332,0.9623764784198635,0.8155256906898161,26CPU2Mem4GB.sh,17.463886666666667,0.1436986807888889,0.0066666666666667,1.0,1.0,4-0.6,"{'28CPU2Mem16GB.sh': 2, '29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",5.988706666666658,0.2984184443723705,0.0066666666666667,27CPU2Mem8GB.sh,6.411747324414717,0.2397933888935341,0.0033333333333332,0.9340210029585538,1.2444815336625703,29CPU4Mem8GB.sh,5.988706666666658,0.3650347584888884,0.0,1.0,0.8175069289503133
elastic-job-lite_dot,1-0.6,{'22CPU05Mem2GB.sh': 1},84.17931034482753,0.2043452758620688,0.0,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,1.7942330972798097,0.4485582743199524,22CPU05Mem2GB.sh,84.17931034482753,0.2043452758620688,0.0,1.0,1.0,4-0.6,{'01noThrottling.sh': 4},27.07895172413797,1.756372925517245,0.0,27CPU2Mem8GB.sh,34.632137931034485,1.1724410148620696,0.0,0.7819023988083632,1.4980480068959985,01noThrottling.sh,27.07895172413797,1.7563729255172456,0.0,1.0,0.9999999999999998
elastic-job-lite_elastic-job-lite-core,1-0.6,{'22CPU05Mem2GB.sh': 1},42.11553333333326,0.1022354571666664,0.0,27CPU2Mem8GB.sh,23.09954666666668,0.2242965981333334,0.0,1.8232190415280836,0.4558047603820206,22CPU05Mem2GB.sh,42.11553333333326,0.1022354571666664,0.0,1.0,1.0,2-0.6,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",17.149936666666676,0.541870139122223,0.0,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.9819305034926896,1.8269683569256991,01noThrottling.sh,17.149936666666676,0.5768009290666675,0.0,1.0,0.9394404755884034
esper_examples.rfidassetzone,1-0.6,{'22CPU05Mem2GB.sh': 1},18.97219000000001,0.046054991225,0.0066666666666667,27CPU2Mem8GB.sh,8.740509999999995,0.0848703520999999,0.0633333333333333,2.170604461295739,0.5426511153239348,22CPU05Mem2GB.sh,18.97219000000001,0.046054991225,0.0066666666666667,1.0,1.0,2-0.6,"{'28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 1}",6.881783333333331,0.1746625645023473,0.0899999999999999,27CPU2Mem8GB.sh,7.1894066666666605,0.1013389362069987,0.0633333333333333,0.9572115825969881,1.7235484310351847,01noThrottling.sh,6.881783333333331,0.1888441069824174,0.0899999999999999,1.0,0.924903441750552
fastjson_dot,1-0.6,{'22CPU05Mem2GB.sh': 1},104.46666666666655,0.253592833333333,0.01,27CPU2Mem8GB.sh,35.98251333333387,0.3493902044666718,0.0,2.9032620845273085,0.725815521131827,22CPU05Mem2GB.sh,104.46666666666655,0.2535928333333331,0.01,1.0,0.9999999999999996,6-0.6,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 3}",10.520870412486016,1.1323601857672208,0.0,27CPU2Mem8GB.sh,11.780066507822395,0.6863050337286338,0.0,0.8931078959104155,1.6499371709620272,01noThrottling.sh,10.611999999999998,1.236508815866666,0.0,0.9914125906978908,0.9157720278553391
