project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
handlebars.java_dot,1-0,,,,,,,,,0.04566359519958496
handlebars.java_dot,1-0.2,1.0,{'26CPU2Mem4GB.sh': 1},7.670279310344831,7.670279310344831,0.06311361492528737,0.0,0.017241379310344862,0.05615624013759341,0.045191049575805664
handlebars.java_dot,1-0.4,1.0,{'26CPU2Mem4GB.sh': 1},7.670279310344831,7.670279310344831,0.06311361492528737,0.0,0.017241379310344862,0.05615624013759341,0.043969154357910156
handlebars.java_dot,1-0.6,1.0,{'26CPU2Mem4GB.sh': 1},7.670279310344831,7.670279310344831,0.06311361492528737,0.0,0.017241379310344862,0.05615624013759341,0.0466310977935791
handlebars.java_dot,1-0.8,1.0,{'26CPU2Mem4GB.sh': 1},7.670279310344831,7.670279310344831,0.06311361492528737,0.0,0.017241379310344862,0.05615624013759341,0.044869184494018555
handlebars.java_dot,1-1,1.0,{'26CPU2Mem4GB.sh': 1},7.670279310344831,7.670279310344831,0.06311361492528737,0.0,0.017241379310344862,0.05615624013759341,0.0453641414642334
handlebars.java_dot,2-0,,,,,,,,,0.1426255702972412
handlebars.java_dot,2-0.2,1.0,{'26CPU2Mem4GB.sh': 2},12.354847156684823,6.177473018753792,0.10165980068758829,0.0,0.017241379310344862,0.09045325935632258,0.17700481414794922
handlebars.java_dot,2-0.4,1.0,{'26CPU2Mem4GB.sh': 2},12.354847156684823,6.177473018753792,0.10165980068758829,0.0,0.017241379310344862,0.09045325935632258,0.16879487037658691
handlebars.java_dot,2-0.6,1.0,{'26CPU2Mem4GB.sh': 2},12.354847156684823,6.177473018753792,0.10165980068758829,0.0,0.017241379310344862,0.09045325935632258,0.17488694190979004
handlebars.java_dot,2-0.8,1.0,{'26CPU2Mem4GB.sh': 2},12.354847156684823,6.177473018753792,0.10165980068758829,0.0,0.017241379310344862,0.09045325935632258,0.17105603218078613
handlebars.java_dot,2-1,1.0,{'26CPU2Mem4GB.sh': 2},12.354847156684823,6.177473018753792,0.10165980068758829,0.0,0.017241379310344862,0.09045325935632258,0.17824077606201172
handlebars.java_dot,4-0,,,,,,,,,1.5720345973968506
handlebars.java_dot,4-0.2,2.0,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",21.232820400855942,5.688332758620691,0.2095802318089324,0.0,0.017241379310344862,0.15893831220970803,0.3528296947479248
handlebars.java_dot,4-0.4,2.0,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",21.23282040085594,5.688332758620691,0.20958023180893237,0.0,0.017241379310344862,0.158938312209708,0.3652307987213135
handlebars.java_dot,4-0.6,1.0,{'26CPU2Mem4GB.sh': 4},21.72398284936481,5.688332758620691,0.17875217221219009,0.0,0.017241379310344862,0.15904729779378096,0.37907981872558594
handlebars.java_dot,4-0.8,1.0,{'26CPU2Mem4GB.sh': 4},21.72398284936481,5.688332758620691,0.17875217221219009,0.0,0.017241379310344862,0.15904729779378096,0.3811333179473877
handlebars.java_dot,4-1,2.0,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",21.232820400855942,5.688332758620691,0.2095802318089324,0.0,0.017241379310344862,0.15893831220970803,0.3407576084136963
handlebars.java_dot,6-0,,,,,,,,,3.1981570720672607
handlebars.java_dot,6-0.2,1.0,{'26CPU2Mem4GB.sh': 6},31.093118542044795,5.688332758620691,0.255844543736792,0.0,0.017241379310344862,0.22764133623123933,0.5587537288665771
handlebars.java_dot,6-0.4,1.0,{'26CPU2Mem4GB.sh': 6},31.093118542044795,5.688332758620691,0.255844543736792,0.0,0.017241379310344862,0.22764133623123933,0.5282919406890869
handlebars.java_dot,6-0.6,1.0,{'26CPU2Mem4GB.sh': 6},31.093118542044795,5.688332758620691,0.255844543736792,0.0,0.017241379310344862,0.22764133623123933,0.5918488502502441
handlebars.java_dot,6-0.8,1.0,{'26CPU2Mem4GB.sh': 6},31.093118542044795,5.688332758620691,0.255844543736792,0.0,0.017241379310344862,0.22764133623123933,0.5308423042297363
handlebars.java_dot,6-1,1.0,{'26CPU2Mem4GB.sh': 6},31.093118542044795,5.688332758620691,0.255844543736792,0.0,0.017241379310344862,0.22764133623123933,0.4800436496734619
handlebars.java_dot,8-0,,,,,,,,,4.187494993209839
handlebars.java_dot,8-0.2,1.0,{'26CPU2Mem4GB.sh': 8},40.46225423472478,5.688332758620691,0.3329369152613938,0.0,0.017241379310344862,0.29623537466869765,0.6365053653717041
handlebars.java_dot,8-0.4,2.0,"{'29CPU4Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 6}",39.508325889431184,5.688332758620691,0.39469557651234954,0.0,0.017241379310344862,0.2962121911003722,0.5834074020385742
handlebars.java_dot,8-0.6,1.0,{'26CPU2Mem4GB.sh': 8},40.46225423472478,5.688332758620691,0.3329369152613938,0.0,0.017241379310344862,0.29623537466869765,0.5774307250976562
handlebars.java_dot,8-0.8,1.0,{'26CPU2Mem4GB.sh': 8},40.46225423472478,5.688332758620691,0.3329369152613938,0.0,0.017241379310344862,0.29623537466869765,0.5945985317230225
handlebars.java_dot,8-1,1.0,{'26CPU2Mem4GB.sh': 8},40.46225423472478,5.688332758620691,0.3329369152613938,0.0,0.017241379310344862,0.29623537466869765,0.6235878467559814
handlebars.java_dot,10-0,,,,,,,,,5.170443534851074
handlebars.java_dot,10-0.2,1.0,{'26CPU2Mem4GB.sh': 10},49.83138992740477,5.688332758620691,0.4100292867859956,0.0,0.017241379310344862,0.3648294131061561,0.735518217086792
