<<<<<<< HEAD
project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
assertj-core_dot,1-0,,,,,,,,,0.19066929817199707
assertj-core_dot,1-0.2,1.0,{'29CPU4Mem8GB.sh': 1},7.539474999999994,7.539474999999994,0.12407462691666657,0.0,0.125,0.06140231688369787,0.17414045333862305
assertj-core_dot,1-0.4,1.0,{'29CPU4Mem8GB.sh': 1},7.539474999999994,7.539474999999994,0.12407462691666657,0.0,0.125,0.06140231688369787,0.17536187171936035
assertj-core_dot,1-0.6,1.0,{'29CPU4Mem8GB.sh': 1},7.539474999999994,7.539474999999994,0.12407462691666657,0.0,0.125,0.06140231688369787,0.17083096504211426
assertj-core_dot,1-0.8,1.0,{'29CPU4Mem8GB.sh': 1},7.539474999999994,7.539474999999994,0.12407462691666657,0.0,0.125,0.06140231688369787,0.16855239868164062
assertj-core_dot,1-1,1.0,{'29CPU4Mem8GB.sh': 1},7.539474999999994,7.539474999999994,0.12407462691666657,0.0,0.125,0.06140231688369787,0.17084217071533203
assertj-core_dot,2-0,,,,,,,,,1.1391315460205078
assertj-core_dot,2-0.2,1.0,{'29CPU4Mem8GB.sh': 2},12.0587428571428,6.03375119047616,0.19844671161904667,0.0,0.125,0.09820773331476143,1.0451180934906006
assertj-core_dot,2-0.4,1.0,{'29CPU4Mem8GB.sh': 2},12.0587428571428,6.03375119047616,0.19844671161904667,0.0,0.125,0.09820773331476143,0.9970612525939941
assertj-core_dot,2-0.6,1.0,{'29CPU4Mem8GB.sh': 2},12.0587428571428,6.03375119047616,0.19844671161904667,0.0,0.125,0.09820773331476143,0.9679617881774902
assertj-core_dot,2-0.8,1.0,{'29CPU4Mem8GB.sh': 2},12.0587428571428,6.03375119047616,0.19844671161904667,0.0,0.125,0.09820773331476143,1.0278637409210205
assertj-core_dot,2-1,1.0,{'29CPU4Mem8GB.sh': 2},12.0587428571428,6.03375119047616,0.19844671161904667,0.0,0.125,0.09820773331476143,1.0577661991119385
assertj-core_dot,4-0,,,,,,,,,17.627277612686157
assertj-core_dot,4-0.2,1.0,{'29CPU4Mem8GB.sh': 4},21.09727857142841,5.402342857142813,0.3471908810238069,0.0,0.125,0.17181856617688857,3.7498178482055664
assertj-core_dot,4-0.4,1.0,{'29CPU4Mem8GB.sh': 4},21.09727857142841,5.402342857142813,0.3471908810238069,0.0,0.125,0.17181856617688857,3.258711338043213
assertj-core_dot,4-0.6,1.0,{'29CPU4Mem8GB.sh': 4},21.09727857142841,5.402342857142813,0.3471908810238069,0.0,0.125,0.17181856617688857,3.0418357849121094
assertj-core_dot,4-0.8,1.0,{'29CPU4Mem8GB.sh': 4},21.09727857142841,5.402342857142813,0.3471908810238069,0.0,0.125,0.17181856617688857,3.60853910446167
assertj-core_dot,4-1,1.0,{'29CPU4Mem8GB.sh': 4},21.09727857142841,5.402342857142813,0.3471908810238069,0.0,0.125,0.17181856617688857,3.7689175605773926
assertj-core_dot,6-0,,,,,,,,,36.22430157661438
assertj-core_dot,6-0.2,1.0,{'29CPU4Mem8GB.sh': 6},30.135814285714023,5.267176190476145,0.4959350504285671,0.0,0.125,0.2454293990390157,5.4158594608306885
assertj-core_dot,6-0.4,1.0,{'29CPU4Mem8GB.sh': 6},30.135814285714023,5.267176190476145,0.4959350504285671,0.0,0.125,0.2454293990390157,4.960088729858398
assertj-core_dot,6-0.6,1.0,{'29CPU4Mem8GB.sh': 6},30.135814285714023,5.267176190476145,0.4959350504285671,0.0,0.125,0.2454293990390157,5.960127115249634
assertj-core_dot,6-0.8,1.0,{'29CPU4Mem8GB.sh': 6},30.135814285714023,5.267176190476145,0.4959350504285671,0.0,0.125,0.2454293990390157,5.5487470626831055
assertj-core_dot,6-1,1.0,{'29CPU4Mem8GB.sh': 6},30.135814285714023,5.267176190476145,0.4959350504285671,0.0,0.125,0.2454293990390157,5.690678834915161
assertj-core_dot,8-0,,,,,,,,,46.672330141067505
assertj-core_dot,8-0.2,1.0,{'29CPU4Mem8GB.sh': 8},39.174349999999635,5.213051190476153,0.6446792198333273,0.0,0.125,0.31904023190114283,6.2661943435668945
assertj-core_dot,8-0.4,1.0,{'29CPU4Mem8GB.sh': 8},39.174349999999635,5.213051190476153,0.6446792198333273,0.0,0.125,0.31904023190114283,5.669973850250244
assertj-core_dot,8-0.6,1.0,{'29CPU4Mem8GB.sh': 8},39.174349999999635,5.213051190476153,0.6446792198333273,0.0,0.125,0.31904023190114283,5.870272874832153
assertj-core_dot,8-0.8,1.0,{'29CPU4Mem8GB.sh': 8},39.174349999999635,5.213051190476153,0.6446792198333273,0.0,0.125,0.31904023190114283,6.368274688720703
assertj-core_dot,8-1,1.0,{'29CPU4Mem8GB.sh': 8},39.174349999999635,5.213051190476153,0.6446792198333273,0.0,0.125,0.31904023190114283,5.3315746784210205
assertj-core_dot,10-0,,,,,,,,,59.20658326148987
assertj-core_dot,10-0.2,1.0,{'29CPU4Mem8GB.sh': 10},48.21288571428524,5.183109523809483,0.7934233892380875,0.0,0.125,0.39265106476326994,6.8650524616241455
assertj-core_dot,10-0.4,1.0,{'29CPU4Mem8GB.sh': 10},48.21288571428524,5.183109523809483,0.7934233892380875,0.0,0.125,0.39265106476326994,6.234130859375
assertj-core_dot,10-0.6,1.0,{'29CPU4Mem8GB.sh': 10},48.21288571428524,5.183109523809483,0.7934233892380875,0.0,0.125,0.39265106476326994,6.339444398880005
assertj-core_dot,10-0.8,1.0,{'29CPU4Mem8GB.sh': 10},48.21288571428524,5.183109523809483,0.7934233892380875,0.0,0.125,0.39265106476326994,6.816581964492798
assertj-core_dot,10-1,1.0,{'29CPU4Mem8GB.sh': 10},48.21288571428524,5.183109523809483,0.7934233892380875,0.0,0.125,0.39265106476326994,6.654425859451294
assertj-core_dot,12-0,,,,,,,,,73.49660158157349
assertj-core_dot,12-0.2,1.0,{'29CPU4Mem8GB.sh': 12},57.251421428570865,5.164317857142805,0.9421675586428477,0.0,0.125,0.46626189762539716,7.422737121582031
assertj-core_dot,12-0.4,1.0,{'29CPU4Mem8GB.sh': 12},57.251421428570865,5.164317857142805,0.9421675586428477,0.0,0.125,0.46626189762539716,7.391960620880127
