project,machines_num,confs_num,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,probability_failure_rate,fitness,period
hutool_hutool-cron,1,1,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,1.8699233333333325,0.015386352494444437,0.0,0,0.0,0.015386352494444437,0.00150299072265625
hutool_hutool-cron,2,1,{'26CPU2Mem4GB.sh': 2},3.6312766666666647,1.8699233333333325,0.029879354838888872,0.0,0,0.0,0.029879354838888872,0.294893741607666
hutool_hutool-cron,4,1,{'26CPU2Mem4GB.sh': 4},7.153983333333329,1.8699233333333325,0.058865359527777744,0.0,0,0.0,0.058865359527777744,0.44133710861206055
hutool_hutool-cron,6,1,{'26CPU2Mem4GB.sh': 6},10.676689999999994,1.8688599999999993,0.08785136421666662,0.0,0,0.0,0.08785136421666662,0.6213722229003906
hutool_hutool-cron,8,1,{'26CPU2Mem4GB.sh': 8},14.199396666666658,1.8688599999999993,0.11683736890555549,0.0,0,0.0,0.11683736890555549,0.835543155670166
hutool_hutool-cron,10,1,{'26CPU2Mem4GB.sh': 10},17.722103333333322,1.8699233333333325,0.14582337359444436,0.0,0,0.0,0.14582337359444436,1.070441722869873
hutool_hutool-cron,12,1,{'26CPU2Mem4GB.sh': 12},21.24480999999999,1.869426666666666,0.1748093782833332,0.0,0,0.0,0.1748093782833332,1.3188238143920898
