test,conf,round_num,avg_runtime,failrate,avg_price
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",01noThrottling.sh,290,0.0006206896551724142,0.0,1.2053793103448283e-05
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",19CPU010Mem1GB.sh,290,0.014734482758620689,0.0,1.0428330172413792e-05
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",20CPU010Mem2GB.sh,290,0.012017241379310338,0.0,1.2956589080459762e-05
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",21CPU025Mem2GB.sh,290,0.007786206896551704,0.0,1.2334649425287324e-05
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",22CPU05Mem2GB.sh,290,0.0028689655172413797,0.0,6.96441379310345e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",23CPU05Mem4GB.sh,290,0.0022034482758620695,0.0,6.981258620689657e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",24CPU1Mem4GB.sh,290,0.0016241379310344833,0.0,7.885189655172418e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",25CPU1Mem8GB.sh,290,0.0008758620689655177,0.0,5.550045977011497e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",26CPU2Mem4GB.sh,290,0.0006068965517241384,0.0,4.993747126436785e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",27CPU2Mem8GB.sh,290,0.00047586206896551756,0.0,4.620620689655176e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",28CPU2Mem16GB.sh,290,0.0006965517241379314,0.0,8.82763218390805e-06
"('com.github.jknack.handlebars.ArrayTest', 'eachArray')",29CPU4Mem8GB.sh,290,0.0005551724137931039,0.0,9.136287356321847e-06
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",01noThrottling.sh,290,0.0009034482758620694,0.0,1.7544965517241387e-05
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",19CPU010Mem1GB.sh,290,0.01996896551724139,0.0,1.4133035344827593e-05
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",20CPU010Mem2GB.sh,290,0.029534482758620705,0.0,3.1843094827586227e-05
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",21CPU025Mem2GB.sh,290,0.008451724137931004,0.0,1.3388939655172366e-05
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",22CPU05Mem2GB.sh,290,0.0036724137931034334,0.0,8.914784482758586e-06
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",23CPU05Mem4GB.sh,290,0.0028241379310344835,0.0,8.947810344827589e-06
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",24CPU1Mem4GB.sh,290,0.0018931034482758625,0.0,9.191017241379315e-06
"('com.github.jknack.handlebars.ArrayTest', 'letterArray')",25CPU1Mem8GB.sh,290,0.0024896551724137937,0.0,1.577611494252874e-05
