test,conf,round_num,avg_runtime,failrate,avg_price
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",01noThrottling.sh,600,6.333333333333337e-05,0.0,1.2299333333333341e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",19CPU010Mem1GB.sh,600,0.00039166666666666674,0.0,2.772020833333334e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",20CPU010Mem2GB.sh,600,0.0020783333333333318,0.0,2.2407897222222204e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",21CPU025Mem2GB.sh,600,0.00035500000000000006,0.0,5.623791666666667e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",22CPU05Mem2GB.sh,600,0.0001666666666666667,0.0,4.045833333333334e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",23CPU05Mem4GB.sh,600,6.000000000000003e-05,0.0,1.9010000000000012e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",24CPU1Mem4GB.sh,600,6.333333333333337e-05,0.0,3.0748333333333353e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",25CPU1Mem8GB.sh,600,6.500000000000005e-05,0.0,4.118833333333337e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",26CPU2Mem4GB.sh,600,4.1666666666666686e-05,0.0,3.428472222222224e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",27CPU2Mem8GB.sh,600,4.166666666666669e-05,0.0,4.045833333333336e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",28CPU2Mem16GB.sh,600,7.000000000000005e-05,0.0,8.871333333333341e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgument')",29CPU4Mem8GB.sh,600,6.666666666666671e-05,0.0,1.0971111111111119e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",01noThrottling.sh,600,0.00016833333333333346,0.0,3.269033333333336e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",19CPU010Mem1GB.sh,600,0.00320833333333333,0.0,2.2706979166666643e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",20CPU010Mem2GB.sh,600,0.0026999999999999962,0.0,2.911049999999996e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",21CPU025Mem2GB.sh,600,0.0019049999999999994,0.0,3.017837499999999e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",22CPU05Mem2GB.sh,600,0.0008300000000000002,0.0,2.0148250000000007e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",23CPU05Mem4GB.sh,600,0.0004050000000000001,0.0,1.2831750000000004e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",24CPU1Mem4GB.sh,600,0.00022333333333333344,0.0,1.0842833333333339e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",25CPU1Mem8GB.sh,600,0.0001350000000000001,0.0,8.554500000000007e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",26CPU2Mem4GB.sh,600,0.00014333333333333345,0.0,1.1793944444444454e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",27CPU2Mem8GB.sh,600,0.00017500000000000013,0.0,1.6992500000000013e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",28CPU2Mem16GB.sh,600,0.00020500000000000016,0.0,2.5980333333333355e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithBothQuotes')",29CPU4Mem8GB.sh,600,0.0001666666666666668,0.0,2.74277777777778e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",01noThrottling.sh,600,6.833333333333337e-05,0.0,1.3270333333333342e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",19CPU010Mem1GB.sh,600,0.0011749999999999998,0.0,8.316062499999998e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",20CPU010Mem2GB.sh,600,0.0014799999999999998,0.0,1.5956866666666665e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",21CPU025Mem2GB.sh,600,0.00023166666666666672,0.0,3.669986111111112e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",22CPU05Mem2GB.sh,600,0.00020000000000000004,0.0,4.855000000000002e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",23CPU05Mem4GB.sh,600,6.500000000000003e-05,0.0,2.0594166666666677e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",24CPU1Mem4GB.sh,600,0.00013166666666666668,0.0,6.392416666666667e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",25CPU1Mem8GB.sh,600,6.66666666666667e-05,0.0,4.2244444444444464e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",26CPU2Mem4GB.sh,600,5.333333333333337e-05,0.0,4.388444444444447e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",27CPU2Mem8GB.sh,600,5.333333333333336e-05,0.0,5.17866666666667e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",28CPU2Mem16GB.sh,600,7.666666666666671e-05,0.0,9.716222222222228e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuote')",29CPU4Mem8GB.sh,600,5.333333333333336e-05,0.0,8.776888888888893e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",01noThrottling.sh,600,8.666666666666672e-05,0.0,1.6830666666666679e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",19CPU010Mem1GB.sh,600,0.00137,0.0,9.696175e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",20CPU010Mem2GB.sh,600,0.0016983333333333325,0.0,1.8310863888888881e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",21CPU025Mem2GB.sh,600,0.0005000000000000001,0.0,7.920833333333335e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",22CPU05Mem2GB.sh,600,6.000000000000004e-05,0.0,1.4565000000000012e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",23CPU05Mem4GB.sh,600,0.00019000000000000006,0.0,6.019833333333336e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",24CPU1Mem4GB.sh,600,0.00014666666666666672,0.0,7.120666666666669e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",25CPU1Mem8GB.sh,600,6.666666666666671e-05,0.0,4.224444444444447e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",26CPU2Mem4GB.sh,600,8.666666666666672e-05,0.0,7.131222222222226e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",27CPU2Mem8GB.sh,600,5.500000000000003e-05,0.0,5.340500000000003e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",28CPU2Mem16GB.sh,600,7.833333333333339e-05,0.0,9.92744444444445e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithQuotesAround')",29CPU4Mem8GB.sh,600,6.500000000000005e-05,0.0,1.069683333333334e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",01noThrottling.sh,600,8.83333333333334e-05,0.0,1.7154333333333348e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",19CPU010Mem1GB.sh,600,0.0022149999999999982,0.0,1.5676662499999985e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",20CPU010Mem2GB.sh,600,0.0012316666666666667,0.0,1.3279419444444447e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",21CPU025Mem2GB.sh,600,0.0006866666666666668,0.0,1.0877944444444447e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",22CPU05Mem2GB.sh,600,0.00047000000000000004,0.0,1.1409250000000002e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",23CPU05Mem4GB.sh,600,9.000000000000006e-05,0.0,2.851500000000002e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",24CPU1Mem4GB.sh,600,7.333333333333337e-05,0.0,3.560333333333335e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",25CPU1Mem8GB.sh,600,0.00010000000000000007,0.0,6.336666666666672e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",26CPU2Mem4GB.sh,600,6.66666666666667e-05,0.0,5.485555555555558e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",27CPU2Mem8GB.sh,600,9.166666666666671e-05,0.0,8.900833333333339e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",28CPU2Mem16GB.sh,600,6.833333333333337e-05,0.0,8.660111111111116e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSingleQuote')",29CPU4Mem8GB.sh,600,7.500000000000006e-05,0.0,1.234250000000001e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",01noThrottling.sh,600,0.00015500000000000008,0.0,3.010100000000002e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",19CPU010Mem1GB.sh,600,0.0013866666666666667,0.0,9.814133333333333e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",20CPU010Mem2GB.sh,600,0.0021949999999999964,0.0,2.3665758333333297e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",21CPU025Mem2GB.sh,600,0.0005316666666666667,0.0,8.422486111111111e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",22CPU05Mem2GB.sh,600,0.00051,0.0,1.238025e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",23CPU05Mem4GB.sh,600,0.0004866666666666667,0.0,1.5419222222222224e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",24CPU1Mem4GB.sh,600,0.00027833333333333345,0.0,1.3513083333333339e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",25CPU1Mem8GB.sh,600,0.0003350000000000001,0.0,2.122783333333334e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",26CPU2Mem4GB.sh,600,0.00011666666666666675,0.0,9.599722222222229e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",27CPU2Mem8GB.sh,600,0.00010500000000000007,0.0,1.019550000000001e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",28CPU2Mem16GB.sh,600,9.33333333333334e-05,0.0,1.1828444444444454e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArgumentWithSpace')",29CPU4Mem8GB.sh,600,0.00014166666666666676,0.0,2.3313611111111124e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",01noThrottling.sh,600,7.000000000000005e-05,0.0,1.359400000000001e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",19CPU010Mem1GB.sh,600,0.0008283333333333334,0.0,5.862529166666667e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",20CPU010Mem2GB.sh,600,0.0010333333333333334,0.0,1.1141055555555556e-06
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",21CPU025Mem2GB.sh,600,6.166666666666671e-05,0.0,9.769027777777786e-08
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",22CPU05Mem2GB.sh,600,7.000000000000005e-05,0.0,1.6992500000000011e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",23CPU05Mem4GB.sh,600,0.00019333333333333342,0.0,6.125444444444448e-07
"('org.apache.commons.exec.CommandLineTest', 'testAddArguments')",24CPU1Mem4GB.sh,600,7.500000000000006e-05,0.0,3.6412500000000036e-07
