test,conf,round_num,avg_runtime,failrate,avg_price
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",01noThrottling.sh,300,6.666666666666668e-05,0.0,1.294666666666667e-06
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",19CPU010Mem1GB.sh,300,0.0006733333333333334,0.0,4.765516666666667e-07
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",20CPU010Mem2GB.sh,300,0.0009966666666666668,0.0,1.074572777777778e-06
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",21CPU025Mem2GB.sh,300,6.666666666666667e-06,0.0,1.056111111111111e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",22CPU05Mem2GB.sh,300,6.666666666666667e-06,0.0,1.6183333333333336e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",23CPU05Mem4GB.sh,300,1e-05,0.0,3.1683333333333336e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",24CPU1Mem4GB.sh,300,6.333333333333335e-05,0.0,3.074833333333334e-07
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",25CPU1Mem8GB.sh,300,6.666666666666667e-06,0.0,4.224444444444444e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",26CPU2Mem4GB.sh,300,6.666666666666667e-06,0.0,5.4855555555555555e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",27CPU2Mem8GB.sh,300,1e-05,0.0,9.710000000000002e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",28CPU2Mem16GB.sh,300,6.666666666666667e-06,0.0,8.448888888888888e-08
"('com.github.kevinsawicki.http.EncodeTest', 'encode')",29CPU4Mem8GB.sh,300,5.333333333333333e-05,0.0,8.776888888888889e-07
"('com.github.kevinsawicki.http.EncodeTest', 'encodeMalformedUri')",01noThrottling.sh,300,2e-05,0.0,3.8840000000000006e-07
"('com.github.kevinsawicki.http.EncodeTest', 'encodeMalformedUri')",19CPU010Mem1GB.sh,300,0.00067,0.0,4.741925e-07
