test,conf,round_num,avg_runtime,failrate,avg_price
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",01noThrottling.sh,300,0.4527099999999989,0.0,0.00879162819999998
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",19CPU010Mem1GB.sh,280,5.581389285714284,0.0,0.003950228266964284
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",20CPU010Mem2GB.sh,280,5.567214285714282,0.0,0.006002384869047616
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",21CPU025Mem2GB.sh,280,2.131535714285713,0.0,0.0033767078273809507
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",22CPU05Mem2GB.sh,280,1.0542000000000005,0.0,0.0025590705000000016
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",23CPU05Mem4GB.sh,280,1.0543785714285707,0.0,0.003340622773809522
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",24CPU1Mem4GB.sh,290,0.5250172413793104,0.0,0.002548958706896552
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",25CPU1Mem8GB.sh,290,0.5279965517241382,0.0,0.003345738149425289
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",26CPU2Mem4GB.sh,290,0.45588620689655124,0.0,0.003751183672413789
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",27CPU2Mem8GB.sh,290,0.4528724137931028,0.0,0.004397391137931028
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",28CPU2Mem16GB.sh,290,0.4537862068965509,0.0,0.005750983862068956
"('com.google.zxing.aztec.AztecBlackBox1TestCase', 'testBlackBox')",29CPU4Mem8GB.sh,290,0.4538551724137924,0.0,0.007468943287356311
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",01noThrottling.sh,300,1.0378900000000002,0.0,0.020155823800000007
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",19CPU010Mem1GB.sh,280,13.229625000000013,0.0,0.00936326709375001
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",20CPU010Mem2GB.sh,280,13.212157142857139,0.0,0.014244907426190473
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",21CPU025Mem2GB.sh,280,5.065474999999996,0.0,0.008024556645833326
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",22CPU05Mem2GB.sh,280,2.485564285714286,0.0,0.00603370730357143
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",23CPU05Mem4GB.sh,280,2.491939285714282,0.0,0.007895294303571417
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",24CPU1Mem4GB.sh,290,1.234579310344828,0.0,0.00599388255172414
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",25CPU1Mem8GB.sh,290,1.2372758620689663,0.0,0.007840204712643684
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",26CPU2Mem4GB.sh,290,1.0553103448275865,0.0,0.008683445287356324
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",27CPU2Mem8GB.sh,290,1.0484482758620683,0.0,0.010180432758620685
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",28CPU2Mem16GB.sh,290,1.0501344827586208,0.0,0.013308704344827588
"('com.google.zxing.aztec.AztecBlackBox2TestCase', 'testBlackBox')",29CPU4Mem8GB.sh,290,1.0434275862068962,0.0,0.01717133997701149
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",01noThrottling.sh,300,0.038143333333333335,0.0,0.0007407435333333334
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",19CPU010Mem1GB.sh,280,1.277210714285715,0.0,0.0009039458830357147
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",20CPU010Mem2GB.sh,280,1.276510714285713,0.0,0.0013762913017857131
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",21CPU025Mem2GB.sh,280,0.4533750000000001,0.0,0.0007182215625000001
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",22CPU05Mem2GB.sh,280,0.2106714285714288,0.0,0.0005114048928571434
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",23CPU05Mem4GB.sh,280,0.21358928571428568,0.0,0.0006767220535714285
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",24CPU1Mem4GB.sh,290,0.08708275862068966,0.0,0.00042278679310344834
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",25CPU1Mem8GB.sh,290,0.09066551724137938,0.0,0.0005745171609195407
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",26CPU2Mem4GB.sh,290,0.03880344827586208,0.0,0.0003192877068965518
"('com.google.zxing.aztec.detector.DetectorTest', 'testErrorInParameterLocatorCompact')",27CPU2Mem8GB.sh,290,0.03859655172413789,0.0,0.00037477251724137896
