test,conf,round_num,avg_runtime,failrate,avg_price
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",01noThrottling.sh,300,0.002266666666666668,0.0,4.40186666666667e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",19CPU010Mem1GB.sh,290,0.08723448275862077,0.0,6.174020517241384e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",20CPU010Mem2GB.sh,290,0.08616551724137944,0.0,9.290078850574728e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",21CPU025Mem2GB.sh,290,0.035286206896551736,0.0,5.5899232758620715e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",22CPU05Mem2GB.sh,290,0.010879310344827543,0.0,2.6409525862068863e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",23CPU05Mem4GB.sh,290,0.010299999999999957,0.0,3.26338333333332e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",24CPU1Mem4GB.sh,290,0.006717241379310326,0.0,3.2612206896551634e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",25CPU1Mem8GB.sh,290,0.004534482758620686,0.0,2.873350574712641e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",26CPU2Mem4GB.sh,300,0.0018833333333333347,0.0,1.5496694444444456e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",27CPU2Mem8GB.sh,300,0.001896666666666668,0.0,1.8416633333333346e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",28CPU2Mem16GB.sh,290,0.001824137931034484,0.0,2.311790804597703e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'eventWasPreparedForDeferredProcessing')",29CPU4Mem8GB.sh,290,0.00240689655172414,0.0,3.960949425287359e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",01noThrottling.sh,300,0.002413333333333335,0.0,4.686693333333337e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",19CPU010Mem1GB.sh,290,0.08974137931034493,0.0,6.351446120689662e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",20CPU010Mem2GB.sh,290,0.09631724137931046,0.0,0.0001038460390804599
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",21CPU025Mem2GB.sh,290,0.03357241379310346,0.0,5.318429885057474e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",22CPU05Mem2GB.sh,290,0.012299999999999967,0.0,2.985824999999992e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",23CPU05Mem4GB.sh,290,0.011524137931034439,0.0,3.6512310344827445e-05
"('ch.qos.logback.classic.AsyncAppenderTest', 'settingIncludeCallerDataPropertyCausedCallerDataToBeIncluded')",24CPU1Mem4GB.sh,290,0.0057413793103448085,0.0,2.7874396551724046e-05
