project,cheapest_category,cheapest_confs,cheapest_price,cheapest_runtime,cheapest_baseline_confs,cheapest_baseline_price,cheapest_baseline_runtime,cheapest_price_saving,cheapest_runtime_rate,fastest_category,fastest_confs,fastest_price,fastest_runtime,fastest_baseline_confs,fastest_baseline_price,fastest_baseline_runtime,fastest_price_rate,fastest_runtime_saving
fluent-logger-java_dot,1-0.2-cheap,{'19CPU010Mem1GB.sh': 1},0.0169329823789951,113.58333333333331,{'27CPU2Mem8GB.sh': 1},0.1036525895899999,35.58276333333333,0.8366371506397101,3.192088603948597,6-0.2-fast,{'29CPU4Mem8GB.sh': 6},0.17455232515,8.125366666666668,{'27CPU2Mem8GB.sh': 6},0.1036525895899999,8.126056666666663,1.6840131620487782,8.491203400362579e-05
handlebars.java_dot,4-0.2-cheap,"{'27CPU2Mem8GB.sh': 1, '19CPU010Mem1GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0056966671850674,112.94598275862069,{'27CPU2Mem8GB.sh': 4},0.0093713409931572,5.692801724137933,0.3921182476203765,19.840139922618544,8-0.2-fast,{'29CPU4Mem8GB.sh': 8},0.0148287142126654,5.226006896551727,{'27CPU2Mem8GB.sh': 8},0.0095531476963145,5.684718965517243,1.5522333249789655,0.08069212774598067
hbase_dot,2-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",0.5129826865973031,4564.689542414884,{'27CPU2Mem8GB.sh': 2},7.7436378776402,2928.577757817672,0.9337543032482777,1.5586711092883583,12-0.2-fast,{'20CPU010Mem2GB.sh': 12},0.8702332081109052,712.6598224523746,{'27CPU2Mem8GB.sh': 12},7.8304753574411805,1299.8717181386628,0.11113414810557266,0.45174603577585326
http-request_dot,2-0.2-cheap,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0009396395275844,7.874523088071346,{'27CPU2Mem8GB.sh': 2},0.0011903508419999,2.1878600000000006,0.21061968082811766,3.5991896593343924,12-0.2-fast,{'29CPU4Mem8GB.sh': 12},0.0020985067381333,1.9007366666666676,{'27CPU2Mem8GB.sh': 12},0.0013831040519999,2.0696866666666667,1.517244299226051,0.08163071382785758
httpcore_dot,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0104013711386443,59.64280290804131,{'27CPU2Mem8GB.sh': 4},0.0305909304398092,5.53488486395454,0.6599851332044291,10.775798300062196,12-0.2-fast,{'01noThrottling.sh': 12},0.0602858927671769,3.367617706022293,{'27CPU2Mem8GB.sh': 12},0.0307625891794277,3.681001754739947,1.959714522582928,0.08513553363948168
hutool_hutool-cron,1-0.2-cheap,{'26CPU2Mem4GB.sh': 1},0.0002824980473444,1.8699233333333325,{'27CPU2Mem8GB.sh': 1},0.0003304463828666,1.8711133333333336,0.14510171092281732,0.9993640150071075,4-0.2-fast,{'01noThrottling.sh': 4},0.0007282560412004,1.6124644370122616,{'27CPU2Mem8GB.sh': 4},0.0003818186914666,1.866666666666667,1.9073347048650315,0.13617976588628855
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0.2-cheap,{'19CPU010Mem1GB.sh': 1},0.0163633997759623,1209.2620689655173,{'27CPU2Mem8GB.sh': 1},0.1242905752594137,1091.7620689655168,0.8683456107447459,1.1076241823562674,12-0.2-fast,{'29CPU4Mem8GB.sh': 12},0.3993102200479916,1059.8942148215365,{'27CPU2Mem8GB.sh': 12},0.2365743973429654,1061.261872413793,1.6878843380042756,0.0012887088736599495
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,2-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",0.0397681263862077,1984.0718323624037,{'27CPU2Mem8GB.sh': 2},0.412460466156575,1784.994727586207,0.9035831803305211,1.1115281192148967,12-0.2-fast,{'01noThrottling.sh': 12},1.156999756494581,1747.6660253907648,{'27CPU2Mem8GB.sh': 12},0.5792462661894505,1747.77070524997,1.9974228994273193,5.9893359518281564e-05
logback_dot,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0273847263722208,206.2786440629562,{'27CPU2Mem8GB.sh': 4},0.6408009000659598,157.5219678430927,0.9572648440890111,1.3095230264545064,10-0.2-fast,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 3, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 2}",0.3151486154933694,146.16905581276475,{'27CPU2Mem8GB.sh': 10},0.6411490108198984,155.58915784309272,0.4915372404464273,0.06054472021648116
luwak_luwak,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0114173878458226,51.61132333333328,{'27CPU2Mem8GB.sh': 4},0.0267349645434666,4.816133333333351,0.5729417247866617,10.7163402176019,12-0.2-fast,{'29CPU4Mem8GB.sh': 12},0.0435691056575471,3.626358434004486,{'27CPU2Mem8GB.sh': 12},0.0268609306904,3.880286666666685,1.62202516955671,0.06544058583185375
ninja_dot,2-0.2-cheap,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0200238772760473,37.90943333333332,{'27CPU2Mem8GB.sh': 2},0.0265054645599409,12.37041,0.24453777330466275,3.0645252124491686,12-0.2-fast,{'01noThrottling.sh': 12},0.055371061189114,8.035975847554035,{'27CPU2Mem8GB.sh': 12},0.0271874458096456,9.56615715109573,2.0366407928423116,0.15995778444497177
noxy_noxy-discovery-zookeeper,2-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0387135768174469,47.17919096045204,{'27CPU2Mem8GB.sh': 2},0.0497776250721333,16.89495333333332,0.22226950841172843,2.7925019992430924,2-0.2-fast,{'01noThrottling.sh': 2},0.0895141302110666,14.965653333333332,{'27CPU2Mem8GB.sh': 2},0.0497776250721333,16.89495333333332,1.7982804539459387,0.1141938638086396
okhttp_dot,2-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '25CPU1Mem8GB.sh': 1}",0.0020406108056947,156.99186556363384,{'27CPU2Mem8GB.sh': 2},0.0089502914452339,31.60890853818804,0.7720062169839909,4.966696821371273,12-0.2-fast,{'01noThrottling.sh': 12},0.0176431851510033,26.857166082008025,{'27CPU2Mem8GB.sh': 12},0.0114022698714034,27.66403537433694,1.5473397270881961,0.02916672428337852
orbit_dot,2-0.2-cheap,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0203052830472236,89.88075597853174,{'27CPU2Mem8GB.sh': 2},0.0373606984246524,70.32443141712135,0.4565068667499752,1.2780872047925178,12-0.2-fast,{'29CPU4Mem8GB.sh': 12},0.070758650372862,68.64893180505415,{'27CPU2Mem8GB.sh': 12},0.0435675606979149,69.04763817297417,1.6241131988885584,0.005774366487688032
retrofit_retrofit-adapters.rxjava,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0016678873179352,46.40236000000001,{'27CPU2Mem8GB.sh': 4},0.0074246717485333,2.7409700000000017,0.7753587802363544,16.929174708223723,6-0.2-fast,{'29CPU4Mem8GB.sh': 6},0.0125062974820666,2.562073333333334,{'27CPU2Mem8GB.sh': 6},0.0074582770227999,2.7386900000000014,1.6768346688967086,0.06448947002642402
retrofit_retrofit,2-0.2-cheap,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0046836739054555,8.017243333333328,{'27CPU2Mem8GB.sh': 2},0.0055040078573649,5.090830000000006,0.1490430197718039,1.5748401210280678,12-0.2-fast,{'01noThrottling.sh': 12},0.0106236970176,4.361786666666672,{'27CPU2Mem8GB.sh': 12},0.0058777030441899,4.934496778149391,1.8074572563004023,0.11606251604393714
rxjava2-extras_dot,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0322589972553399,126.13045333333362,{'27CPU2Mem8GB.sh': 4},0.1379738342645224,18.89599826954882,0.7661948192764347,6.674982265244737,12-0.2-fast,{'29CPU4Mem8GB.sh': 12},0.2238269701118262,12.315934116331144,{'27CPU2Mem8GB.sh': 12},0.1382253756935677,13.817354936215496,1.6192900108879356,0.10866195641751264
spring-boot_dot,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.1342744193457916,478.1297068965525,{'27CPU2Mem8GB.sh': 4},0.2154384263970665,39.199966666666604,0.376738766656625,12.197196772188239,12-0.2-fast,{'29CPU4Mem8GB.sh': 12},0.3462608608719353,23.61573125279641,{'27CPU2Mem8GB.sh': 12},0.2170069132511998,27.00909999999996,1.5956213361328058,0.1256379793182133
timely_server,1-0.2-cheap,{'26CPU2Mem4GB.sh': 1},0.0151324182637629,12.311916666666672,{'27CPU2Mem8GB.sh': 1},0.0180773284716319,12.317860000000003,0.1629062730419676,0.9995175027696912,12-0.2-fast,{'01noThrottling.sh': 12},0.0308038296079686,6.119778331482152,{'27CPU2Mem8GB.sh': 12},0.0187316260895838,7.235571946308726,1.6444824096236823,0.1542094561572016
wro4j_wro4j-extensions,4-0.2-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.1009046575780916,33.32172,{'27CPU2Mem8GB.sh': 4},0.1228432177279318,16.522312274247486,0.17858991774726096,2.016770985011397,12-0.2-fast,"{'29CPU4Mem8GB.sh': 8, '01noThrottling.sh': 4}",0.1687444018547555,7.50036333333333,{'27CPU2Mem8GB.sh': 12},0.1231719161637953,10.743282274247484,1.3699908803103902,0.3018555091573544
yawp_yawp-testing.yawp-testing-appengine,1-0.2-cheap,{'26CPU2Mem4GB.sh': 1},0.0038540497222493,6.94418666666667,{'27CPU2Mem8GB.sh': 1},0.0044106051412248,7.033736666666663,0.12618572761672053,0.9872685026119364,1-0.2-fast,{'29CPU4Mem8GB.sh': 1},0.0063146248708294,6.492973333333331,{'27CPU2Mem8GB.sh': 1},0.0044106051412248,7.033736666666663,1.4316912688030525,0.07688137315348265
zxing_dot,4-0.2-cheap,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2}",0.0950796636062914,144.62016695066572,{'27CPU2Mem8GB.sh': 4},0.1774445120632512,22.96528359011972,0.4641724193059312,6.297338606037732,12-0.2-fast,"{'29CPU4Mem8GB.sh': 8, '01noThrottling.sh': 4}",0.3294157751369843,14.031420446735387,{'27CPU2Mem8GB.sh': 12},0.1776480738497534,14.258111176326617,1.8543166159830646,0.015899071538144183
