project,category,GA_confs,GA_runtime,GA_price,GA_max_failure_rate,BF_confs,BF_runtime,BF_price,BF_max_failure_rate,runtime_rate(GA/BF),price_rate(GA/BF)
activiti_dot,4-0-fast,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 3}",86.02639495270459,1.321501121688825,0.2766666666666666,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 3}",86.02639495270459,1.321501121688825,0.2766666666666666,1.0,1.0
activiti_dot,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995773286287263,0.1999999999999999,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995773286287263,0.1999999999999999,1.0,1.0
activiti_dot,4-0.2-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0
activiti_dot,4-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995705199428929,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995705199428929,0.2166666666666666,1.0,1.0
activiti_dot,4-0.4-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0
activiti_dot,4-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,1.0,1.0
activiti_dot,4-0.6-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0
activiti_dot,4-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,1.0,1.0
activiti_dot,4-0.8-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0
activiti_dot,4-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",871.8394377331,0.298684041174643,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",871.8394377331,0.298684041174643,0.8851851851851852,1.0,1.0
activiti_dot,4-1-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0
activiti_dot,6-0-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",807.771545598023,0.3100788368432042,0.1629629629629629,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",807.771545598023,0.3100788368432042,0.1629629629629629,1.0,1.0
activiti_dot,6-0-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0
activiti_dot,6-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000207833205846,0.1999999999999999,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000207833205846,0.1999999999999999,1.0,1.0
activiti_dot,6-0.2-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0
activiti_dot,6-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000147295872513,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000147295872513,0.2166666666666666,1.0,1.0
activiti_dot,6-0.4-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0
activiti_dot,6-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,1.0,1.0
activiti_dot,6-0.6-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0
activiti_dot,6-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,1.0,1.0
activiti_dot,6-0.8-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0
activiti_dot,6-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",871.8216710664333,0.2991282508190012,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",871.8216710664333,0.2991282508190012,0.8851851851851852,1.0,1.0
activiti_dot,6-1-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0
activiti_dot,8-0-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",807.7537789313562,0.3105231830692292,0.1629629629629629,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",807.7537789313562,0.3105231830692292,0.1629629629629629,1.0,1.0
activiti_dot,8-0-fast,{'01noThrottling.sh': 8},58.51628388247044,1.3777759103627878,0.3,"{'19CPU010Mem1GB.sh': 2, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",658.30803111097,0.5857179777099225,0.1629629629629629,0.08888891083968326,2.3522855073523674
activiti_dot,8-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3004859146407894,0.1999999999999999,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3, '27CPU2Mem8GB.sh': 1}",861.6047429110713,0.3005019972655089,0.1999999999999999,1.002927968854174,0.9999464808058985
activiti_dot,8-0.2-fast,{'01noThrottling.sh': 8},58.51628388247044,1.3777759103627878,0.3,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",657.9100972588299,0.6373118078812603,0.1899999999999999,0.08894267488259786,2.1618553011644277
activiti_dot,8-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3004798609074561,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3, '27CPU2Mem8GB.sh': 1}",861.6047429110713,0.3004959435321756,0.2166666666666666,1.002927968854174,0.9999464797277112
activiti_dot,8-0.4-fast,{'01noThrottling.sh': 8},58.51628388247044,1.3777759103627878,0.3,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",657.9100972588299,0.6373118078812603,0.1899999999999999,0.08894267488259786,2.1618553011644277
activiti_dot,8-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.3003748129339561,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3, '27CPU2Mem8GB.sh': 1}",862.8856611500651,0.3003983712411756,0.4111111111111111,1.0029236224049543,0.9999215764482273
activiti_dot,8-0.6-fast,{'01noThrottling.sh': 8},58.51628388247044,1.3777759103627878,0.3,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",657.9100972588299,0.6373118078812603,0.1899999999999999,0.08894267488259786,2.1618553011644277
activiti_dot,8-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.3003748129339561,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3, '27CPU2Mem8GB.sh': 1}",862.8856611500651,0.3003983712411756,0.4111111111111111,1.0029236224049543,0.9999215764482273
activiti_dot,8-0.8-fast,{'01noThrottling.sh': 8},58.51628388247044,1.3777759103627878,0.3,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",657.9100972588299,0.6373118078812603,0.1899999999999999,0.08894267488259786,2.1618553011644277
activiti_dot,8-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",871.8216710664333,0.299593382139206,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3, '27CPU2Mem8GB.sh': 1}",869.2989192145812,0.2996169404464255,0.8851851851851852,1.002902053362877,0.9999213719118004
activiti_dot,8-1-fast,{'01noThrottling.sh': 8},58.51628388247044,1.3777759103627878,0.3,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",657.9100972588299,0.6373118078812603,0.1899999999999999,0.08894267488259786,2.1618553011644277
activiti_dot,10-0-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",807.0039379995701,0.3110017502968029,0.1629629629629629,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",807.0039379995701,0.3110017502968029,0.1629629629629629,1.0,1.0
activiti_dot,10-0-fast,{'01noThrottling.sh': 10},52.85752800573844,1.3787237101284846,0.3,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 2, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",666.2040093746259,0.6168797587593096,0.1629629629629629,0.07934135379244635,2.234995865160858
activiti_dot,10-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 6, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3009510459609942,0.1999999999999999,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",861.6047429110713,0.3014522950900527,0.1999999999999999,1.002927968854174,0.9983372190650969
activiti_dot,10-0.2-fast,{'01noThrottling.sh': 10},52.85752800573844,1.3787237101284846,0.3,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",665.8074412812407,0.7237887315203703,0.1899999999999999,0.07938861107352979,1.9048703718174451
activiti_dot,10-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 6, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3009449922276609,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",861.6047429110713,0.3014462413567194,0.2166666666666666,1.002927968854174,0.9983371856726344
activiti_dot,10-0.4-fast,{'01noThrottling.sh': 10},52.85752800573844,1.3787237101284846,0.3,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",665.8074412812407,0.7237887315203703,0.1899999999999999,0.07938861107352979,1.9048703718174451
activiti_dot,10-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 6, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.3008399442541609,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",862.8856611500651,0.3013486690657194,0.4111111111111111,1.0029236224049543,0.9983118398593372
activiti_dot,10-0.6-fast,{'01noThrottling.sh': 10},52.85752800573844,1.3787237101284846,0.3,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",665.8074412812407,0.7237887315203703,0.1899999999999999,0.07938861107352979,1.9048703718174451
activiti_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 6, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.3008399442541609,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",862.8856611500651,0.3013486690657194,0.4111111111111111,1.0029236224049543,0.9983118398593372
activiti_dot,10-0.8-fast,{'01noThrottling.sh': 10},52.85752800573844,1.3787237101284846,0.3,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",665.8074412812407,0.7237887315203703,0.1899999999999999,0.07938861107352979,1.9048703718174451
activiti_dot,10-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 6, '27CPU2Mem8GB.sh': 1}",871.8216710664333,0.3000585134594109,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1}",869.2989192145812,0.3005672382709694,0.9111111111111112,1.002902053362877,0.9983074508902403
