project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,period
noxy_noxy-discovery-zookeeper,1-0,1,{'26CPU2Mem4GB.sh': 1},19.223946666666688,19.223946666666688,0.15818104115555573,0.0,0,0.03833198547363281
noxy_noxy-discovery-zookeeper,1-0.2,1,{'26CPU2Mem4GB.sh': 1},19.223946666666688,19.223946666666688,0.15818104115555573,0.0,0,0.033315181732177734
noxy_noxy-discovery-zookeeper,1-0.4,1,{'26CPU2Mem4GB.sh': 1},19.223946666666688,19.223946666666688,0.15818104115555573,0.0,0,0.03338456153869629
noxy_noxy-discovery-zookeeper,1-0.6,1,{'26CPU2Mem4GB.sh': 1},19.223946666666688,19.223946666666688,0.15818104115555573,0.0,0,0.03293871879577637
noxy_noxy-discovery-zookeeper,1-0.8,1,{'26CPU2Mem4GB.sh': 1},19.223946666666688,19.223946666666688,0.15818104115555573,0.0,0,0.0333402156829834
noxy_noxy-discovery-zookeeper,1-1,1,{'26CPU2Mem4GB.sh': 1},19.223946666666688,19.223946666666688,0.15818104115555573,0.0,0,0.03968048095703125
noxy_noxy-discovery-zookeeper,2-0,1,{'26CPU2Mem4GB.sh': 2},21.232403333333366,17.07287333333335,0.17470729209444472,0.0,0,0.10025286674499512
noxy_noxy-discovery-zookeeper,2-0.2,1,{'26CPU2Mem4GB.sh': 2},21.232403333333366,17.07287333333335,0.17470729209444472,0.0,0,0.09283185005187988
noxy_noxy-discovery-zookeeper,2-0.4,1,{'26CPU2Mem4GB.sh': 2},21.232403333333366,17.07287333333335,0.17470729209444472,0.0,0,0.0933218002319336
noxy_noxy-discovery-zookeeper,2-0.6,1,{'26CPU2Mem4GB.sh': 2},21.232403333333366,17.07287333333335,0.17470729209444472,0.0,0,0.09345459938049316
noxy_noxy-discovery-zookeeper,2-0.8,1,{'26CPU2Mem4GB.sh': 2},21.232403333333366,17.07287333333335,0.17470729209444472,0.0,0,0.12019920349121094
noxy_noxy-discovery-zookeeper,2-1,1,{'26CPU2Mem4GB.sh': 2},21.232403333333366,17.07287333333335,0.17470729209444472,0.0,0,0.09859657287597656
noxy_noxy-discovery-zookeeper,4-0,1,{'26CPU2Mem4GB.sh': 4},25.24931666666673,17.07287333333335,0.20775979397222274,0.0,0,0.09291839599609375
noxy_noxy-discovery-zookeeper,4-0.2,1,{'26CPU2Mem4GB.sh': 4},25.24931666666673,17.07287333333335,0.20775979397222274,0.0,0,0.09395360946655273
noxy_noxy-discovery-zookeeper,4-0.4,1,{'26CPU2Mem4GB.sh': 4},25.24931666666673,17.07287333333335,0.20775979397222274,0.0,0,0.09417915344238281
noxy_noxy-discovery-zookeeper,4-0.6,1,{'26CPU2Mem4GB.sh': 4},25.24931666666673,17.07287333333335,0.20775979397222274,0.0,0,0.1073000431060791
noxy_noxy-discovery-zookeeper,4-0.8,1,{'26CPU2Mem4GB.sh': 4},25.24931666666673,17.07287333333335,0.20775979397222274,0.0,0,0.09651803970336914
noxy_noxy-discovery-zookeeper,4-1,1,{'26CPU2Mem4GB.sh': 4},25.24931666666673,17.07287333333335,0.20775979397222274,0.0,0,0.25435638427734375
noxy_noxy-discovery-zookeeper,6-0,1,{'26CPU2Mem4GB.sh': 6},29.266230000000093,17.07287333333335,0.24081229585000077,0.0,0,0.10265707969665527
noxy_noxy-discovery-zookeeper,6-0.2,1,{'26CPU2Mem4GB.sh': 6},29.266230000000093,17.07287333333335,0.24081229585000077,0.0,0,0.09809446334838867
noxy_noxy-discovery-zookeeper,6-0.4,1,{'26CPU2Mem4GB.sh': 6},29.266230000000093,17.07287333333335,0.24081229585000077,0.0,0,0.12226057052612305
noxy_noxy-discovery-zookeeper,6-0.6,1,{'26CPU2Mem4GB.sh': 6},29.266230000000093,17.07287333333335,0.24081229585000077,0.0,0,0.09679841995239258
noxy_noxy-discovery-zookeeper,6-0.8,1,{'26CPU2Mem4GB.sh': 6},29.266230000000093,17.07287333333335,0.24081229585000077,0.0,0,0.19453978538513184
noxy_noxy-discovery-zookeeper,6-1,1,{'26CPU2Mem4GB.sh': 6},29.266230000000093,17.07287333333335,0.24081229585000077,0.0,0,0.09682941436767578
noxy_noxy-discovery-zookeeper,8-0,1,{'26CPU2Mem4GB.sh': 8},33.283143333333456,17.07287333333335,0.2738647977277788,0.0,0,0.13572454452514648
noxy_noxy-discovery-zookeeper,8-0.2,1,{'26CPU2Mem4GB.sh': 8},33.283143333333456,17.07287333333335,0.2738647977277788,0.0,0,0.11798214912414551
noxy_noxy-discovery-zookeeper,8-0.4,1,{'26CPU2Mem4GB.sh': 8},33.283143333333456,17.07287333333335,0.2738647977277788,0.0,0,0.13079047203063965
noxy_noxy-discovery-zookeeper,8-0.6,1,{'26CPU2Mem4GB.sh': 8},33.283143333333456,17.07287333333335,0.2738647977277788,0.0,0,0.1268477439880371
noxy_noxy-discovery-zookeeper,8-0.8,1,{'26CPU2Mem4GB.sh': 8},33.283143333333456,17.07287333333335,0.2738647977277788,0.0,0,0.10659146308898926
noxy_noxy-discovery-zookeeper,8-1,1,{'26CPU2Mem4GB.sh': 8},33.283143333333456,17.07287333333335,0.2738647977277788,0.0,0,0.10554885864257812
noxy_noxy-discovery-zookeeper,10-0,1,{'26CPU2Mem4GB.sh': 10},37.30005666666682,17.07287333333335,0.30691729960555675,0.0,0,0.4441401958465576
noxy_noxy-discovery-zookeeper,10-0.2,1,{'26CPU2Mem4GB.sh': 10},37.30005666666682,17.07287333333335,0.30691729960555675,0.0,0,0.10271143913269043
