project,machine_list_or_failure_rate_or_cheap_or_fast_category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate
hbase_dot,1-0-cheap,1,{'19CPU010Mem1GB.sh': 1},5354.987746838391,5354.987746838391,0.5481373303582501,0.0,0.7391304347826086
hbase_dot,1-0-cheap,1,{'20CPU010Mem2GB.sh': 1},5299.38543067669,5299.38543067669,0.8686912412796668,0.0,0.7110266159695817
hbase_dot,1-0-cheap,1,{'21CPU025Mem2GB.sh': 1},4179.054708280493,4179.054708280493,1.1814441145108323,0.0,0.5708661417322834
hbase_dot,1-0-cheap,1,{'22CPU05Mem2GB.sh': 1},4028.1823866530694,4028.1823866530694,1.5229429908350005,0.0,0.6566037735849057
hbase_dot,1-0-cheap,1,{'23CPU05Mem4GB.sh': 1},3918.002388133545,3918.002388133545,2.151242253833335,0.0,0.6327272727272728
hbase_dot,1-0-cheap,1,{'24CPU1Mem4GB.sh': 1},3903.281701667767,3903.281701667767,3.5729095295150004,0.0,0.5355805243445693
hbase_dot,1-0-cheap,1,{'25CPU1Mem8GB.sh': 1},4122.175340090425,4122.175340090425,5.102323686543334,0.0,0.49808429118773945
hbase_dot,1-0-cheap,1,{'26CPU2Mem4GB.sh': 1},4101.797120838206,4101.797120838206,6.145038578340004,0.0,0.5534351145038168
hbase_dot,1-0-cheap,1,{'27CPU2Mem8GB.sh': 1},4004.3420701733694,4004.3420701733694,7.726270381680004,0.0,0.47547169811320755
hbase_dot,1-0-cheap,1,{'28CPU2Mem16GB.sh': 1},3863.114608183919,3863.114608183919,8.041428603806672,0.0,0.6136363636363636
hbase_dot,1-0-cheap,1,{'29CPU4Mem8GB.sh': 1},3990.3445062700976,3990.3445062700976,13.827824097199985,0.0,0.45318352059925093
hbase_dot,1-0-cheap,1,{'01noThrottling.sh': 1},4162.2509095743935,4162.2509095743935,15.411573127579995,0.0,0.5655430711610487
hbase_dot,1-0-fast,1,{'19CPU010Mem1GB.sh': 1},5354.987746838391,5354.987746838391,0.5481373303582501,0.0,0.7391304347826086
hbase_dot,1-0-fast,1,{'20CPU010Mem2GB.sh': 1},5299.38543067669,5299.38543067669,0.8686912412796668,0.0,0.7110266159695817
hbase_dot,1-0-fast,1,{'21CPU025Mem2GB.sh': 1},4179.054708280493,4179.054708280493,1.1814441145108323,0.0,0.5708661417322834
hbase_dot,1-0-fast,1,{'22CPU05Mem2GB.sh': 1},4028.1823866530694,4028.1823866530694,1.5229429908350005,0.0,0.6566037735849057
hbase_dot,1-0-fast,1,{'23CPU05Mem4GB.sh': 1},3918.002388133545,3918.002388133545,2.151242253833335,0.0,0.6327272727272728
hbase_dot,1-0-fast,1,{'24CPU1Mem4GB.sh': 1},3903.281701667767,3903.281701667767,3.5729095295150004,0.0,0.5355805243445693
hbase_dot,1-0-fast,1,{'25CPU1Mem8GB.sh': 1},4122.175340090425,4122.175340090425,5.102323686543334,0.0,0.49808429118773945
hbase_dot,1-0-fast,1,{'26CPU2Mem4GB.sh': 1},4101.797120838206,4101.797120838206,6.145038578340004,0.0,0.5534351145038168
hbase_dot,1-0-fast,1,{'27CPU2Mem8GB.sh': 1},4004.3420701733694,4004.3420701733694,7.726270381680004,0.0,0.47547169811320755
hbase_dot,1-0-fast,1,{'28CPU2Mem16GB.sh': 1},3863.114608183919,3863.114608183919,8.041428603806672,0.0,0.6136363636363636
hbase_dot,1-0-fast,1,{'29CPU4Mem8GB.sh': 1},3990.3445062700976,3990.3445062700976,13.827824097199985,0.0,0.45318352059925093
hbase_dot,1-0-fast,1,{'01noThrottling.sh': 1},4162.2509095743935,4162.2509095743935,15.411573127579995,0.0,0.5655430711610487
hbase_dot,1-0.2-cheap,1,{'19CPU010Mem1GB.sh': 1},5354.987746838391,5354.987746838391,0.5481373303582501,0.0,0.7391304347826086
hbase_dot,1-0.2-cheap,1,{'20CPU010Mem2GB.sh': 1},5299.38543067669,5299.38543067669,0.8686912412796668,0.0,0.7110266159695817
hbase_dot,1-0.2-cheap,1,{'21CPU025Mem2GB.sh': 1},4179.054708280493,4179.054708280493,1.1814441145108323,0.0,0.5708661417322834
hbase_dot,1-0.2-cheap,1,{'22CPU05Mem2GB.sh': 1},4028.1823866530694,4028.1823866530694,1.5229429908350005,0.0,0.6566037735849057
hbase_dot,1-0.2-cheap,1,{'23CPU05Mem4GB.sh': 1},3918.002388133545,3918.002388133545,2.151242253833335,0.0,0.6327272727272728
hbase_dot,1-0.2-cheap,1,{'24CPU1Mem4GB.sh': 1},3903.281701667767,3903.281701667767,3.5729095295150004,0.0,0.5355805243445693
hbase_dot,1-0.2-cheap,1,{'25CPU1Mem8GB.sh': 1},4122.175340090425,4122.175340090425,5.102323686543334,0.0,0.49808429118773945
hbase_dot,1-0.2-cheap,1,{'26CPU2Mem4GB.sh': 1},4101.797120838206,4101.797120838206,6.145038578340004,0.0,0.5534351145038168
hbase_dot,1-0.2-cheap,1,{'27CPU2Mem8GB.sh': 1},4004.3420701733694,4004.3420701733694,7.726270381680004,0.0,0.47547169811320755
hbase_dot,1-0.2-cheap,1,{'28CPU2Mem16GB.sh': 1},3863.114608183919,3863.114608183919,8.041428603806672,0.0,0.6136363636363636
hbase_dot,1-0.2-cheap,1,{'29CPU4Mem8GB.sh': 1},3990.3445062700976,3990.3445062700976,13.827824097199985,0.0,0.45318352059925093
hbase_dot,1-0.2-cheap,1,{'01noThrottling.sh': 1},4162.2509095743935,4162.2509095743935,15.411573127579995,0.0,0.5655430711610487
