project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
db-scheduler_dot,1-0,,,,,,,,,0.020029067993164062
db-scheduler_dot,1-0.2,1.0,{'24CPU1Mem4GB.sh': 1},15.728516666666662,15.728516666666662,0.07636194841666664,0.0,0.0033333333333332993,0.09868536658618053,0.0190427303314209
db-scheduler_dot,1-0.4,1.0,{'24CPU1Mem4GB.sh': 1},15.728516666666662,15.728516666666662,0.07636194841666664,0.0,0.0033333333333332993,0.09868536658618053,0.01845550537109375
db-scheduler_dot,1-0.6,1.0,{'24CPU1Mem4GB.sh': 1},15.728516666666662,15.728516666666662,0.07636194841666664,0.0,0.0033333333333332993,0.09868536658618053,0.01758575439453125
db-scheduler_dot,1-0.8,1.0,{'24CPU1Mem4GB.sh': 1},15.728516666666662,15.728516666666662,0.07636194841666664,0.0,0.0033333333333332993,0.09868536658618053,0.01958632469177246
db-scheduler_dot,1-1,1.0,{'24CPU1Mem4GB.sh': 1},15.728516666666662,15.728516666666662,0.07636194841666664,0.0,0.0033333333333332993,0.09868536658618053,0.01853632926940918
db-scheduler_dot,2-0,,,,,,,,,0.03457450866699219
db-scheduler_dot,2-0.2,1.0,{'26CPU2Mem4GB.sh': 2},15.291843370618937,12.315825592841163,0.12582638453457615,0.0,0.010000000000000009,0.11657934313234883,0.0567479133605957
db-scheduler_dot,2-0.4,1.0,{'26CPU2Mem4GB.sh': 2},15.291843370618937,12.315825592841163,0.12582638453457615,0.0,0.010000000000000009,0.11657934313234883,0.05870318412780762
db-scheduler_dot,2-0.6,2.0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",17.121185206866528,14.468176131549605,0.09207283812673943,0.0,0.00666666666666671,0.11100317458413192,0.037070512771606445
db-scheduler_dot,2-0.8,1.0,{'26CPU2Mem4GB.sh': 2},15.291843370618937,12.315825592841163,0.12582638453457615,0.0,0.010000000000000009,0.11657934313234883,0.05118155479431152
db-scheduler_dot,2-1,1.0,{'26CPU2Mem4GB.sh': 2},15.291843370618937,12.315825592841163,0.12582638453457615,0.0,0.010000000000000009,0.11657934313234883,0.0500795841217041
db-scheduler_dot,4-0,,,,,,,,,0.11447334289550781
db-scheduler_dot,4-0.2,3.0,"{'27CPU2Mem8GB.sh': 2, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",21.224322440463766,14.467556131549605,0.1319186590816353,0.0,0.00666666666666671,0.14471750730679844,0.04363250732421875
db-scheduler_dot,4-0.4,2.0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",21.21565194810441,14.468176131549605,0.12576347529589177,0.0,0.00666666666666671,0.14221787065457964,0.044769287109375
db-scheduler_dot,4-0.6,3.0,"{'27CPU2Mem8GB.sh': 2, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",21.224322440463766,14.467556131549605,0.1319186590816353,0.0,0.00666666666666671,0.14471750730679844,0.052814483642578125
db-scheduler_dot,4-0.8,4.0,"{'27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",21.12636433091153,14.467556131549605,0.13675797402435652,0.0,0.00666666666666671,0.14622884977403258,0.04599928855895996
db-scheduler_dot,4-1,2.0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",21.21565194810441,14.468176131549605,0.12576347529589177,0.0,0.00666666666666671,0.14221787065457964,0.0529325008392334
db-scheduler_dot,6-0,,,,,,,,,0.2060079574584961
db-scheduler_dot,6-0.2,3.0,"{'27CPU2Mem8GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4}",25.314078935521962,14.467556131549605,0.16253024231624916,0.0,0.00666666666666671,0.17468017562353255,0.05868077278137207
db-scheduler_dot,6-0.4,2.0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",25.310118689342282,14.468176131549605,0.1594541124650441,0.0,0.00666666666666671,0.17343256672502733,0.0543818473815918
db-scheduler_dot,6-0.6,1.0,{'26CPU2Mem4GB.sh': 6},23.48077685309469,12.248455592841163,0.19320765887288083,0.0,0.010000000000000009,0.17900873527324423,0.07557892799377441
db-scheduler_dot,6-0.8,3.0,"{'27CPU2Mem8GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 4}",25.314078935521962,14.467556131549605,0.16253024231624916,0.0,0.00666666666666671,0.17468017562353255,0.06273627281188965
db-scheduler_dot,6-1,2.0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",25.310118689342282,14.468176131549605,0.1594541124650441,0.0,0.00666666666666671,0.17343256672502733,0.05462455749511719
db-scheduler_dot,8-0,,,,,,,,,0.2861366271972656
db-scheduler_dot,8-0.2,3.0,"{'27CPU2Mem8GB.sh': 2, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",29.413255922939523,14.467556131549605,0.19929993341993996,0.0,0.00666666666666671,0.20714689944769385,0.07664275169372559
db-scheduler_dot,8-0.4,3.0,"{'27CPU2Mem8GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 6}",29.408545676759843,14.467556131549605,0.19622087948540154,0.0,0.00666666666666671,0.2058948716939803,0.07319951057434082
