project,machines_num,confs_num,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,probability_failure_rate,fitness,period
zxing_dot,1,1,{'26CPU2Mem4GB.sh': 1},63.24619630029402,63.24619630029402,0.5204107852242525,0.0,0.05517241379310345,0.08449464922711059,0.463042927581344,0.02080059051513672
zxing_dot,2,1,{'26CPU2Mem4GB.sh': 2},63.246196300293846,31.623106645121446,0.5204107852242512,0.0,0.05517241379310345,0.08449464922711059,0.257542058255998,1.143798828125
zxing_dot,4,1,{'24CPU1Mem4GB.sh': 4},69.53440229798484,17.383682758620683,0.3375895231567164,0.0,0.04482758620689653,0.08435196195005945,0.14672583689041296,3.9316811561584473
zxing_dot,6,2,"{'24CPU1Mem4GB.sh': 5, '26CPU2Mem4GB.sh': 1}",67.05972874665724,11.176655424112758,0.3632775673623613,0.0,0.05517241379310345,0.09752675386444709,0.10895862332296527,8.324502229690552
zxing_dot,8,1,{'24CPU1Mem4GB.sh': 8},69.53440229798483,8.93955862068965,0.33758952315671636,0.0,0.04482758620689653,0.08435196195005945,0.09185217116205091,13.560993909835815
zxing_dot,10,3,"{'22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 7, '26CPU2Mem4GB.sh': 1}",73.61568822941588,8.93955862068965,0.33549698039468895,0.0,0.05517241379310345,0.09752675386444709,0.09164291688584816,22.2493999004364
zxing_dot,12,5,"{'22CPU05Mem2GB.sh': 2, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 7, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",73.61087012596758,8.93955862068965,0.33547006210733266,0.0,0.05517241379310345,0.09752675386444709,0.09164022505711254,43.676159381866455
