project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,period
rxjava2-extras_dot,1-0,,,,,,,,0.06882262229919434
rxjava2-extras_dot,1-0.2,1.0,{'29CPU4Mem8GB.sh': 1},48.06425333333335,48.06425333333335,0.0007909773956888891,0.0,0.00666666666666671,0.04880952835083008
rxjava2-extras_dot,1-0.4,1.0,{'29CPU4Mem8GB.sh': 1},48.06425333333335,48.06425333333335,0.0007909773956888891,0.0,0.00666666666666671,0.04849433898925781
rxjava2-extras_dot,1-0.6,1.0,{'29CPU4Mem8GB.sh': 1},48.06425333333335,48.06425333333335,0.0007909773956888891,0.0,0.00666666666666671,0.048940181732177734
rxjava2-extras_dot,1-0.8,1.0,{'29CPU4Mem8GB.sh': 1},48.06425333333335,48.06425333333335,0.0007909773956888891,0.0,0.00666666666666671,0.04847455024719238
rxjava2-extras_dot,1-1,1.0,{'29CPU4Mem8GB.sh': 1},48.06425333333335,48.06425333333335,0.0007909773956888891,0.0,0.00666666666666671,0.04920601844787598
rxjava2-extras_dot,2-0,2.0,"{'28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",52.13754210290831,26.09561411633113,0.0007594848569909775,0.0,0.0,0.18238520622253418
rxjava2-extras_dot,2-0.2,1.0,{'29CPU4Mem8GB.sh': 2},50.9027274496645,25.56558333333335,0.0008376892180633122,0.0,0.00666666666666671,0.18986177444458008
rxjava2-extras_dot,2-0.4,1.0,{'29CPU4Mem8GB.sh': 2},50.9027274496645,25.56558333333335,0.0008376892180633122,0.0,0.00666666666666671,0.18653225898742676
rxjava2-extras_dot,2-0.6,1.0,{'29CPU4Mem8GB.sh': 2},50.9027274496645,25.56558333333335,0.0008376892180633122,0.0,0.00666666666666671,0.18777155876159668
rxjava2-extras_dot,2-0.8,1.0,{'29CPU4Mem8GB.sh': 2},50.9027274496645,25.56558333333335,0.0008376892180633122,0.0,0.00666666666666671,0.18418478965759277
rxjava2-extras_dot,2-1,1.0,{'29CPU4Mem8GB.sh': 2},50.9027274496645,25.56558333333335,0.0008376892180633122,0.0,0.00666666666666671,0.1829378604888916
rxjava2-extras_dot,4-0,2.0,"{'28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 3}",57.9069403355706,17.52727744966449,0.0009044388150731566,0.0,0.0,0.5263533592224121
rxjava2-extras_dot,4-0.2,1.0,{'29CPU4Mem8GB.sh': 4},56.5796756823268,16.98808744966449,0.0009311128628121581,0.0,0.00666666666666671,0.4518120288848877
rxjava2-extras_dot,4-0.4,1.0,{'29CPU4Mem8GB.sh': 4},56.5796756823268,16.98808744966449,0.0009311128628121581,0.0,0.00666666666666671,0.4195694923400879
rxjava2-extras_dot,4-0.6,1.0,{'29CPU4Mem8GB.sh': 4},56.5796756823268,16.98808744966449,0.0009311128628121581,0.0,0.00666666666666671,0.3416266441345215
rxjava2-extras_dot,4-0.8,1.0,{'29CPU4Mem8GB.sh': 4},56.5796756823268,16.98808744966449,0.0009311128628121581,0.0,0.00666666666666671,0.44838523864746094
rxjava2-extras_dot,4-1,1.0,{'29CPU4Mem8GB.sh': 4},56.5796756823268,16.98808744966449,0.0009311128628121581,0.0,0.00666666666666671,0.4469742774963379
rxjava2-extras_dot,6-0,2.0,"{'28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 5}",62.70838856823288,13.849290782997812,0.0009964217204886689,0.0,0.0,0.7692904472351074
rxjava2-extras_dot,6-0.2,1.0,{'29CPU4Mem8GB.sh': 6},62.256623914989085,13.735064116331143,0.0010245365075610036,0.0,0.00666666666666671,0.5898399353027344
rxjava2-extras_dot,6-0.4,1.0,{'29CPU4Mem8GB.sh': 6},62.256623914989085,13.735064116331143,0.0010245365075610036,0.0,0.00666666666666671,0.6483039855957031
rxjava2-extras_dot,6-0.6,1.0,{'29CPU4Mem8GB.sh': 6},62.256623914989085,13.735064116331143,0.0010245365075610036,0.0,0.00666666666666671,0.5785644054412842
rxjava2-extras_dot,6-0.8,1.0,{'29CPU4Mem8GB.sh': 6},62.256623914989085,13.735064116331143,0.0010245365075610036,0.0,0.00666666666666671,0.543311595916748
rxjava2-extras_dot,6-1,1.0,{'29CPU4Mem8GB.sh': 6},62.256623914989085,13.735064116331143,0.0010245365075610036,0.0,0.00666666666666671,0.6013853549957275
rxjava2-extras_dot,8-0,2.0,"{'28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 7}",68.41436346756184,12.853824116331143,0.001094629338304181,0.0,0.0,1.0648143291473389
rxjava2-extras_dot,8-0.2,1.0,{'29CPU4Mem8GB.sh': 8},67.93357214765136,12.75528078299781,0.001117960152309849,0.0,0.00666666666666671,0.764136791229248
rxjava2-extras_dot,8-0.4,1.0,{'29CPU4Mem8GB.sh': 8},67.93357214765136,12.75528078299781,0.001117960152309849,0.0,0.00666666666666671,0.7648265361785889
rxjava2-extras_dot,8-0.6,1.0,{'29CPU4Mem8GB.sh': 8},67.93357214765136,12.75528078299781,0.001117960152309849,0.0,0.00666666666666671,0.7187206745147705
rxjava2-extras_dot,8-0.8,1.0,{'29CPU4Mem8GB.sh': 8},67.93357214765136,12.75528078299781,0.001117960152309849,0.0,0.00666666666666671,0.658064603805542
rxjava2-extras_dot,8-1,1.0,{'29CPU4Mem8GB.sh': 8},67.93357214765136,12.75528078299781,0.001117960152309849,0.0,0.00666666666666671,0.7168822288513184
