project,category,confs,runtime,price,score,max_failure_rate,github_caliber_confs,github_caliber_runtime,github_caliber_price,github_caliber_score,github_caliber_max_failure_rate,github_caliber_score_rate,smart_baseline_confs,smart_baseline_runtime,smart_baseline_price,smart_baseline_score,smart_baseline_max_failure_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0-fast,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",16.578153333333333,0.0887555386294556,1.5728013401528045,0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,1.614949379961436,0.0,0.9739013245048969,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,1.6156121419335816,0.0,0.973501807352388
commons-exec_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 2, '26CPU2Mem4GB.sh': 5}",38.14178166666668,0.1295330983249799,3.5506354694757327,0,,,,,,,{'01noThrottling.sh': 8},38.01099833333329,0.3180131193738669,3.7103817886302153,0.0,0.9569461235380154
delight-nashorn-sandbox_dot,12-0-cheap,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,0.6678644563569498,0,,,,,,,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,0.6678644563569498,0.0,1.0
elastic-job-lite_dot,12-0-cheap,{'01noThrottling.sh': 12},27.361100000000043,0.1291704505048276,2.5800441099593967,0,{'27CPU2Mem8GB.sh': 12},34.918862068965524,0.0656814843193792,3.202467736937532,0.0,0.8056424988145708,{'19CPU010Mem1GB.sh': 12},267.19375862068966,0.0329096045921603,24.077386016040936,0.0,0.10715632121528927
elastic-job-lite_elastic-job-lite-core,12-0-fast,"{'29CPU4Mem8GB.sh': 5, '01noThrottling.sh': 5, '26CPU2Mem4GB.sh': 2}",17.470943333333338,0.0543137911922777,1.621810449984973,0,{'27CPU2Mem8GB.sh': 12},17.752103333333334,0.0464669672991999,1.639974240242272,0.0,0.9889243441685917,{'01noThrottling.sh': 12},17.432470000000013,0.0916549528183999,1.652328307064745,0.0,0.981530391418407
esper_examples.rfidassetzone,2-0-cheap,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.86405999999999,0.0077044558502945,2.0647764548237673,0,,,,,,,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,6.481469967416019,0.0,0.3185660760913679
fastjson_dot,12-0-fast,"{'29CPU4Mem8GB.sh': 11, '01noThrottling.sh': 1}",10.462259999999992,0.1382588352864757,1.0674189401106922,0,{'27CPU2Mem8GB.sh': 12},11.407262684189558,0.0852270734202289,1.1042102783894685,0.0,0.9666808587106815,{'01noThrottling.sh': 12},10.779126666666656,0.1631743873887997,1.1186100925238067,0.0,0.9542368223250899
fluent-logger-java_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 5, '26CPU2Mem4GB.sh': 1}",8.12691,0.0610168769873999,0.7869472580585339,0,{'27CPU2Mem8GB.sh': 8},8.126056666666663,0.1036525895899999,0.8256689565268995,0.0,0.9531026349455539,{'01noThrottling.sh': 8},8.133510000000005,0.2066261783,0.9200457222530004,0.0,0.8553349458888455
http-request_dot,12-0-cheap,"{'29CPU4Mem8GB.sh': 11, '01noThrottling.sh': 1}",1.9008500000000008,0.0020846571059666,0.17297353796642967,0,{'27CPU2Mem8GB.sh': 12},2.0696866666666667,0.0013831040519999,0.1875304246873199,0.0,0.9223758665018663,{'01noThrottling.sh': 12},1.9336633333333344,0.0024800629488,0.17628655728340809,0.0,0.9812066253489072
hutool_hutool-cron,4-0-cheap,{'29CPU4Mem8GB.sh': 4},1.6128300000000004,0.0006223702882222,0.1457210569622822,0,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,0.16834745500923462,0.0,0.8655970293954771,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,0.16834745500923462,0.0,0.8655970293954771
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,8-0-fast,"{'27CPU2Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 6}",1061.2560551724137,0.1740905070945258,95.67146732697324,0,{'27CPU2Mem8GB.sh': 8},1061.2632068965518,0.1957439165853103,95.69181558478228,0.0,0.9997873563409296,{'27CPU2Mem8GB.sh': 8},1061.2632068965518,0.1957439165853103,95.69181558478228,0.0,0.9997873563409296
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,10-0-fast,"{'24CPU1Mem4GB.sh': 3, '26CPU2Mem4GB.sh': 7}",1747.9477965517242,0.4140532298826354,157.69209012884838,0,,,,,,,{'28CPU2Mem16GB.sh': 10},1747.8517275862066,0.7125824103163217,157.95510547614646,0.0,0.9983348727696694
luwak_luwak,12-0-cheap,{'26CPU2Mem4GB.sh': 12},3.90690666666668,0.0227104461917333,0.3722881060344785,0,{'27CPU2Mem8GB.sh': 12},3.880286666666685,0.0268609306904,0.37366924692826564,0.0,0.9963038411505877,{'01noThrottling.sh': 12},3.6501166666666816,0.0515177434264,0.3753916465180253,0.0,0.9917325265164156
noxy_noxy-discovery-zookeeper,2-0-fast,"{'01noThrottling.sh': 1, '22CPU05Mem2GB.sh': 1}",14.965653333333332,0.0787378017196499,1.418560199564881,0,{'27CPU2Mem8GB.sh': 2},16.89495333333332,0.0497776250721333,1.56584343881564,0.0,0.9059399965540873,{'01noThrottling.sh': 2},14.965653333333332,0.0895141302110666,1.4283666584920705,0.0,0.9931344946559155
retrofit_retrofit-adapters.rxjava,8-0-fast,"{'29CPU4Mem8GB.sh': 3, '26CPU2Mem4GB.sh': 5}",2.568070000000001,0.0118519327459222,0.24191155879878928,0,{'27CPU2Mem8GB.sh': 8},2.7386900000000014,0.0074918822970666,0.2532997128903307,0.0,0.9550407935263943,{'19CPU010Mem1GB.sh': 8},47.38367333333334,0.0035687088498933,4.267778125053403,0.0,0.056683255715352404
retrofit_retrofit,12-0-cheap,{'01noThrottling.sh': 12},4.361786666666672,0.0106236970176,0.40222836428601644,0,,,,,,,{'19CPU010Mem1GB.sh': 12},121.85677,0.0106582536602399,10.976808310830817,0.0,0.036643471662809096
rxjava2-extras_dot,12-0-fast,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 5, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 1}",12.743167449664478,0.1782420067754938,1.3090852966355024,0.0,,,,,,,,,,,,
spring-boot_dot,12-0-fast,"{'29CPU4Mem8GB.sh': 11, '26CPU2Mem4GB.sh': 1}",23.780837919463064,0.3374315995525734,2.4473381683445177,0,{'27CPU2Mem8GB.sh': 12},27.00909999999996,0.2170069132511998,2.6282952910585884,0.0,0.9311503835472051,{'19CPU010Mem1GB.sh': 12},589.9514931034491,0.2743564601363706,53.34529875803452,0.0,0.045877298006057485
wro4j_wro4j-extensions,12-0-fast,"{'29CPU4Mem8GB.sh': 11, '01noThrottling.sh': 1}",7.510086666666662,0.1615711748286221,0.8229375690940456,0,,,,,,,{'19CPU010Mem1GB.sh': 12},254.4330865785863,0.2001155494367038,23.081082942060167,0.0,0.03565420093848473
