project,category,confs,runtime,price,score,max_failure_rate,github_caliber_confs,github_caliber_runtime,github_caliber_price,github_caliber_score,github_caliber_max_failure_rate,github_caliber_score_rate,smart_baseline_confs,smart_baseline_runtime,smart_baseline_price,smart_baseline_score,smart_baseline_max_failure_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0-fast,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",16.578153333333333,0.0887555386294556,1.7376953180998433,0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,1.7869226102182698,0.0,0.9724513575255431,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,1.780238455392187,0.0,0.9761025624609533
commons-exec_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 2, '26CPU2Mem4GB.sh': 5}",38.14178166666668,0.1295330983249799,3.93075795515915,0,,,,,,,{'01noThrottling.sh': 8},38.01099833333329,0.3180131193738669,4.087311640769809,0.0,0.9616976390914068
delight-nashorn-sandbox_dot,12-0-cheap,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,0.7339662388878258,0,,,,,,,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,0.7339662388878258,0.0,1.0
elastic-job-lite_dot,12-0-cheap,{'01noThrottling.sh': 12},27.361100000000043,0.1291704505048276,2.852363405454349,0,{'27CPU2Mem8GB.sh': 12},34.918862068965524,0.0656814843193792,3.5509995427839938,0.0,0.8032564834458098,{'19CPU010Mem1GB.sh': 12},267.19375862068966,0.0329096045921603,26.748994506201914,0.0,0.1066344159139519
elastic-job-lite_elastic-job-lite-core,12-0-fast,"{'29CPU4Mem8GB.sh': 11, '26CPU2Mem4GB.sh': 1}",17.46916666666667,0.0534191489823055,1.794993900750742,0,{'27CPU2Mem8GB.sh': 12},17.752103333333334,0.0464669672991999,1.8170306039026134,0.0,0.987872134291772,{'01noThrottling.sh': 12},17.432470000000013,0.0916549528183999,1.8257364575365613,0.0,0.9831615583624267
esper_examples.rfidassetzone,2-0-cheap,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.86405999999999,0.0077044558502945,2.293340010265264,0,,,,,,,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,7.200584106968225,0.0,0.3184936077680044
fastjson_dot,12-0-fast,"{'29CPU4Mem8GB.sh': 5, '01noThrottling.sh': 7}",10.378903333333328,0.1473104396725918,1.1704697290386656,0,{'27CPU2Mem8GB.sh': 12},11.407262684189558,0.0852270734202289,1.217430634497162,0.0,0.9614262167159178,{'01noThrottling.sh': 12},10.779126666666656,0.1631743873887997,1.2247696153165855,0.0,0.9556652242194267
fluent-logger-java_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 5, '26CPU2Mem4GB.sh': 1}",8.12691,0.0610168769873999,0.86760618928866,0,{'27CPU2Mem8GB.sh': 8},8.126056666666663,0.1036525895899999,0.9058929972976663,0.0,0.9577358384232816,{'01noThrottling.sh': 8},8.133510000000005,0.2066261783,0.9993145604700004,0.0,0.8682012887719809
http-request_dot,12-0-cheap,"{'29CPU4Mem8GB.sh': 11, '01noThrottling.sh': 1}",1.9008500000000008,0.0020846571059666,0.19196119139537002,0,{'27CPU2Mem8GB.sh': 12},2.0696866666666667,0.0013831040519999,0.2082134603134666,0.0,0.9219441966257671,{'01noThrottling.sh': 12},1.9336633333333344,0.0024800629488,0.19559838998725346,0.0,0.9814047621142461
hutool_hutool-cron,4-0-cheap,{'29CPU4Mem8GB.sh': 4},1.6128300000000004,0.0006223702882222,0.16184313325940006,0,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,0.18701030348898665,0.0,0.8654236169876666,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,0.18701030348898665,0.0,0.8654236169876666
