project,category,confs,runtime,price,score,max_failure_rate,github_caliber_confs,github_caliber_runtime,github_caliber_price,github_caliber_score,github_caliber_max_failure_rate,github_caliber_score_rate,smart_baseline_confs,smart_baseline_runtime,smart_baseline_price,smart_baseline_score,smart_baseline_max_failure_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0-fast,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",16.578153333333333,0.0887555386294556,9.982394215451782,0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,10.385584123059951,0.0,0.9611779267462738,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,10.011554128322455,0.0,0.9970873739983904
commons-exec_dot,8-0-fast,"{'01noThrottling.sh': 1, '29CPU4Mem8GB.sh': 4, '22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 2}",38.04403333333333,0.2482264363691907,22.925710574547676,0,,,,,,,{'01noThrottling.sh': 8},38.01099833333329,0.3180131193738669,22.93380424774952,0.0,0.999647085450176
delight-nashorn-sandbox_dot,12-0-cheap,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,4.03905536543162,0,,,,,,,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,4.03905536543162,0.0,1.0
elastic-job-lite_dot,12-0-cheap,{'01noThrottling.sh': 12},27.361100000000043,0.1291704505048276,16.468328180201958,0,{'27CPU2Mem8GB.sh': 12},34.918862068965524,0.0656814843193792,20.977589835107064,0.0,0.7850438639352826,{'19CPU010Mem1GB.sh': 12},267.19375862068966,0.0329096045921603,160.32941901425067,0.0,0.10271557323324543
elastic-job-lite_elastic-job-lite-core,12-0-fast,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 11}",17.42361000000001,0.0823445729485333,10.48710382917942,0,{'27CPU2Mem8GB.sh': 12},17.752103333333334,0.0464669672991999,10.669848786919681,0.0,0.9828727696718353,{'01noThrottling.sh': 12},17.432470000000013,0.0916549528183999,10.496143981127366,0.0,0.9991387168502832
esper_examples.rfidassetzone,2-0-cheap,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.86405999999999,0.0077044558502945,13.721517782340113,0,,,,,,,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,43.15629108457846,0.0,0.31794942145163585
fastjson_dot,12-0-fast,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 9}",10.357826666666664,0.1512917354957417,6.275212694198295,0,{'27CPU2Mem8GB.sh': 12},11.407262684189558,0.0852270734202289,6.878448439881826,0.0,0.9123006080577825,{'01noThrottling.sh': 12},10.779126666666656,0.1631743873887997,6.5327457549555135,0.0,0.960578128949552
fluent-logger-java_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 5, '26CPU2Mem4GB.sh': 1}",8.12691,0.0610168769873999,4.900552750794961,0,{'27CPU2Mem8GB.sh': 8},8.126056666666663,0.1036525895899999,4.917095035835998,0.0,0.9966357605617796,{'01noThrottling.sh': 8},8.133510000000005,0.2066261783,4.962756471320002,0.0,0.9874658930204374
http-request_dot,12-0-cheap,{'29CPU4Mem8GB.sh': 12},1.9007366666666676,0.0020985067381333,1.141281402695254,0,{'27CPU2Mem8GB.sh': 12},2.0696866666666667,0.0013831040519999,1.2423652416208,0.0,0.9186359731107165,{'01noThrottling.sh': 12},1.9336633333333344,0.0024800629488,1.1611900251795204,0.0,0.9828549832046753
hutool_hutool-cron,4-0-fast,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 1}",1.6124644370122616,0.0007106760423001,0.9677629326242769,0,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,1.1201527274765868,0.0,0.8639562346148953,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,1.1201527274765868,0.0,0.8639562346148953
