project,category,confs,runtime,price,score,max_failure_rate,github_caliber_confs,github_caliber_runtime,github_caliber_price,github_caliber_score,github_caliber_max_failure_rate,github_caliber_score_rate,smart_baseline_confs,smart_baseline_runtime,smart_baseline_price,smart_baseline_score,smart_baseline_max_failure_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0-fast,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",16.578153333333333,0.0887555386294556,14.929213553862946,0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,15.54478103076496,0.0,0.9604003764553689,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,14.950343532080616,0.0,0.9985866560074469
commons-exec_dot,12-0-fast,"{'22CPU05Mem2GB.sh': 1, '01noThrottling.sh': 11}",38.00947166666663,0.3197233399817244,34.24049683399814,0,,,,,,,{'01noThrottling.sh': 12},38.00943333333329,0.3201876819008001,34.24050876819004,0.0,0.9999996514598546
delight-nashorn-sandbox_dot,12-0-cheap,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,6.022108841357899,0,,,,,,,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,6.022108841357899,0.0,1.0
elastic-job-lite_dot,12-0-cheap,{'01noThrottling.sh': 12},27.361100000000043,0.1291704505048276,24.63790704505052,0,{'27CPU2Mem8GB.sh': 12},34.918862068965524,0.0656814843193792,31.43354401050091,0.0,0.78380939281997,{'19CPU010Mem1GB.sh': 12},267.19375862068966,0.0329096045921603,240.47767371907992,0.0,0.10245403102922526
elastic-job-lite_elastic-job-lite-core,12-0-fast,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 11}",17.42361000000001,0.0823445729485333,15.689483457294862,0,{'27CPU2Mem8GB.sh': 12},17.752103333333334,0.0464669672991999,15.98153969672992,0.0,0.9817254003696017,{'01noThrottling.sh': 12},17.432470000000013,0.0916549528183999,15.698388495281852,0.0,0.9994327419027969
esper_examples.rfidassetzone,2-0-cheap,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.86405999999999,0.0077044558502945,20.57842444558502,0,,,,,,,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,64.72971527114461,0.0,0.31791310002499773
fastjson_dot,12-0-fast,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 9}",10.357826666666664,0.1512917354957417,9.337173173549573,0,{'27CPU2Mem8GB.sh': 12},11.407262684189558,0.0852270734202289,10.275059123112625,0.0,0.9087220873062054,{'01noThrottling.sh': 12},10.779126666666656,0.1631743873887997,9.717531438738872,0.0,0.9608585505910479
fluent-logger-java_dot,8-0-fast,"{'27CPU2Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 5}",8.126056666666663,0.0646268027223999,7.319913680272237,0,{'27CPU2Mem8GB.sh': 8},8.126056666666663,0.1036525895899999,7.323816258958997,0.0,0.9994671386407344,{'01noThrottling.sh': 8},8.133510000000005,0.2066261783,7.340821617830005,0.0,0.9971518259608727
http-request_dot,12-0-cheap,{'29CPU4Mem8GB.sh': 12},1.9007366666666676,0.0020985067381333,1.7108728506738142,0,{'27CPU2Mem8GB.sh': 12},2.0696866666666667,0.0013831040519999,1.8628563104052,0.0,0.918413750495696,{'01noThrottling.sh': 12},1.9336633333333344,0.0024800629488,1.740545006294881,0.0,0.982952376690201
hutool_hutool-cron,4-0-fast,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 1}",1.6124644370122616,0.0007106760423001,1.4512890609152653,0,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,1.6800381818691468,0.0,0.8638429034396208,{'27CPU2Mem8GB.sh': 4},1.866666666666667,0.0003818186914666,1.6800381818691468,0.0,0.8638429034396208
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,8-0-fast,"{'27CPU2Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 6}",1061.2560551724137,0.1740905070945258,955.1478587058818,0,{'27CPU2Mem8GB.sh': 8},1061.2632068965518,0.1957439165853103,955.1564605985552,0.0,0.9999909942579795,{'27CPU2Mem8GB.sh': 8},1061.2632068965518,0.1957439165853103,955.1564605985552,0.0,0.9999909942579795
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,12-0-fast,"{'01noThrottling.sh': 2, '26CPU2Mem4GB.sh': 10}",1747.698275862069,0.5528756150232923,1572.9837358373645,0,,,,,,,{'28CPU2Mem16GB.sh': 12},1747.8167827586203,0.7561207496235861,1573.1107165577207,0.0,0.9999192804937251
luwak_luwak,12-0-fast,"{'29CPU4Mem8GB.sh': 6, '01noThrottling.sh': 6}",3.6335817673378186,0.0471777038436402,3.274941360988401,0,{'27CPU2Mem8GB.sh': 12},3.880286666666685,0.0268609306904,3.4949440930690567,0.0,0.9370511441035779,{'01noThrottling.sh': 12},3.6501166666666816,0.0515177434264,3.2902567743426534,0.0,0.9953452224538578
noxy_noxy-discovery-zookeeper,2-0-fast,"{'22CPU05Mem2GB.sh': 1, '01noThrottling.sh': 1}",14.965653333333332,0.0787378017196499,13.476961780171964,0,{'27CPU2Mem8GB.sh': 2},16.89495333333332,0.0497776250721333,15.2104357625072,0.0,0.8860339039984545,{'01noThrottling.sh': 2},14.965653333333332,0.0895141302110666,13.478039413021106,0.0,0.9999200452813559
