project,category,confs,runtime,price,score,max_failure_rate,github_caliber_confs,github_caliber_runtime,github_caliber_price,github_caliber_score,github_caliber_max_failure_rate,github_caliber_score_rate,smart_baseline_confs,smart_baseline_runtime,smart_baseline_price,smart_baseline_score,smart_baseline_max_failure_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0-cheap,{'26CPU2Mem4GB.sh': 2},17.253256666666672,0.0569259114099777,0.5728158340676786,0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,0.5831099984204342,0.0,0.9823461021408634,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,0.6278542611819493,0.0,0.9123388491293191
commons-exec_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 2, '26CPU2Mem4GB.sh': 5}",38.14178166666668,0.1295330983249799,1.269900555375231,0,,,,,,,{'01noThrottling.sh': 8},38.01099833333329,0.3180131193738669,1.4488026757926495,0.0,0.8765172625598996
delight-nashorn-sandbox_dot,12-0-cheap,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 11}",7.105121029082772,0.038143713261714,0.2501530327363457,0,,,,,,,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,0.2712537611716943,0.0,0.9222103747273294
elastic-job-lite_dot,12-0-cheap,{'01noThrottling.sh': 12},27.361100000000043,0.1291704505048276,0.946128336989684,0,{'27CPU2Mem8GB.sh': 12},34.918862068965524,0.0656814843193792,1.1112769018587634,0.0,0.8513884661933981,{'19CPU010Mem1GB.sh': 12},267.19375862068966,0.0329096045921603,8.047735075075085,0.0,0.11756454805774737
elastic-job-lite_elastic-job-lite-core,12-0-cheap,{'26CPU2Mem4GB.sh': 12},17.748876666666668,0.0393423095443332,0.5706283402580032,0,{'27CPU2Mem8GB.sh': 12},17.752103333333334,0.0464669672991999,0.5776360582802239,0.0,0.9878682815558909,{'01noThrottling.sh': 12},17.432470000000013,0.0916549528183999,0.6118794042338482,0.0,0.9325830160479145
esper_examples.rfidassetzone,2-0-cheap,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.86405999999999,0.0077044558502945,0.6933951221747854,0,,,,,,,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,2.166785130102791,0.0,0.3200110211859775
fastjson_dot,12-0-cheap,{'26CPU2Mem4GB.sh': 12},11.411689342251949,0.0721843108428651,0.41236946178513756,0,{'27CPU2Mem8GB.sh': 12},11.407262684189558,0.0852270734202289,0.4248881417433087,0.0,0.9705365277863317,{'01noThrottling.sh': 12},10.779126666666656,0.1631743873887997,0.48165295576713535,0.0,0.8561547413912388
fluent-logger-java_dot,12-0-fast,"{'22CPU05Mem2GB.sh': 4, '23CPU05Mem4GB.sh': 5, '24CPU1Mem4GB.sh': 3}",8.320126666666695,0.0453787513053166,0.29362118876615795,0,{'27CPU2Mem8GB.sh': 12},8.126056666666663,0.1036525895899999,0.3443247119022998,0.0,0.8527450357657492,{'01noThrottling.sh': 12},8.133510000000005,0.2066261783,0.4444326929510001,0.0,0.6606651432785807
http-request_dot,8-0-cheap,{'29CPU4Mem8GB.sh': 8},1.9030466666666672,0.0019789977665333,0.059011027833537316,0,{'27CPU2Mem8GB.sh': 8},2.0721899999999995,0.0013060027679999,0.06343252268495989,0.0,0.9302960900139177,{'01noThrottling.sh': 8},1.936306666666668,0.0023365385325333,0.060355642376557335,0.0,0.9777218087642743
hutool_hutool-cron,2-0-cheap,{'29CPU4Mem8GB.sh': 2},1.6134933333333337,0.0005726075224444,0.04896022929677108,0,{'27CPU2Mem8GB.sh': 2},1.8672266666666668,0.0003475704857333,0.05635394337116131,0.0,0.8687986388868414,{'27CPU2Mem8GB.sh': 2},1.8672266666666668,0.0003475704857333,0.05635394337116131,0.0,0.8687986388868414
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,8-0-fast,"{'27CPU2Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 6}",1061.2560551724137,0.1740905070945258,32.0065494470541,0,{'27CPU2Mem8GB.sh': 8},1061.2632068965518,0.1957439165853103,32.027767805984304,0.0,0.9993375011627803,{'27CPU2Mem8GB.sh': 8},1061.2632068965518,0.1957439165853103,32.027767805984304,0.0,0.9993375011627803
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,8-0-fast,"{'22CPU05Mem2GB.sh': 5, '26CPU2Mem4GB.sh': 3}",1750.1256793103448,0.2972169441705526,52.79207081515578,0,,,,,,,{'28CPU2Mem16GB.sh': 8},1747.9346758620688,0.6690440710090575,53.08701302474085,0.0,0.9944441739555471
luwak_luwak,12-0-cheap,{'26CPU2Mem4GB.sh': 12},3.90690666666668,0.0227104461917333,0.1392363328059817,0,{'27CPU2Mem8GB.sh': 12},3.880286666666685,0.0268609306904,0.14246370276968853,0.0,0.977346019365197,{'01noThrottling.sh': 12},3.6501166666666816,0.0515177434264,0.15947571112360845,0.0,0.8730880196424434
noxy_noxy-discovery-zookeeper,2-0-fast,"{'01noThrottling.sh': 1, '22CPU05Mem2GB.sh': 1}",14.965653333333332,0.0787378017196499,0.5253452676680603,0,{'27CPU2Mem8GB.sh': 2},16.89495333333332,0.0497776250721333,0.5551328963199689,0.0,0.9463414457161994,{'01noThrottling.sh': 2},14.965653333333332,0.0895141302110666,0.5357983063047346,0.0,0.980490721016335
retrofit_retrofit-adapters.rxjava,6-0-cheap,{'26CPU2Mem4GB.sh': 6},2.7348700000000026,0.0062935029561999,0.08815079786751398,0,{'27CPU2Mem8GB.sh': 6},2.7386900000000014,0.0074582770227999,0.08939522871211594,0.0,0.9860794489534842,{'19CPU010Mem1GB.sh': 6},47.559156666666674,0.003506225900795,1.4301757391237713,0.0,0.06163633982598636
retrofit_retrofit,10-0-fast,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 9}",4.369740000000006,0.0103651837278,0.14114642821596618,0,,,,,,,{'19CPU010Mem1GB.sh': 10},121.99082333333337,0.0105233945919083,3.669932392754152,0.0,0.038460225723679034
rxjava2-extras_dot,12-0-fast,"{'27CPU2Mem8GB.sh': 3, '28CPU2Mem16GB.sh': 1, '26CPU2Mem4GB.sh': 8}",13.768324936215496,0.1262813872145575,0.5355426936845856,0.0,,,,,,,,,,,,
spring-boot_dot,12-0-fast,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 11}",25.860266577480584,0.1846462989513944,0.95491490730727,0,{'27CPU2Mem8GB.sh': 12},27.00909999999996,0.2170069132511998,1.0207697058536627,0.0,0.9354851557910226,{'19CPU010Mem1GB.sh': 12},589.9514931034491,0.2743564601363706,17.964670559435753,0.0,0.05315515829516345
wro4j_wro4j-extensions,12-0-cheap,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 11}",8.505493333333341,0.1040015374251777,0.35604629130242255,0,,,,,,,{'19CPU010Mem1GB.sh': 12},254.4330865785863,0.2001155494367038,7.827104680311192,0.0,0.04548888840059141
