project,category,confs,runtime,price,score,max_failure_rate,github_caliber_confs,github_caliber_runtime,github_caliber_price,github_caliber_score,github_caliber_max_failure_rate,github_caliber_score_rate,smart_baseline_confs,smart_baseline_runtime,smart_baseline_price,smart_baseline_score,smart_baseline_max_failure_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0-cheap,{'26CPU2Mem4GB.sh': 2},17.253256666666672,0.0569259114099777,0.7447791416202455,0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,0.7550832286772678,0.0,0.9863537068952349,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,0.7924805746405548,0.0,0.9398074419149703
commons-exec_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 2, '26CPU2Mem4GB.sh': 5}",38.14178166666668,0.1295330983249799,1.6500230410586478,0,,,,,,,{'01noThrottling.sh': 8},38.01099833333329,0.3180131193738669,1.8257325279322438,0.0,0.903759458636256
delight-nashorn-sandbox_dot,12-0-fast,"{'29CPU4Mem8GB.sh': 3, '26CPU2Mem4GB.sh': 9}",6.966664362416106,0.0460889293670587,0.32291194668902057,0,,,,,,,{'29CPU4Mem8GB.sh': 12},6.683126666666658,0.0729484135790666,0.33735554370257026,0.0,0.9571858317340002
elastic-job-lite_dot,12-0-cheap,{'01noThrottling.sh': 12},27.361100000000043,0.1291704505048276,1.2184476324846363,0,{'27CPU2Mem8GB.sh': 12},34.918862068965524,0.0656814843193792,1.4598087077052249,0.0,0.8346625321888914,{'19CPU010Mem1GB.sh': 12},267.19375862068966,0.0329096045921603,10.719343565236061,0.0,0.11366812016700238
elastic-job-lite_elastic-job-lite-core,12-0-cheap,{'26CPU2Mem4GB.sh': 12},17.748876666666668,0.0393423095443332,0.7477236838292266,0,{'27CPU2Mem8GB.sh': 12},17.752103333333334,0.0464669672991999,0.7546924219405653,0.0,0.9907661215234946,{'01noThrottling.sh': 12},17.432470000000013,0.0916549528183999,0.7852875547056645,0.0,0.9521654575431069
esper_examples.rfidassetzone,2-0-cheap,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.86405999999999,0.0077044558502945,0.9219586776162824,0,,,,,,,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,2.885899269654996,0.0,0.31947015175152005
fastjson_dot,12-0-cheap,{'26CPU2Mem4GB.sh': 12},11.411689342251949,0.0721843108428651,0.5257645120992285,0,{'27CPU2Mem8GB.sh': 12},11.407262684189558,0.0852270734202289,0.538108497851002,0.0,0.9770604147656641,{'01noThrottling.sh': 12},10.779126666666656,0.1631743873887997,0.5878124785599139,0.0,0.894442583776552
fluent-logger-java_dot,8-0-fast,"{'22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 6}",8.29371666666669,0.0528635619199333,0.38249768610980356,0,{'27CPU2Mem8GB.sh': 8},8.126056666666663,0.1036525895899999,0.4245487526730664,0.0,0.9009511480165736,{'01noThrottling.sh': 8},8.133510000000005,0.2066261783,0.5237015311680002,0.0,0.7303734347629789
http-request_dot,10-0-cheap,"{'29CPU4Mem8GB.sh': 9, '01noThrottling.sh': 1}",1.9018000000000008,0.0020249026201666,0.07801590651535996,0,{'27CPU2Mem8GB.sh': 10},2.070226666666666,0.0013445534099999,0.08409983794026656,0.0,0.9276582265327572,{'01noThrottling.sh': 10},1.934650000000001,0.0024083007406666,0.07969796871103998,0.0,0.9788945411924028
hutool_hutool-cron,2-0-cheap,{'29CPU4Mem8GB.sh': 2},1.6134933333333337,0.0005726075224444,0.06508943655487998,0,{'27CPU2Mem8GB.sh': 2},1.8672266666666668,0.0003475704857333,0.07502273433297064,0.0,0.8675961644639066,{'27CPU2Mem8GB.sh': 2},1.8672266666666668,0.0003475704857333,0.07502273433297064,0.0,0.8675961644639066
