<<<<<<< HEAD
project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
wro4j_wro4j-extensions,1-0,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.377201676433653,0.027993202209472656
wro4j_wro4j-extensions,1-0.2,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.377201676433653,0.028120756149291992
wro4j_wro4j-extensions,1-0.4,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.377201676433653,0.026296138763427734
wro4j_wro4j-extensions,1-0.6,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.377201676433653,0.026265859603881836
wro4j_wro4j-extensions,1-0.8,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.377201676433653,0.025693655014038086
wro4j_wro4j-extensions,1-1,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.377201676433653,0.02457594871520996
wro4j_wro4j-extensions,2-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.40999217561111145,0.0,0,0.4097443474089216,0.07379603385925293
wro4j_wro4j-extensions,2-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.40999217561111145,0.0,0,0.4097443474089216,0.07407116889953613
wro4j_wro4j-extensions,2-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.40999217561111145,0.0,0,0.4097443474089216,0.07106852531433105
wro4j_wro4j-extensions,2-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.40999217561111145,0.0,0,0.4097443474089216,0.08343219757080078
wro4j_wro4j-extensions,2-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.40999217561111145,0.0,0,0.4097443474089216,0.0716853141784668
wro4j_wro4j-extensions,2-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.40999217561111145,0.0,0,0.4097443474089216,0.07581162452697754
wro4j_wro4j-extensions,4-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.4790235776894772,0.1631917953491211
wro4j_wro4j-extensions,4-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.4790235776894772,0.17569971084594727
wro4j_wro4j-extensions,4-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.4790235776894772,0.1699998378753662
wro4j_wro4j-extensions,4-0.6,1,{'26CPU2Mem4GB.sh': 4},59.196260000000024,16.40997666666667,0.48708655936666684,0.0,0,0.4811205218544863,0.15554070472717285
wro4j_wro4j-extensions,4-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.4790235776894772,0.17889714241027832
wro4j_wro4j-extensions,4-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.4790235776894772,0.1509101390838623
wro4j_wro4j-extensions,6-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5483028079700328,0.22235918045043945
wro4j_wro4j-extensions,6-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5483028079700328,0.2166283130645752
wro4j_wro4j-extensions,6-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5483028079700328,0.2231616973876953
wro4j_wro4j-extensions,6-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5483028079700328,0.22605562210083008
wro4j_wro4j-extensions,6-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5483028079700328,0.21989846229553223
wro4j_wro4j-extensions,6-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5483028079700328,0.21685314178466797
wro4j_wro4j-extensions,8-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6175820382505885,0.2558917999267578
wro4j_wro4j-extensions,8-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6175820382505885,0.2528226375579834
wro4j_wro4j-extensions,8-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6175820382505885,0.25108933448791504
wro4j_wro4j-extensions,8-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6175820382505885,0.26593780517578125
wro4j_wro4j-extensions,8-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6175820382505885,0.2408580780029297
wro4j_wro4j-extensions,8-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6175820382505885,0.2609727382659912
wro4j_wro4j-extensions,10-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.6868612685311443,0.2799539566040039
wro4j_wro4j-extensions,10-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.6868612685311443,0.2651863098144531
wro4j_wro4j-extensions,10-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333342,16.12729000000003,0.6905454289444451,0.0,0,0.6868612685311443,0.28299617767333984
wro4j_wro4j-extensions,10-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.6868612685311443,0.34604406356811523
wro4j_wro4j-extensions,10-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.6868612685311443,0.27231431007385254
wro4j_wro4j-extensions,10-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.6868612685311443,0.2801032066345215
wro4j_wro4j-extensions,12-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.7561404988117,0.28647470474243164
wro4j_wro4j-extensions,12-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333344,16.12729000000003,0.7606837422777787,0.0,0,0.7561404988117,0.3035919666290283
wro4j_wro4j-extensions,12-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.7561404988117,0.29383230209350586
wro4j_wro4j-extensions,12-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333344,16.12729000000003,0.7606837422777787,0.0,0,0.7561404988117,0.2872295379638672
wro4j_wro4j-extensions,12-0.8,1,{'26CPU2Mem4GB.sh': 12},93.2922600000001,10.622800000000009,0.7676398127000007,0.0,0,0.758237442976709,0.31889939308166504
wro4j_wro4j-extensions,12-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333344,16.12729000000003,0.7606837422777787,0.0,0,0.7561404988117,0.3045032024383545
=======
project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,period
wro4j_wro4j-extensions,1-0,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.04399228096008301
wro4j_wro4j-extensions,1-0.2,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.041966915130615234
wro4j_wro4j-extensions,1-0.4,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.04566621780395508
wro4j_wro4j-extensions,1-0.6,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.040370941162109375
wro4j_wro4j-extensions,1-0.8,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.04061460494995117
wro4j_wro4j-extensions,1-1,1,{'26CPU2Mem4GB.sh': 1},46.41026000000003,46.41026000000003,0.38187908936666687,0.0,0,0.04121112823486328
wro4j_wro4j-extensions,2-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.4099921756111114,0.0,0,0.10549354553222656
wro4j_wro4j-extensions,2-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.4099921756111114,0.0,0,0.10716819763183594
wro4j_wro4j-extensions,2-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.4099921756111114,0.0,0,0.1191415786743164
wro4j_wro4j-extensions,2-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.4099921756111114,0.0,0,0.16339492797851562
wro4j_wro4j-extensions,2-0.8,1,{'26CPU2Mem4GB.sh': 2},50.67226000000002,25.37324333333334,0.41694824603333347,0.0,0,0.14055848121643066
wro4j_wro4j-extensions,2-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",56.43851333333338,40.31122333333335,0.4099921756111114,0.0,0,0.12106037139892578
wro4j_wro4j-extensions,4-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.22051191329956055
wro4j_wro4j-extensions,4-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.38706541061401367
wro4j_wro4j-extensions,4-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.4801304889444447,0.0,0,0.22412395477294922
wro4j_wro4j-extensions,4-0.6,1,{'26CPU2Mem4GB.sh': 4},59.196260000000024,16.40997666666667,0.48708655936666684,0.0,0,0.2452406883239746
wro4j_wro4j-extensions,4-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.24557280540466309
wro4j_wro4j-extensions,4-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",64.96251333333339,17.342266666666674,0.48013048894444477,0.0,0,0.2786426544189453
wro4j_wro4j-extensions,6-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.5057461261749268
wro4j_wro4j-extensions,6-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.28338623046875
wro4j_wro4j-extensions,6-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.38400983810424805
wro4j_wro4j-extensions,6-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.30294156074523926
wro4j_wro4j-extensions,6-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.2947571277618408
wro4j_wro4j-extensions,6-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 5}",73.48651333333339,16.12729000000003,0.5502688022777782,0.0,0,0.4322028160095215
wro4j_wro4j-extensions,8-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.334244966506958
wro4j_wro4j-extensions,8-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.38933515548706055
wro4j_wro4j-extensions,8-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.31828999519348145
wro4j_wro4j-extensions,8-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.4223306179046631
wro4j_wro4j-extensions,8-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.6945774555206299
wro4j_wro4j-extensions,8-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 7}",82.01051333333342,16.12729000000003,0.6204071156111116,0.0,0,0.34033751487731934
wro4j_wro4j-extensions,10-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.40378499031066895
wro4j_wro4j-extensions,10-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.3502812385559082
wro4j_wro4j-extensions,10-0.4,1,{'26CPU2Mem4GB.sh': 10},84.76826000000005,11.168940000000006,0.6975014993666674,0.0,0,0.4021909236907959
wro4j_wro4j-extensions,10-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333342,16.12729000000003,0.6905454289444451,0.0,0,0.3822362422943115
wro4j_wro4j-extensions,10-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333342,16.12729000000003,0.6905454289444451,0.0,0,0.7733645439147949
wro4j_wro4j-extensions,10-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 9}",90.53451333333344,16.12729000000003,0.6905454289444451,0.0,0,0.44060540199279785
wro4j_wro4j-extensions,12-0,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.39403486251831055
wro4j_wro4j-extensions,12-0.2,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.39188122749328613
wro4j_wro4j-extensions,12-0.4,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333344,16.12729000000003,0.7606837422777787,0.0,0,0.40537071228027344
wro4j_wro4j-extensions,12-0.6,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.4132044315338135
wro4j_wro4j-extensions,12-0.8,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.7831928730010986
wro4j_wro4j-extensions,12-1,2,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 11}",99.05851333333345,16.12729000000003,0.7606837422777787,0.0,0,0.3946413993835449
>>>>>>> 6668f0b8d63500d4320a9af8132251db505fb246
