test,conf,round_num,avg_runtime,failrate,avg_price
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",01noThrottling.sh,10,0.0058,0.0,0.000112636
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",19CPU010Mem1GB.sh,10,0.0914,0.0,6.468834999999999e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",20CPU010Mem2GB.sh,10,0.12119999999999997,0.0,0.00013067379999999996
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",21CPU025Mem2GB.sh,10,0.0407,0.0,6.447558333333333e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",22CPU05Mem2GB.sh,10,0.03250000000000001,0.0,7.889375000000003e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",23CPU05Mem4GB.sh,10,0.021800000000000003,0.0,6.906966666666668e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",24CPU1Mem4GB.sh,10,0.008900000000000002,0.0,4.320950000000001e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",25CPU1Mem8GB.sh,10,0.007800000000000001,0.0,4.942600000000002e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",26CPU2Mem4GB.sh,10,0.0061,0.0,5.019283333333333e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",27CPU2Mem8GB.sh,10,0.0062,0.0,6.0202000000000004e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",28CPU2Mem16GB.sh,10,0.006699999999999999,0.0,8.491133333333332e-05
"('io.elasticjob.lite.api.JobSchedulerTest', 'assertInit')",29CPU4Mem8GB.sh,10,0.0059,0.0,9.709433333333334e-05
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",01noThrottling.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",19CPU010Mem1GB.sh,10,0.00030000000000000003,0.0,2.12325e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",20CPU010Mem2GB.sh,10,0.0001,0.0,1.0781666666666668e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",21CPU025Mem2GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",22CPU05Mem2GB.sh,10,0.0001,0.0,2.4275e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",23CPU05Mem4GB.sh,10,0.0001,0.0,3.1683333333333333e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",24CPU1Mem4GB.sh,10,0.0002,0.0,9.71e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",25CPU1Mem8GB.sh,10,0.00030000000000000003,0.0,1.9010000000000003e-06
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",26CPU2Mem4GB.sh,10,0.0001,0.0,8.228333333333334e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",27CPU2Mem8GB.sh,10,0.0002,0.0,1.942e-06
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",28CPU2Mem16GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertNew')",29CPU4Mem8GB.sh,10,0.0001,0.0,1.6456666666666668e-06
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",01noThrottling.sh,10,0.0002,0.0,3.884e-06
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",19CPU010Mem1GB.sh,10,0.0001,0.0,7.077500000000001e-08
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",20CPU010Mem2GB.sh,10,0.0001,0.0,1.0781666666666668e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",21CPU025Mem2GB.sh,10,0.0079,0.0,1.251491666666667e-05
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",22CPU05Mem2GB.sh,10,0.0001,0.0,2.4275e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",23CPU05Mem4GB.sh,10,0.0001,0.0,3.1683333333333333e-07
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",24CPU1Mem4GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",25CPU1Mem8GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",26CPU2Mem4GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",27CPU2Mem8GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",28CPU2Mem16GB.sh,10,0.0001,0.0,1.2673333333333333e-06
"('io.elasticjob.lite.api.ShardingContextTest', 'assertToString')",29CPU4Mem8GB.sh,10,0.0,0.0,0.0
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",01noThrottling.sh,10,0.09979999999999999,0.0,0.001938116
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",19CPU010Mem1GB.sh,10,1.6088999999999998,0.0,0.0011386989749999996
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",20CPU010Mem2GB.sh,10,1.4205,0.0,0.0015315357500000004
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",21CPU025Mem2GB.sh,10,0.5471,0.0,0.0008666975833333335
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",22CPU05Mem2GB.sh,10,0.3113,0.0,0.00075568075
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",23CPU05Mem4GB.sh,10,0.2798,0.0,0.0008864996666666667
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",24CPU1Mem4GB.sh,10,0.16340000000000002,0.0,0.0007933070000000001
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",25CPU1Mem8GB.sh,10,0.1464,0.0,0.0009276880000000001
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",26CPU2Mem4GB.sh,10,0.1032,0.0,0.000849164
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",27CPU2Mem8GB.sh,10,0.1044,0.0,0.0010137240000000001
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",28CPU2Mem16GB.sh,10,0.10049999999999999,0.0,0.0012736700000000002
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompleted')",29CPU4Mem8GB.sh,10,0.1026,0.0,0.001688454
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",01noThrottling.sh,10,0.0014000000000000002,0.0,2.7188000000000008e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",19CPU010Mem1GB.sh,10,0.0206,0.0,1.4579649999999999e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",20CPU010Mem2GB.sh,10,0.04920000000000001,0.0,5.3045800000000006e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",21CPU025Mem2GB.sh,10,0.0016,0.0,2.5346666666666667e-06
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",22CPU05Mem2GB.sh,10,0.0081,0.0,1.966275e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",23CPU05Mem4GB.sh,10,0.0167,0.0,5.291116666666667e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",24CPU1Mem4GB.sh,10,0.005400000000000001,0.0,2.6217000000000007e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",25CPU1Mem8GB.sh,10,0.004800000000000001,0.0,3.041600000000001e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",26CPU2Mem4GB.sh,10,0.0015000000000000002,0.0,1.2342500000000003e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",27CPU2Mem8GB.sh,10,0.0014000000000000002,0.0,1.3594000000000004e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",28CPU2Mem16GB.sh,10,0.0014000000000000002,0.0,1.7742666666666672e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndNotTimeout')",29CPU4Mem8GB.sh,10,0.0018000000000000002,0.0,2.9622000000000002e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndTimeout')",01noThrottling.sh,10,0.0019000000000000002,0.0,3.6898000000000005e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndTimeout')",19CPU010Mem1GB.sh,10,0.020800000000000003,0.0,1.47212e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndTimeout')",20CPU010Mem2GB.sh,10,0.030800000000000004,0.0,3.320753333333334e-05
"('io.elasticjob.lite.api.listener.DistributeOnceElasticJobListenerTest', 'assertAfterJobExecutedWhenIsAllCompletedAndTimeout')",21CPU025Mem2GB.sh,10,0.027100000000000003,0.0,4.2930916666666676e-05
