test,conf,round_num,avg_runtime,failrate,avg_price
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",01noThrottling.sh,10,0.07939999999999998,0.0,0.0015419479999999998
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",19CPU010Mem1GB.sh,10,2.3897000000000004,0.0,0.001691310175
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",20CPU010Mem2GB.sh,10,2.4206000000000003,0.0,0.0026098102333333337
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",21CPU025Mem2GB.sh,10,0.8603000000000002,0.0,0.0013628585833333337
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",22CPU05Mem2GB.sh,10,0.39929999999999993,0.0,0.00096930075
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",23CPU05Mem4GB.sh,10,0.4309,0.0,0.0013652348333333332
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",24CPU1Mem4GB.sh,10,0.2061,0.0,0.0010006155
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",25CPU1Mem8GB.sh,10,0.1901,0.0,0.0012046003333333335
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",26CPU2Mem4GB.sh,10,0.0987,0.0,0.0008121365
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",27CPU2Mem8GB.sh,10,0.09089999999999998,0.0,0.0008826389999999998
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",28CPU2Mem16GB.sh,10,0.08289999999999999,0.0,0.0010506193333333332
"('delight.nashornsandbox.TestAccessFunction', 'test_access_variable')",29CPU4Mem8GB.sh,10,0.08249999999999999,0.0,0.0013576749999999998
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",01noThrottling.sh,10,0.07569999999999999,0.0,0.001470094
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",19CPU010Mem1GB.sh,10,3.0201000000000002,0.0,0.002137475775
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",20CPU010Mem2GB.sh,10,2.5105,0.0,0.0027067374166666667
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",21CPU025Mem2GB.sh,10,0.8193999999999999,0.0,0.0012980661666666666
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",22CPU05Mem2GB.sh,10,0.39109999999999995,0.0,0.00094939525
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",23CPU05Mem4GB.sh,10,0.37720000000000004,0.0,0.0011950953333333336
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",24CPU1Mem4GB.sh,10,0.1846,0.0,0.000896233
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",25CPU1Mem8GB.sh,10,0.1728,0.0,0.0010949760000000001
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",26CPU2Mem4GB.sh,10,0.0991,0.0,0.0008154278333333333
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",27CPU2Mem8GB.sh,10,0.08569999999999998,0.0,0.0008321469999999999
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",28CPU2Mem16GB.sh,10,0.07719999999999999,0.0,0.0009783813333333333
"('delight.nashornsandbox.TestAllowAccess', 'test_file')",29CPU4Mem8GB.sh,10,0.0804,0.0,0.001323116
