test,conf,round_num,avg_runtime,failrate,avg_price
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",01noThrottling.sh,10,5.0550999999999995,0.0,0.098170042
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",19CPU010Mem1GB.sh,10,29.990200000000005,0.0,0.021225564050000003
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",20CPU010Mem2GB.sh,10,29.229999999999997,0.0,0.03151481166666667
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",21CPU025Mem2GB.sh,10,12.420999999999998,0.0,0.019676934166666663
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",22CPU05Mem2GB.sh,10,7.7676,0.0,0.018855849
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",23CPU05Mem4GB.sh,10,7.864199999999999,0.0,0.024916406999999998
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",24CPU1Mem4GB.sh,10,5.8378,0.0,0.028342519
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",25CPU1Mem8GB.sh,10,6.0571,0.0,0.03838182366666667
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",26CPU2Mem4GB.sh,10,5.167999999999999,0.0,0.04252402666666666
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",27CPU2Mem8GB.sh,10,5.1671,0.0,0.050172541
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",28CPU2Mem16GB.sh,10,5.0402000000000005,0.0,0.06387613466666668
"('com.ea.orbit.actors.samples.helloworld.HelloTcpTest', 'test')",29CPU4Mem8GB.sh,10,5.0197,0.0,0.08260752966666668
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",01noThrottling.sh,10,2.3756999999999997,0.0,0.046136093999999996
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",19CPU010Mem1GB.sh,10,11.9095,0.0,0.008428948624999998
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",20CPU010Mem2GB.sh,10,11.9492,0.0,0.012883229133333333
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",21CPU025Mem2GB.sh,10,4.909799999999999,0.0,0.007777941499999999
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",22CPU05Mem2GB.sh,10,3.2117000000000004,0.0,0.007796401750000001
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",23CPU05Mem4GB.sh,10,3.2918,0.0,0.010429519666666668
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",24CPU1Mem4GB.sh,10,2.605,0.0,0.012647275000000001
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",25CPU1Mem8GB.sh,10,2.6441000000000003,0.0,0.016754780333333337
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",26CPU2Mem4GB.sh,10,2.3862,0.0,0.019634449
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",27CPU2Mem8GB.sh,10,2.3997,0.0,0.023301087
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",28CPU2Mem16GB.sh,10,2.3522,0.0,0.029810214666666664
"('com.ea.orbit.actors.samples.helloworld.HelloTest', 'test')",29CPU4Mem8GB.sh,10,2.359,0.0,0.03882127666666667
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",01noThrottling.sh,10,0.03530000000000001,0.0,0.0006855260000000002
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",19CPU010Mem1GB.sh,10,1.1599,0.0,0.0008209192249999999
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",20CPU010Mem2GB.sh,10,1.1016,0.0,0.0011877084
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",21CPU025Mem2GB.sh,10,0.3713,0.0,0.0005882010833333334
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",22CPU05Mem2GB.sh,10,0.167,0.0,0.0004053925000000001
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",23CPU05Mem4GB.sh,10,0.179,0.0,0.0005671316666666667
"('com.ea.orbit.actors.test.AsymmetricalStagesTest', 'asymmetricalNodeTest')",24CPU1Mem4GB.sh,10,0.07039999999999999,0.0,0.00034179199999999994
