test,conf,round_num,avg_runtime,failrate,avg_price
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",01noThrottling.sh,10,0.0006000000000000001,0.0,1.1652000000000003e-05
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",19CPU010Mem1GB.sh,10,0.0001,0.0,7.077500000000001e-08
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",20CPU010Mem2GB.sh,10,0.0398,0.0,4.2911033333333336e-05
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",21CPU025Mem2GB.sh,10,0.0001,0.0,1.5841666666666667e-07
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",22CPU05Mem2GB.sh,10,0.0005,0.0,1.21375e-06
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",23CPU05Mem4GB.sh,10,0.0002,0.0,6.336666666666667e-07
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",24CPU1Mem4GB.sh,10,0.0002,0.0,9.71e-07
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",25CPU1Mem8GB.sh,10,0.0001,0.0,6.336666666666667e-07
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",26CPU2Mem4GB.sh,10,0.0001,0.0,8.228333333333334e-07
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",27CPU2Mem8GB.sh,10,0.00030000000000000003,0.0,2.9130000000000007e-06
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",28CPU2Mem16GB.sh,10,0.0002,0.0,2.5346666666666667e-06
"('retrofit2.CallAdapterTest', 'parameterizedTypeInvalidIndex')",29CPU4Mem8GB.sh,10,0.0,0.0,0.0
"('retrofit2.CallAdapterTest', 'parameterizedTypes')",01noThrottling.sh,10,0.0013000000000000002,0.0,2.5246000000000005e-05
"('retrofit2.CallAdapterTest', 'parameterizedTypes')",19CPU010Mem1GB.sh,10,0.0099,0.0,7.006725e-06
