project,machines_num,conf,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,probability_failure_rate
wro4j_wro4j-extensions,1,19CPU010Mem1GB.sh,1069.5379310344824,1069.5379310344824,0.7569654706896549,0.0,0.0,0.0
wro4j_wro4j-extensions,1,20CPU010Mem2GB.sh,1056.7669479191604,1056.7669479191604,1.1393708976815082,0.0,0.006896551724137945,0.006896551724137945
wro4j_wro4j-extensions,1,21CPU025Mem2GB.sh,394.8499999999999,394.8499999999999,0.6255082083333332,0.0,0.0,0.0
wro4j_wro4j-extensions,1,22CPU05Mem2GB.sh,190.98453474047614,190.98453474047614,0.4636149580825059,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,1,23CPU05Mem4GB.sh,188.9266666666668,188.9266666666668,0.598582655555556,0.0,0.0,0.0
wro4j_wro4j-extensions,1,24CPU1Mem4GB.sh,93.28666666666673,93.28666666666673,0.452906766666667,0.0,0.0,0.0
wro4j_wro4j-extensions,1,25CPU1Mem8GB.sh,91.73333333333332,91.73333333333332,0.5812835555555554,0.0,0.0,0.0
wro4j_wro4j-extensions,1,26CPU2Mem4GB.sh,46.410260000000044,46.410260000000044,0.38187908936666703,0.0,0.0,0.0
wro4j_wro4j-extensions,1,27CPU2Mem8GB.sh,46.34894645839156,46.34894645839156,0.4500482701109821,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,1,28CPU2Mem16GB.sh,45.58734499595457,45.58734499595457,0.5777436189153976,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,1,29CPU4Mem8GB.sh,35.769706666666636,35.769706666666636,0.5886501393777773,0.0,0.0,0.0
wro4j_wro4j-extensions,1,01noThrottling.sh,35.74191000000001,35.74191000000001,0.6941078922000004,0.0,0.0,0.0
wro4j_wro4j-extensions,2,19CPU010Mem1GB.sh,1163.2223348910727,581.6152406888607,0.8232706075191567,0.0,0.0,0.0
wro4j_wro4j-extensions,2,20CPU010Mem2GB.sh,1152.217637215139,576.1111651580462,1.242282649190789,0.0,0.006896551724137945,0.006896551724137945
wro4j_wro4j-extensions,2,21CPU025Mem2GB.sh,428.3501932107023,214.17548452619846,0.678578097744621,0.0,0.0,0.0
wro4j_wro4j-extensions,2,22CPU05Mem2GB.sh,207.04368067135704,103.52196474047636,0.5025985348297193,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,2,23CPU05Mem4GB.sh,204.7087599999999,102.35466333333324,0.6485855879333331,0.0,0.0,0.0
wro4j_wro4j-extensions,2,24CPU1Mem4GB.sh,100.89523333333341,50.44772000000004,0.48984635783333375,0.0,0.0,0.0
wro4j_wro4j-extensions,2,25CPU1Mem8GB.sh,99.16831333333346,49.58420666666675,0.6283965454888896,0.0,0.0,0.0
wro4j_wro4j-extensions,2,26CPU2Mem4GB.sh,50.67226000000001,25.336140000000004,0.4169482460333334,0.0,0.0,0.0
wro4j_wro4j-extensions,2,27CPU2Mem8GB.sh,50.5803887326391,25.29021979172493,0.4911355745939257,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,2,28CPU2Mem16GB.sh,49.80480787220881,24.90240954292088,0.6311929317671263,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,2,29CPU4Mem8GB.sh,39.52693333333333,19.76347333333333,0.6504815662222222,0.0,0.0,0.0
wro4j_wro4j-extensions,2,01noThrottling.sh,39.519409999999965,19.759706666666656,0.7674669421999993,0.0,0.0,0.0
wro4j_wro4j-extensions,4,19CPU010Mem1GB.sh,1350.5911426042512,337.6537681626491,0.9558808811781587,0.0,0.0,0.0
wro4j_wro4j-extensions,4,20CPU010Mem2GB.sh,1343.119015807094,335.7844617097706,1.4481061522093488,0.0,0.006896551724137945,0.006896551724137945
wro4j_wro4j-extensions,4,21CPU025Mem2GB.sh,495.35057963210727,123.83844469342249,0.7847178765671965,0.0,0.0,0.0
wro4j_wro4j-extensions,4,22CPU05Mem2GB.sh,239.16197253311825,59.79063259754728,0.5805656883241447,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,4,23CPU05Mem4GB.sh,236.2729466666666,59.06867666666663,0.7485914526888886,0.0,0.0,0.0
wro4j_wro4j-extensions,4,24CPU1Mem4GB.sh,116.11236666666682,29.028163333333378,0.5637255401666674,0.0,0.0,0.0
wro4j_wro4j-extensions,4,25CPU1Mem8GB.sh,114.03827333333342,28.51034666666669,0.7226225253555562,0.0,0.0,0.0
wro4j_wro4j-extensions,4,26CPU2Mem4GB.sh,59.196260000000024,14.799073333333338,0.4870865593666668,0.0,0.0,0.0
wro4j_wro4j-extensions,4,27CPU2Mem8GB.sh,59.04327328113404,14.761282274247485,0.5733101835598116,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,4,28CPU2Mem16GB.sh,58.23973362471729,14.559954995954607,0.7380915574705839,0.0,0.0033333333333332993,0.0033333333333332993
wro4j_wro4j-extensions,4,29CPU4Mem8GB.sh,47.04138666666663,11.760359999999986,0.7741444199111105,0.0,0.0,0.0
wro4j_wro4j-extensions,4,01noThrottling.sh,47.074409999999986,11.768636666666664,0.9141850421999997,0.0,0.0,0.0
wro4j_wro4j-extensions,6,19CPU010Mem1GB.sh,1537.95995031743,256.3328221770159,1.088491154837161,0.0,0.0,0.0
wro4j_wro4j-extensions,6,20CPU010Mem2GB.sh,1534.0203943990493,255.67155136494316,1.6539296552279088,0.0,0.006896551724137945,0.006896551724137945
