project,category,ga_confs,ga_runtime,ga_price,ga_max_failure_rate,bf_confs,bf_runtime,bf_price,bf_max_failure_rate,runtime_rate,price_rate,is_the_same
activiti_dot,2-0.2-fast,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 1}",146.71930816235235,1.0565066823155205,0.1899999999999999,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 1}",146.71930816235235,1.0565066823155205,0.1899999999999999,1.0,1.0,True
activiti_dot,2-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",978.115373123712,0.3132812656063539,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",978.115373123712,0.3132812656063539,0.2166666666666666,1.0,1.0,True
activiti_dot,2-0.4-fast,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,1.0,1.0,True
activiti_dot,2-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",979.3962913627056,0.3128606009611874,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",979.3962913627056,0.3128606009611874,0.4111111111111111,1.0,1.0,True
activiti_dot,2-0.6-fast,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,1.0,1.0,True
activiti_dot,2-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",979.3962913627056,0.3128606009611874,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",979.3962913627056,0.3128606009611874,0.4111111111111111,1.0,1.0,True
activiti_dot,2-0.8-fast,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,1.0,1.0,True
activiti_dot,2-1-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",985.809549427222,0.3108984189814373,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",985.809549427222,0.3108984189814373,0.8851851851851852,1.0,1.0,True
activiti_dot,2-1-fast,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,{'01noThrottling.sh': 2},142.55604194107838,1.3749325110656987,0.3,1.0,1.0,True
activiti_dot,4-0-cheap,,,,,,,,,,,False
activiti_dot,4-0-fast,,,,,,,,,,,False
activiti_dot,4-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995773286287263,0.1999999999999999,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995773286287263,0.1999999999999999,1.0,1.0,True
activiti_dot,4-0.2-fast,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 3}",87.10504158125626,1.2203265653212196,0.1899999999999999,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 3}",87.10504158125626,1.2203265653212196,0.1899999999999999,1.0,1.0,True
activiti_dot,4-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995705199428929,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",864.14526142959,0.2995705199428929,0.2166666666666666,1.0,1.0,True
activiti_dot,4-0.4-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0,True
activiti_dot,4-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,1.0,1.0,True
activiti_dot,4-0.6-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0,True
activiti_dot,4-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,1.0,1.0,True
activiti_dot,4-0.8-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0,True
activiti_dot,4-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",871.8394377331,0.298684041174643,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",871.8394377331,0.298684041174643,0.8851851851851852,1.0,1.0,True
activiti_dot,4-1-fast,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,{'01noThrottling.sh': 4},86.0284615172196,1.375880310831395,0.3,1.0,1.0,True
activiti_dot,6-0-cheap,,,,,,,,,,,False
activiti_dot,6-0-fast,,,,,,,,,,,False
activiti_dot,6-0.2-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000207833205846,0.1999999999999999,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000207833205846,0.1999999999999999,1.0,1.0,True
activiti_dot,6-0.2-fast,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 5}",69.13796161937117,1.2791420422469173,0.1899999999999999,"{'27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 5}",69.13796161937117,1.2791420422469173,0.1899999999999999,1.0,1.0,True
activiti_dot,6-0.4-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000147295872513,0.2166666666666666,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",864.1274947629233,0.3000147295872513,0.2166666666666666,1.0,1.0,True
activiti_dot,6-0.4-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0,True
activiti_dot,6-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,1.0,1.0,True
activiti_dot,6-0.6-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0,True
activiti_dot,6-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",865.4084130019171,0.2999096816137512,0.4111111111111111,1.0,1.0,True
activiti_dot,6-0.8-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0,True
activiti_dot,6-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",871.8216710664333,0.2991282508190012,0.8851851851851852,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1}",871.8216710664333,0.2991282508190012,0.8851851851851852,1.0,1.0,True
activiti_dot,6-1-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,1.0,1.0,True
assertj-core_dot,1-0-cheap,,,,,,,,,,,False
assertj-core_dot,1-0-fast,,,,,,,,,,,False
assertj-core_dot,1-0.2-cheap,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.2-fast,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.4-cheap,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.4-fast,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.6-cheap,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.6-fast,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.8-cheap,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-0.8-fast,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-1-cheap,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,1-1-fast,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,{'29CPU4Mem8GB.sh': 1},7.539474999999994,0.006038630131369,0.125,1.0,1.0,True
assertj-core_dot,2-0-cheap,,,,,,,,,,,False
assertj-core_dot,2-0-fast,,,,,,,,,,,False
assertj-core_dot,2-0.2-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,1.0,1.0,True
assertj-core_dot,2-0.2-fast,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,1.0,1.0,True
assertj-core_dot,2-0.4-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,1.0,1.0,True
assertj-core_dot,2-0.4-fast,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,1.0,1.0,True
assertj-core_dot,2-0.6-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,1.0,1.0,True
assertj-core_dot,2-0.6-fast,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,1.0,1.0,True
assertj-core_dot,2-0.8-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,1.0,1.0,True
assertj-core_dot,2-0.8-fast,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,1.0,1.0,True
assertj-core_dot,2-1-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1}",23.20156480976939,0.0057493789589734,0.125,1.0,1.0,True
assertj-core_dot,2-1-fast,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,{'29CPU4Mem8GB.sh': 2},6.03375119047616,0.0061130022160713,0.125,1.0,1.0,True
assertj-core_dot,4-0-cheap,,,,,,,,,,,False
assertj-core_dot,4-0-fast,,,,,,,,,,,False
assertj-core_dot,4-0.2-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,1.0,1.0,True
assertj-core_dot,4-0.2-fast,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,1.0,1.0,True
assertj-core_dot,4-0.4-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,1.0,1.0,True
assertj-core_dot,4-0.4-fast,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,1.0,1.0,True
assertj-core_dot,4-0.6-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,1.0,1.0,True
assertj-core_dot,4-0.6-fast,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,1.0,1.0,True
assertj-core_dot,4-0.8-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,1.0,1.0,True
assertj-core_dot,4-0.8-fast,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,1.0,1.0,True
assertj-core_dot,4-1-cheap,"{'19CPU010Mem1GB.sh': 1, '29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1}",149.60170780059497,0.0054366543320347,0.8034482758620689,"{'19CPU010Mem1GB.sh': 1, '29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1}",149.60170780059497,0.0054366543320347,0.8034482758620689,1.0,1.0,True
assertj-core_dot,4-1-fast,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,{'29CPU4Mem8GB.sh': 4},5.402342857142813,0.0062617463854761,0.125,1.0,1.0,True
assertj-core_dot,6-0-cheap,,,,,,,,,,,False
assertj-core_dot,6-0-fast,,,,,,,,,,,False
assertj-core_dot,6-0.2-cheap,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,1.0,1.0,True
assertj-core_dot,6-0.2-fast,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,1.0,1.0,True
assertj-core_dot,6-0.4-cheap,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,1.0,1.0,True
assertj-core_dot,6-0.4-fast,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,1.0,1.0,True
assertj-core_dot,6-0.6-cheap,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,1.0,1.0,True
assertj-core_dot,6-0.6-fast,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,1.0,1.0,True
assertj-core_dot,6-0.8-cheap,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,"{'22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",22.917623430459106,0.0056348577887747,0.125,1.0,1.0,True
assertj-core_dot,6-0.8-fast,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,1.0,1.0,True
assertj-core_dot,6-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",149.49848021438805,0.0054440945827691,0.8034482758620689,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",149.4995319385258,0.005427523437851,0.8034482758620689,0.9999929650339094,1.00305316874406,False
assertj-core_dot,6-1-fast,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0-cheap,{'22CPU05Mem2GB.sh': 1},42.47574333333337,0.0179797285172,0.0,{'22CPU05Mem2GB.sh': 1},42.47574333333337,0.0179797285172,0.0,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0-fast,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.2-cheap,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.2-fast,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.4-cheap,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.4-fast,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.6-cheap,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,1.0,1.0,True
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.6-fast,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,{'29CPU4Mem8GB.sh': 1},26.592279999999995,0.1134450819311333,0.0,1.0,1.0,True
