project,cheapest_category,cheapest_confs,cheapest_price,cheapest_runtime,cheapest_baseline_confs,cheapest_baseline_price,cheapest_baseline_runtime,cheapest_price_saving,cheapest_runtime_rate,fastest_category,fastest_confs,fastest_price,fastest_runtime,fastest_baseline_confs,fastest_baseline_price,fastest_baseline_runtime,fastest_price_rate,fastest_runtime_saving
activiti_dot,4-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.298684041174643,871.8394377331,{'27CPU2Mem8GB.sh': 4},0.7195629543106892,92.1850314882254,0.5849090904620435,9.45749460252078,6-1-fast,{'01noThrottling.sh': 6},1.3768281105970914,68.32703260689725,{'27CPU2Mem8GB.sh': 6},0.7201118052560342,74.14974973613327,1.9119643651829359,0.07852645693284932
assertj-core_dot,6-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",0.005427523437851,149.4995319385258,{'27CPU2Mem8GB.sh': 6},0.0103630936394946,6.187226042202754,0.4762641710419113,24.16261033923718,6-1-fast,{'29CPU4Mem8GB.sh': 6},0.0064104905548809,5.267176190476145,{'27CPU2Mem8GB.sh': 6},0.0103630936394946,6.187226042202754,0.6185885004888882,0.14870150944074056
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-1-cheap,{'19CPU010Mem1GB.sh': 1},0.0077304469832931,140.3766666666667,{'27CPU2Mem8GB.sh': 1},0.0671491463449666,27.276476666666632,0.884876466730056,5.146436923732704,2-1-fast,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0887555386294556,16.578153333333333,{'27CPU2Mem8GB.sh': 2},0.0671903076499333,17.264513333333298,1.3209574674353153,0.039755537080491066
commons-exec_dot,2-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",0.0143654630043542,93.17937,{'27CPU2Mem8GB.sh': 2},0.1572947590270277,42.1362616972732,0.9086716995962605,2.2113819842264273,6-1-fast,{'01noThrottling.sh': 6},0.3169258381104002,38.014431666666624,{'27CPU2Mem8GB.sh': 6},0.1583866733210831,38.1321083639399,2.000962779664706,0.0030860265094745376
db-scheduler_dot,2-1-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0038509968658061,60.31166750582751,{'27CPU2Mem8GB.sh': 2},0.0322797384150382,12.319534562744568,0.880699254241415,4.895612508626394,6-1-fast,"{'29CPU4Mem8GB.sh': 5, '22CPU05Mem2GB.sh': 1}",0.0549361282941518,12.001565682326616,{'27CPU2Mem8GB.sh': 6},0.0323594359051146,12.251764562744569,1.6976849799000613,0.02042145677356244
delight-nashorn-sandbox_dot,4-1-cheap,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2}",0.0377772285382461,11.25242,{'27CPU2Mem8GB.sh': 4},0.0465852770719469,9.08970065774805,0.18907365346561178,1.2379307552233254,6-1-fast,{'29CPU4Mem8GB.sh': 6},0.0727637569428666,7.573153333333325,{'27CPU2Mem8GB.sh': 6},0.0466276701679204,8.160787324414718,1.5605274010222303,0.07200702183763108
elastic-job-lite_dot,4-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0181735257739709,247.9500103448277,{'27CPU2Mem8GB.sh': 4},0.063769802019793,35.85580000000001,0.7150136083481933,6.915199503143916,6-1-fast,{'01noThrottling.sh': 6},0.1271834590524138,27.805655172413843,{'27CPU2Mem8GB.sh': 6},0.0642477225946896,35.363606896551744,1.9795792584704965,0.21372117799654833
elastic-job-lite_elastic-job-lite-core,4-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0116793499374408,94.38041666666668,{'27CPU2Mem8GB.sh': 4},0.0458885780730666,18.701600000000003,0.7454845970854833,5.046649306298213,6-1-fast,{'01noThrottling.sh': 6},0.0908244903091999,17.877443333333346,{'27CPU2Mem8GB.sh': 6},0.0460331753795999,18.201410000000003,1.9730224899812092,0.017798987367827923
esper_examples.rfidassetzone,2-1-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0067910030445495,55.175896666666645,{'27CPU2Mem8GB.sh': 2},0.0195399970282139,7.1894066666666605,0.6524562908201093,7.674610607644028,4-1-fast,"{'01noThrottling.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0328436893660276,6.881783333333331,{'27CPU2Mem8GB.sh': 4},0.0195729341964279,7.1894066666666605,1.6780156228196814,0.04278841740301187
fastjson_dot,6-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",0.046446712638084,208.14717482526547,{'27CPU2Mem8GB.sh': 6},0.0848227756251145,13.383578413204235,0.45242639968112575,15.55243062796326,6-1-fast,"{'29CPU4Mem8GB.sh': 4, '01noThrottling.sh': 2}",0.1424771332847663,12.026387826086925,{'27CPU2Mem8GB.sh': 6},0.0848227756251145,13.383578413204235,1.6797037379967719,0.10140715324522676
fluent-logger-java_dot,2-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",0.0158605550723618,82.20715913978495,{'27CPU2Mem8GB.sh': 2},0.1036525895899999,18.083906666666664,0.8469835135320924,4.54587388970073,6-1-fast,"{'21CPU025Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",0.1287824176120257,8.125366666666668,{'27CPU2Mem8GB.sh': 6},0.1036525895899999,8.126056666666663,1.2424428383451622,8.491203400362579e-05
