project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_caliber_confs,cheapest_github_caliber_runtime,cheapest_github_caliber_price,cheapest_github_caliber_max_failure_rate,cheapest_github_caliber_runtime_rate,cheapest_github_caliber_price_rate,cheapest_smart_baseline_confs,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_caliber_confs,fastest_github_caliber_runtime,fastest_github_caliber_price,fastest_github_caliber_max_failure_rate,fastest_github_caliber_runtime_rate,fastest_github_caliber_price_rate,fastest_smart_baseline_confs,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
activiti_dot,4-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",865.4261796685838,0.299465471969393,0.4111111111111111,{'27CPU2Mem8GB.sh': 4},92.1850314882254,0.7195629543106892,0.1899999999999999,9.38792519454878,0.41617688928450774,{'23CPU05Mem4GB.sh': 4},252.17041576614832,0.5283843809822911,0.1827586206896552,3.4319100321075795,0.5667568587335469,6-0.6-fast,{'01noThrottling.sh': 6},68.32703260689725,1.3768281105970914,0.3,{'27CPU2Mem8GB.sh': 6},74.14974973613327,0.7201118052560342,0.1899999999999999,0.9214735430671507,1.9119643651829359,{'23CPU05Mem4GB.sh': 6},205.13673955061083,0.5290673558684365,0.1827586206896552,0.3330804260445008,2.6023682907767007
assertj-core_dot,4-0.6-cheap,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.973930327010777,0.0056053696510755,0.125,{'27CPU2Mem8GB.sh': 4},6.351943283582065,0.0102602521129964,0.0758620689655172,3.6168349277286116,0.5463189002905027,{'27CPU2Mem8GB.sh': 4},6.351943283582065,0.0102602521129964,0.0758620689655172,3.6168349277286116,0.5463189002905027,6-0.6-fast,{'29CPU4Mem8GB.sh': 6},5.267176190476145,0.0064104905548809,0.125,{'27CPU2Mem8GB.sh': 6},6.187226042202754,0.0103630936394946,0.0758620689655172,0.8512984905592594,0.6185885004888882,{'27CPU2Mem8GB.sh': 6},6.187226042202754,0.0103630936394946,0.0758620689655172,0.8512984905592594,0.6185885004888882
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,1-0.6-cheap,{'19CPU010Mem1GB.sh': 1},140.3766666666667,0.0077304469832931,0.01,{'27CPU2Mem8GB.sh': 1},27.276476666666632,0.0671491463449666,0.0,5.146436923732704,0.11512353326994398,{'01noThrottling.sh': 1},26.61043666666667,0.1339046594530666,0.0,5.27524852091241,0.05773097825623171,2-0.6-fast,"{'29CPU4Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",16.578153333333333,0.0887555386294556,0.0,{'27CPU2Mem8GB.sh': 2},17.264513333333298,0.0671903076499333,0.0,0.9602444629195089,1.3209574674353153,{'01noThrottling.sh': 2},16.59660666666667,0.1339753208061333,0.0,0.9988881261269872,0.6624767762854457
commons-exec_dot,2-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",93.17937,0.0143654630043542,0.03,{'27CPU2Mem8GB.sh': 2},42.1362616972732,0.1572947590270277,0.0016666666666667,2.2113819842264273,0.09132830040373949,{'01noThrottling.sh': 2},42.01880999999992,0.3147512755834669,0.0,2.217563277018083,0.0456406824014434,6-0.6-fast,{'01noThrottling.sh': 6},38.014431666666624,0.3169258381104002,0.0,{'27CPU2Mem8GB.sh': 6},38.1321083639399,0.1583866733210831,0.0016666666666667,0.9969139734905255,2.000962779664706,{'01noThrottling.sh': 6},38.014431666666624,0.3169258381104002,0.0,1.0,1.0
db-scheduler_dot,2-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",60.31166750582751,0.0038509968658061,0.2666666666666667,{'27CPU2Mem8GB.sh': 2},12.319534562744568,0.0322797384150382,0.0133333333333333,4.895612508626394,0.11930074575858494,{'28CPU2Mem16GB.sh': 2},12.243648940914165,0.0425887241329236,0.0033333333333332,4.925955309310296,0.09042292165848313,6-0.6-fast,"{'29CPU4Mem8GB.sh': 5, '22CPU05Mem2GB.sh': 1}",12.001565682326616,0.0549361282941518,0.0066666666666667,{'27CPU2Mem8GB.sh': 6},12.251764562744569,0.0323594359051146,0.0133333333333333,0.9795785432264376,1.6976849799000613,{'28CPU2Mem16GB.sh': 6},12.17403560758083,0.0426877791854376,0.0033333333333332,0.9858329701987387,1.2869287028380378
delight-nashorn-sandbox_dot,4-0.6-cheap,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2}",11.25242,0.0377772285382461,0.3233333333333333,{'27CPU2Mem8GB.sh': 4},9.08970065774805,0.0465852770719469,0.0033333333333332,1.2379307552233254,0.8109263465343882,{'29CPU4Mem8GB.sh': 4},8.398789999999991,0.0727022047308,0.0,1.339766799741393,0.519615996215338,6-0.6-fast,{'29CPU4Mem8GB.sh': 6},7.573153333333325,0.0727637569428666,0.0,{'27CPU2Mem8GB.sh': 6},8.160787324414718,0.0466276701679204,0.0033333333333332,0.9279929781623689,1.5605274010222303,{'29CPU4Mem8GB.sh': 6},7.573153333333325,0.0727637569428666,0.0,1.0,1.0
elastic-job-lite_dot,4-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",247.9500103448277,0.0181735257739709,0.0,{'27CPU2Mem8GB.sh': 4},35.85580000000001,0.063769802019793,0.0,6.915199503143916,0.28498639165180667,{'19CPU010Mem1GB.sh': 4},283.5779379310344,0.0315843689185534,0.0,0.8743628370875898,0.5753961974302847,6-0.6-fast,{'01noThrottling.sh': 6},27.805655172413843,0.1271834590524138,0.0,{'27CPU2Mem8GB.sh': 6},35.363606896551744,0.0642477225946896,0.0,0.7862788220034517,1.9795792584704965,{'19CPU010Mem1GB.sh': 6},273.8095551724138,0.0319156778369551,0.0,0.10155107682383485,3.984983797058771
elastic-job-lite_elastic-job-lite-core,4-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",94.38041666666668,0.0116793499374408,0.0033333333333332,{'27CPU2Mem8GB.sh': 4},18.701600000000003,0.0458885780730666,0.0,5.046649306298213,0.2545154029145167,{'01noThrottling.sh': 4},18.35495333333334,0.0905476694727999,0.0,5.141958955311971,0.12898564927669645,6-0.6-fast,{'01noThrottling.sh': 6},17.877443333333346,0.0908244903091999,0.0,{'27CPU2Mem8GB.sh': 6},18.201410000000003,0.0460331753795999,0.0,0.9822010126321721,1.9730224899812092,{'01noThrottling.sh': 6},17.877443333333346,0.0908244903091999,0.0,1.0,1.0
esper_examples.rfidassetzone,2-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",55.175896666666645,0.0067910030445495,0.0,{'27CPU2Mem8GB.sh': 2},7.1894066666666605,0.0195399970282139,0.0633333333333333,7.674610607644028,0.3475437091798907,{'19CPU010Mem1GB.sh': 2},71.92085666666665,0.0094427114461766,0.0,0.7671751870586264,0.7191793462352606,4-0.6-fast,"{'01noThrottling.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",6.881783333333331,0.0328436893660276,0.0899999999999999,{'27CPU2Mem8GB.sh': 4},7.1894066666666605,0.0195729341964279,0.0633333333333333,0.9572115825969881,1.6780156228196814,{'19CPU010Mem1GB.sh': 4},71.92085666666665,0.0095013840438533,0.0,0.0956855028191405,3.4567268531025293
fastjson_dot,6-0.6-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",208.14717482526547,0.046446712638084,0.0899999999999999,{'27CPU2Mem8GB.sh': 6},13.383578413204235,0.0848227756251145,0.0,15.55243062796326,0.5475736003188743,{'01noThrottling.sh': 6},12.53055666666666,0.1624771449143997,0.0,16.611167433524415,0.28586613004896305,6-0.6-fast,"{'29CPU4Mem8GB.sh': 4, '01noThrottling.sh': 2}",12.026387826086925,0.1424771332847663,0.0,{'27CPU2Mem8GB.sh': 6},13.383578413204235,0.0848227756251145,0.0,0.8985928467547732,1.6797037379967719,{'01noThrottling.sh': 6},12.53055666666666,0.1624771449143997,0.0,0.959764848921604,0.8769056925503564
