project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
fastjson_dot,1-0,1,{'26CPU2Mem4GB.sh': 1},35.95278333333348,35.95278333333348,0.29583148552777894,0.0,0,0.2777141539570034,0.23977375030517578
fastjson_dot,1-0.2,1,{'26CPU2Mem4GB.sh': 1},35.95278333333348,35.95278333333348,0.29583148552777894,0.0,0,0.2777141539570034,0.2135159969329834
fastjson_dot,1-0.4,1,{'26CPU2Mem4GB.sh': 1},35.95278333333348,35.95278333333348,0.29583148552777894,0.0,0,0.2777141539570034,0.22926831245422363
fastjson_dot,1-0.6,1,{'26CPU2Mem4GB.sh': 1},35.9527833333336,35.9527833333336,0.29583148552777994,0.0,0,0.2777141539570044,0.22689270973205566
fastjson_dot,1-0.8,1,{'26CPU2Mem4GB.sh': 1},35.95278333333348,35.95278333333348,0.29583148552777894,0.0,0,0.2777141539570034,0.21719741821289062
fastjson_dot,1-1,1,{'26CPU2Mem4GB.sh': 1},35.95278333333348,35.95278333333348,0.29583148552777894,0.0,0,0.2777141539570034,0.21485161781311035
fastjson_dot,2-0,1,{'26CPU2Mem4GB.sh': 2},42.90951045707925,21.4547562653289,0.3530737552110004,0.0,0,0.3314507887418148,1.3500730991363525
fastjson_dot,2-0.2,1,{'26CPU2Mem4GB.sh': 2},42.90951045707924,21.45481100334454,0.3530737552110004,0.0,0,0.3314507887418148,1.3028037548065186
fastjson_dot,2-0.4,1,{'26CPU2Mem4GB.sh': 2},42.90951045707924,21.45481100334454,0.3530737552110004,0.0,0,0.3314507887418148,1.2596430778503418
fastjson_dot,2-0.6,1,{'26CPU2Mem4GB.sh': 2},42.90951045707925,21.4547562653289,0.3530737552110004,0.0,0,0.3314507887418148,1.3985018730163574
fastjson_dot,2-0.8,1,{'26CPU2Mem4GB.sh': 2},42.90951045707925,21.4547562653289,0.3530737552110004,0.0,0,0.3314507887418148,1.2666711807250977
fastjson_dot,2-1,1,{'26CPU2Mem4GB.sh': 2},42.90951045707925,21.4547562653289,0.3530737552110004,0.0,0,0.3314507887418148,1.2994623184204102
fastjson_dot,4-0,1,{'26CPU2Mem4GB.sh': 4},56.82296470457072,14.205820122630955,0.4675582945774428,0.0,0,0.4389240583114371,3.9400134086608887
fastjson_dot,4-0.2,1,{'26CPU2Mem4GB.sh': 4},56.82296470457073,14.205743511705645,0.46755829457744286,0.0,0,0.4389240583114371,4.2857561111450195
fastjson_dot,4-0.4,1,{'26CPU2Mem4GB.sh': 4},56.82296470457073,14.205743511705645,0.46755829457744286,0.0,0,0.4389240583114371,4.429044246673584
fastjson_dot,4-0.6,1,{'26CPU2Mem4GB.sh': 4},56.82296470457072,14.205820122630955,0.4675582945774428,0.0,0,0.4389240583114371,4.620637893676758
fastjson_dot,4-0.8,1,{'26CPU2Mem4GB.sh': 4},56.82296470457073,14.205743511705645,0.46755829457744286,0.0,0,0.4389240583114371,4.3674139976501465
fastjson_dot,4-1,1,{'26CPU2Mem4GB.sh': 4},56.82296470457073,14.205743511705645,0.46755829457744286,0.0,0,0.4389240583114371,4.642084121704102
fastjson_dot,6-0,1,{'26CPU2Mem4GB.sh': 6},70.73641895206234,11.789405596432545,0.5820428339438863,0.0,0,0.5463973278810604,5.541122674942017
fastjson_dot,6-0.2,1,{'26CPU2Mem4GB.sh': 6},70.73641895206235,11.789488829431425,0.5820428339438863,0.0,0,0.5463973278810605,5.482372760772705
fastjson_dot,6-0.4,1,{'26CPU2Mem4GB.sh': 6},70.73641895206234,11.789405596432545,0.5820428339438863,0.0,0,0.5463973278810604,6.4255530834198
fastjson_dot,6-0.6,1,{'26CPU2Mem4GB.sh': 6},70.73641895206235,11.789488829431425,0.5820428339438863,0.0,0,0.5463973278810605,6.37861967086792
fastjson_dot,6-0.8,1,{'26CPU2Mem4GB.sh': 6},70.73641895206234,11.789405596432545,0.5820428339438863,0.0,0,0.5463973278810604,5.57836651802063
fastjson_dot,6-1,1,{'26CPU2Mem4GB.sh': 6},70.73641895206234,11.789405596432545,0.5820428339438863,0.0,0,0.5463973278810604,6.165737867355347
fastjson_dot,8-0,1,{'26CPU2Mem4GB.sh': 8},84.64987319955398,10.693185317725746,0.6965273733103299,0.0,0,0.6538705974506839,7.787570476531982
fastjson_dot,8-0.2,1,{'26CPU2Mem4GB.sh': 8},84.64987319955398,10.693185317725746,0.6965273733103299,0.0,0,0.6538705974506839,7.634620189666748
fastjson_dot,8-0.4,1,{'26CPU2Mem4GB.sh': 8},84.64987319955398,10.696840457079148,0.6965273733103299,0.0,0,0.6538705974506839,6.921858310699463
fastjson_dot,8-0.6,1,{'26CPU2Mem4GB.sh': 8},84.64987319955398,10.693185317725746,0.6965273733103299,0.0,0,0.6538705974506839,7.401947498321533
fastjson_dot,8-0.8,1,{'26CPU2Mem4GB.sh': 8},84.64987319955398,10.696840457079148,0.6965273733103299,0.0,0,0.6538705974506839,6.656761646270752
fastjson_dot,8-1,1,{'26CPU2Mem4GB.sh': 8},84.64987319955398,10.693185317725746,0.6965273733103299,0.0,0,0.6538705974506839,6.177972078323364
fastjson_dot,10-0,1,{'26CPU2Mem4GB.sh': 10},98.56332744704558,10.693185317725746,0.8110119126767734,0.0,0,0.7613438670203072,6.618516445159912
fastjson_dot,10-0.2,1,{'26CPU2Mem4GB.sh': 10},98.56332744704558,10.693185317725746,0.8110119126767734,0.0,0,0.7613438670203072,7.2865049839019775
