project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_baseline_conf,cheapest_github_baseline_runtime,cheapest_github_baseline_price,cheapest_github_baseline_max_failure_rate,cheapest_github_baseline_runtime_rate,cheapest_github_baseline_price_rate,cheapest_smart_baseline_conf,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_baseline_conf,fastest_github_baseline_runtime,fastest_github_baseline_price,fastest_github_baseline_max_failure_rate,fastest_github_baseline_runtime_rate,fastest_github_baseline_price_rate,fastest_smart_baseline_conf,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
fastjson_dot,1-0.6,{'22CPU05Mem2GB.sh': 1},104.46666666666655,0.253592833333333,0.01,27CPU2Mem8GB.sh,35.98251333333387,0.3493902044666718,0.0,2.9032620845273085,0.725815521131827,22CPU05Mem2GB.sh,104.46666666666655,0.2535928333333331,0.01,1.0,0.9999999999999996,6-0.6,"{'29CPU4Mem8GB.sh': 2, '01noThrottling.sh': 4}",10.50555950947598,1.1618426929295027,0.0,27CPU2Mem8GB.sh,11.780066507822395,0.6863050337286338,0.0,0.8918081661508366,1.6928954849963949,01noThrottling.sh,10.611999999999998,1.236508815866666,0.0,0.9899697992344498,0.9396153735589584
commons-exec_dot,1-0.6,{'19CPU010Mem1GB.sh': 1},106.04666666666664,0.0750545283333333,0.03,27CPU2Mem8GB.sh,55.0216866666667,0.5342605775333337,0.0016666666666667,1.9273612477407376,0.14048299928820873,19CPU010Mem1GB.sh,106.04666666666664,0.0750545283333333,0.03,1.0,1.0,4-0.6,{'01noThrottling.sh': 4},38.00900666666662,2.697335850799998,0.0,27CPU2Mem8GB.sh,38.126145030606565,1.3531962980749028,0.0016666666666667,0.9969276105977694,1.9933071459309397,01noThrottling.sh,38.00900666666662,2.697335850799998,0.0,1.0,1.0
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0.6,{'19CPU010Mem1GB.sh': 1},1209.2620689655173,0.8558552293103449,0.0724137931034483,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,1.1076241823562674,0.080733369213455,19CPU010Mem1GB.sh,1209.2620689655173,0.8558552293103449,0.0724137931034483,1.0,1.0,6-0.6,{'29CPU4Mem8GB.sh': 6},1059.8942148215365,104.32998189140451,0.0172413793103448,27CPU2Mem8GB.sh,1061.261872413793,61.63911063672413,0.0,0.99871129112634,1.6925938874472577,29CPU4Mem8GB.sh,1059.8942148215365,104.32998189140451,0.0172413793103448,1.0,1.0
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,1-0.6,{'19CPU010Mem1GB.sh': 1},2024.5896551724136,1.4329033284482755,0.0586206896551724,27CPU2Mem8GB.sh,1852.3000000000009,17.98583300000001,0.0034482758620689,1.0930139044282312,0.07966844396077039,19CPU010Mem1GB.sh,2024.5896551724136,1.4329033284482755,0.0586206896551724,1.0,1.0,6-0.6,{'01noThrottling.sh': 6},1747.6190081493855,202.74144146613293,0.0034482758620689,27CPU2Mem8GB.sh,1747.7194466292806,101.3787330164378,0.0034482758620689,0.9999425316917491,1.9998419336455893,01noThrottling.sh,1747.6190081493855,202.74144146613293,0.0034482758620689,1.0,1.0
rxjava2-extras_dot,2-0.6,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1}",126.30525666666696,0.195491519614362,0.0033333333333332,27CPU2Mem8GB.sh,26.901109007803868,0.5224192480973195,0.0066666666666667,4.695169133362736,0.37420428195621275,22CPU05Mem2GB.sh,46.57264666666666,0.2261098972251952,0.0033333333333332,2.7120051297635865,0.8645863007918726,6-0.6,"{'25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",11.927884116331144,0.7992642127068914,0.0066666666666667,27CPU2Mem8GB.sh,13.360118269548828,0.6481899626199302,0.0066666666666667,0.89279779382776,1.2330709495659753,29CPU4Mem8GB.sh,11.927884116331144,1.0245365075610031,0.0066666666666667,1.0,0.7801227255528534
hutool_hutool-cron,1-0.6,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.9993640150071075,0.8468692313920522,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,1.0,1.0,2-0.6,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",1.6124644370122616,0.0562778353001114,0.0,27CPU2Mem8GB.sh,1.866666666666667,0.0352926133333333,0.0,0.8638202341137114,1.5946066325147392,01noThrottling.sh,1.6124644370122616,0.0607844272334447,0.0033333333333332,1.0,0.9258594324492755
elastic-job-lite_dot,1-0.6,{'22CPU05Mem2GB.sh': 1},84.17931034482753,0.2043452758620688,0.0,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,1.7942330972798097,0.4485582743199524,22CPU05Mem2GB.sh,84.17931034482753,0.2043452758620688,0.0,1.0,1.0,4-0.6,"{'28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 2}",27.07895172413797,1.7782088637471287,0.0,27CPU2Mem8GB.sh,34.632137931034485,1.1724410148620696,0.0,0.7819023988083632,1.5166723453088375,01noThrottling.sh,27.07895172413797,1.7563729255172456,0.0,1.0,1.0124324042534718
elastic-job-lite_elastic-job-lite-core,1-0.6,{'22CPU05Mem2GB.sh': 1},42.11553333333326,0.1022354571666664,0.0,27CPU2Mem8GB.sh,23.09954666666668,0.2242965981333334,0.0,1.8232190415280836,0.4558047603820206,22CPU05Mem2GB.sh,42.11553333333326,0.1022354571666664,0.0,1.0,1.0,2-0.6,"{'29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",17.149936666666676,0.541870139122223,0.0,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.9819305034926896,1.8269683569256991,01noThrottling.sh,17.149936666666676,0.5768009290666675,0.0,1.0,0.9394404755884034
luwak_luwak,1-0.6,{'22CPU05Mem2GB.sh': 1},29.593033333333334,0.0718370884166666,0.01,27CPU2Mem8GB.sh,10.777793333333353,0.1046523732666668,0.0,2.7457413978990086,0.6864353494747517,22CPU05Mem2GB.sh,29.593033333333334,0.0718370884166666,0.01,1.0,1.0,6-0.6,"{'25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",3.4771284340044857,0.2383595190483788,0.0033333333333332,27CPU2Mem8GB.sh,3.7118633333333513,0.1833812151000009,0.0,0.936760899244082,1.299803357276247,29CPU4Mem8GB.sh,3.4771284340044857,0.2823498633446693,0.0066666666666667,1.0,0.8441991656196031
fluent-logger-java_dot,4-0.6,"{'19CPU010Mem1GB.sh': 1, '27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 2}",113.42427,0.0803418148702777,0.41,27CPU2Mem8GB.sh,9.201916666666664,0.3455086319666667,0.0,12.32615705061446,0.2325320048097344,22CPU05Mem2GB.sh,13.594010000000042,0.1311024699083337,0.0,8.343694759677215,0.6128169433150447,6-0.6,"{'25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",8.125366666666668,0.3816226088888887,0.0,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.9999150879659964,1.1045240945693833,29CPU4Mem8GB.sh,8.125366666666668,0.5818410838333337,0.0,1.0,0.6558880414127015
