project,machines_num,conf,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,probability_failure_rate
rxjava2-extras_dot,1,19CPU010Mem1GB.sh,302.7446389674986,302.7446389674986,0.21426751822924708,0.0,0.0033333333333332993,0.009966703703703672
rxjava2-extras_dot,1,20CPU010Mem2GB.sh,305.8479119398359,305.8479119398359,0.3297550237231331,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,1,21CPU025Mem2GB.sh,133.26198926186518,133.26198926186518,0.2111092013223381,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,1,22CPU05Mem2GB.sh,81.13820969191256,81.13820969191256,0.19696300402711775,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,1,23CPU05Mem4GB.sh,81.51148720931532,81.51148720931532,0.2582555619748474,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,1,24CPU1Mem4GB.sh,58.93146857837628,58.93146857837628,0.2861122799480169,0.0,0.010000000000000009,0.01990000000000003
rxjava2-extras_dot,1,25CPU1Mem8GB.sh,57.91559529705868,57.91559529705868,0.36699182219902854,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,1,26CPU2Mem4GB.sh,50.794393433328885,50.794393433328885,0.41795320063390784,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,1,27CPU2Mem8GB.sh,50.568191431735436,50.568191431735436,0.4910171388021511,0.0,0.00666666666666671,0.009977777777777752
rxjava2-extras_dot,1,28CPU2Mem16GB.sh,50.99887081888209,50.99887081888209,0.6463256895112991,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,1,29CPU4Mem8GB.sh,48.06695388736246,48.06695388736246,0.7910218378063615,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,1,01noThrottling.sh,48.77350943923544,48.77350943923544,0.9471815533099524,0.0,0.010000000000000009,0.01660000000000006
rxjava2-extras_dot,2,19CPU010Mem1GB.sh,378.14616101878096,189.0740247426019,0.2676329454610422,0.0,0.0033333333333332993,0.009966703703703672
rxjava2-extras_dot,2,20CPU010Mem2GB.sh,380.02546192868834,190.01450332218513,0.4097307855361142,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,2,21CPU025Mem2GB.sh,159.514876630873,79.7583392618651,0.2526981503960747,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,2,22CPU05Mem2GB.sh,93.1467118100842,46.57341878483837,0.2261136429189794,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,2,23CPU05Mem4GB.sh,93.34944495736434,46.67496720931531,0.2957621581065827,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,2,24CPU1Mem4GB.sh,65.62095598578367,32.81049191170964,0.3185897413109797,0.0,0.010000000000000009,0.01990000000000003
rxjava2-extras_dot,2,25CPU1Mem8GB.sh,63.8500527019805,31.925037404921763,0.4045965006215497,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,2,26CPU2Mem4GB.sh,53.98653853400006,26.993326766662218,0.44421923457059714,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,2,27CPU2Mem8GB.sh,53.8063663679509,26.903197961304453,0.5224598174328032,0.0,0.00666666666666671,0.009977777777777752
rxjava2-extras_dot,2,28CPU2Mem16GB.sh,54.23785547212589,27.118941319910522,0.6873744216834088,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,2,29CPU4Mem8GB.sh,50.90542800369359,25.45271411633112,0.8377336601807842,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,2,01noThrottling.sh,51.66365631492745,25.831836875692034,1.003308205635891,0.0,0.010000000000000009,0.01660000000000006
rxjava2-extras_dot,4,19CPU010Mem1GB.sh,528.9492051213458,137.91738205128235,0.37436379992463253,0.0,0.0033333333333332993,0.009966703703703672
rxjava2-extras_dot,4,20CPU010Mem2GB.sh,528.3805619063916,139.33688332218495,0.5696823091620745,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,4,21CPU025Mem2GB.sh,212.02065136888865,53.006190702341165,0.33587604854354774,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,4,22CPU05Mem2GB.sh,117.1637160464276,29.29098211817171,0.28441492070270297,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,4,23CPU05Mem4GB.sh,117.0253604534625,29.25657441471572,0.3707753503700537,0.0,0.0033333333333332993,0.0033333333333332993
rxjava2-extras_dot,4,24CPU1Mem4GB.sh,78.99993080059842,19.749987407407364,0.3835446640369054,0.0,0.010000000000000009,0.01990000000000003
rxjava2-extras_dot,4,25CPU1Mem8GB.sh,75.71896751182405,18.929765297058736,0.4798058574665917,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,4,26CPU2Mem4GB.sh,60.370828735342386,15.092791767337847,0.4967513024439756,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,4,27CPU2Mem8GB.sh,60.282716240381966,15.07071796130446,0.5853451746941088,0.0,0.00666666666666671,0.009977777777777752
rxjava2-extras_dot,4,28CPU2Mem16GB.sh,60.715824778613595,15.179011319910519,0.7694718860276296,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,4,29CPU4Mem8GB.sh,56.58237623635588,14.145637220695802,0.9311573049296298,0.0,0.00666666666666671,0.00666666666666671
rxjava2-extras_dot,4,01noThrottling.sh,57.44395006631149,14.361012795695617,1.1155615102877692,0.0,0.010000000000000009,0.01660000000000006
