project,category,confs,runtime,price,max_failure_rate,fitness,github_baseline_conf,github_baseline_runtime,github_baseline_price,github_baseline_max_failure_rate,github_baseline_score,github_baseline_runtime_rate,github_baseline_price_rate,github_baseline_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0,{'26CPU2Mem4GB.sh': 2},17.253256666666672,0.2591793895222223,0.0,0.1514974938623519,27CPU2Mem8GB.sh,17.264513333333298,0.3060158933999994,0.0,0.16092981758470337,0.9993479881854016,0.8469474792390728,0.941388588740636,26CPU2Mem4GB.sh,17.253256666666672,0.2591793895222223,0.0,0.1514974938623519,1.0,1.0,1.0
commons-exec_dot,2-0,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",44.71398459459461,0.4727362524478231,0.0,0.3528328626907554,27CPU2Mem8GB.sh,42.12738836393988,0.8072391510471901,0.0016666666666667,0.4047922423138538,1.061399396713346,0.585621066364988,0.8716393888230399,26CPU2Mem4GB.sh,42.12495666666666,0.6839898629111119,0.0,0.3801283382440186,1.0614606668539708,0.6911451149814156,0.9281940523578087
delight-nashorn-sandbox_dot,4-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",6.338524362416104,0.2060459916396418,0.0,0.0778230152409645,27CPU2Mem8GB.sh,6.411747324414717,0.2397933888935341,0.0033333333333332,0.08499545940263752,0.9885798740509012,0.8592646886154321,0.9156137961712052,29CPU4Mem8GB.sh,5.988706666666658,0.3650347584888884,0.0,0.10760008361651835,1.05841289534125,0.5644558137219522,0.7232616613786479
elastic-job-lite_dot,2-0,{'26CPU2Mem4GB.sh': 2},35.86383793103456,0.590199084350576,0.0,0.3252034910513992,27CPU2Mem8GB.sh,35.76316551724148,0.6945204399655189,0.0,0.3454862386026446,1.0028149749144701,0.8497936855247598,0.9412921694557759,26CPU2Mem4GB.sh,35.86383793103456,0.590199084350576,0.0,0.3252034910513992,1.0,1.0,1.0
elastic-job-lite_elastic-job-lite-core,2-0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",17.788680000000046,0.2327351751444448,0.0,0.1493014673548892,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.1602068407412778,1.0185021582511407,0.7846894852357864,0.9319294148993301,26CPU2Mem4GB.sh,17.462203333333335,0.2511672419333333,0.0,0.15110202270909256,1.0186961897324551,0.92661436799238,0.9880838434726326
fastjson_dot,4-0,{'26CPU2Mem4GB.sh': 4},14.205824124860648,0.4675582945774428,0.0,0.1755701024690884,27CPU2Mem8GB.sh,14.2002982116375,0.5515391020238467,0.0,0.19233434410392655,1.000389140646259,0.8477337198065553,0.9128380232197132,26CPU2Mem4GB.sh,14.205823913043464,0.4675582945774428,0.0,0.17557010124554884,1.0000000149105879,1.0,1.0000000069689519
fluent-logger-java_dot,8-0,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 4, '24CPU1Mem4GB.sh': 3}",8.29371666666669,0.1671411510916674,0.0,0.0813360090954632,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.11604103497790735,1.0206323936538337,0.48375390837642684,0.7009245402796388,24CPU1Mem4GB.sh,8.29371666666669,0.1875298287833343,0.0,0.08541374463379661,1.0,0.8912776819349455,0.9522590239332519
http-request_dot,1-0,{'26CPU2Mem4GB.sh': 1},2.380049999999999,0.0195838447499999,0.0,0.0176648765474999,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.018373637975000003,0.9998109640831752,0.8472479796908021,0.9614250902045378,26CPU2Mem4GB.sh,2.380049999999999,0.0195838447499999,0.0,0.017664876547499972,1.0,1.0,0.9999999999999959
hutool_hutool-cron,1-0,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,0.0138786852530925,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.014441990756925914,0.9993640150071075,0.8468692313920522,0.9609953009031479,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,0.013878685253092576,1.0,1.0,0.9999999999999944
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,8.426650287758617,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.426650287758617,1.0,0.9999999999999998,1.0,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.426650287758617,1.0,0.9999999999999998,1.0
