project,category,confs,runtime,price,max_failure_rate,fitness,github_baseline_conf,github_baseline_runtime,github_baseline_price,github_baseline_max_failure_rate,github_baseline_score,github_baseline_runtime_rate,github_baseline_price_rate,github_baseline_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0,{'24CPU1Mem4GB.sh': 2},21.934176666666644,0.1959740169999997,0.0,0.1790547159854477,27CPU2Mem8GB.sh,17.264513333333298,0.3060158933999994,0.0,0.2244049757538954,1.2704775537644284,0.6404047019343475,0.7979088493198865,24CPU1Mem4GB.sh,21.934176666666644,0.1959740169999998,0.0,0.17905471598544775,1.0,0.9999999999999994,0.9999999999999997
commons-exec_dot,2-0,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",44.68183459459458,0.4622902477589344,0.0,0.3994408306473024,27CPU2Mem8GB.sh,42.12738836393988,0.8072391510471901,0.0016666666666667,0.5808627648846885,1.060636235234588,0.572680657472112,0.6876681632822488,26CPU2Mem4GB.sh,42.12495666666666,0.6839898629111119,0.0,0.513067755285872,1.0606974613210975,0.6758729519636338,0.7785342706339853
delight-nashorn-sandbox_dot,2-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",9.928214362416105,0.1780793345988141,0.0,0.1302026053153993,27CPU2Mem8GB.sh,10.182880000000004,0.1974002929200669,0.0033333333333332,0.14165659755253682,0.9749908044105499,0.9021229500957406,0.9191425430581196,29CPU4Mem8GB.sh,9.220793333333328,0.3034825464222219,0.0,0.1968758039357429,1.076720191366337,0.586786082752384,0.6613438660948673
elastic-job-lite_dot,1-0,{'24CPU1Mem4GB.sh': 1},57.71747241379324,0.2802183285689661,0.0,0.3416569546495374,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,0.4030005157008958,1.2302143943915724,0.6151071971957861,0.8477829217050253,24CPU1Mem4GB.sh,57.71747241379324,0.2802183285689662,0.0,0.3416569546495375,1.0,0.9999999999999996,0.9999999999999997
elastic-job-lite_elastic-job-lite-core,2-0,{'24CPU1Mem4GB.sh': 2},20.07317,0.1874888525833333,0.0,0.1683410519854271,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.21987677040446887,1.1493020824446782,0.6321370679346392,0.7656154475789301,24CPU1Mem4GB.sh,20.07317,0.1874888525833334,0.0,0.16834105198542712,1.0,0.9999999999999996,0.9999999999999999
fastjson_dot,2-0,{'26CPU2Mem4GB.sh': 2},21.45481100334454,0.3530737552110004,0.0,0.263902006602108,27CPU2Mem8GB.sh,21.46103240129288,0.4167731703190619,0.0,0.2989568996138487,0.9997101072384585,0.8471604708640523,0.882742652679969,26CPU2Mem4GB.sh,21.45481100334454,0.3530737552110004,0.0,0.263902006602108,1.0,1.0,1.0
fluent-logger-java_dot,6-0,"{'22CPU05Mem2GB.sh': 5, '01noThrottling.sh': 1}",11.516280000000048,0.1384117047750004,0.0,0.1135453865208754,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.21643310866048954,1.4172039984953817,0.40060274033429605,0.5246211507269425,22CPU05Mem2GB.sh,11.282370000000045,0.1457209396416672,0.0,0.11680544020876087,1.0207323461294038,0.9498408747250705,0.9720898814125529
http-request_dot,1-0,{'26CPU2Mem4GB.sh': 1},2.380049999999999,0.0195838447499999,0.0,0.0185044251360937,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.020447832923437503,0.9998109640831752,0.8472479796908021,0.904957762780023,26CPU2Mem4GB.sh,2.380049999999999,0.0195838447499999,0.0,0.01850442513609369,1.0,1.0,1.0000000000000007
hutool_hutool-cron,1-0,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,0.014538289671184,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.016072343129937466,0.9993640150071075,0.8468692313920522,0.9045532162702505,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,0.014538289671184002,1.0,1.0,0.9999999999999999
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,9.377932526088358,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,9.37793252608836,1.0,0.9999999999999998,0.9999999999999998,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,9.37793252608836,1.0,0.9999999999999998,0.9999999999999998
