project,category,confs,runtime,price,max_failure_rate,fitness,github_baseline_conf,github_baseline_runtime,github_baseline_price,github_baseline_max_failure_rate,github_baseline_score,github_baseline_runtime_rate,github_baseline_price_rate,github_baseline_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
commons-exec_dot,4-0,"{'22CPU05Mem2GB.sh': 2, '26CPU2Mem4GB.sh': 2}",38.12358333333335,0.7961371186359242,0.0,0.3013143712074618,27CPU2Mem8GB.sh,38.126145030606565,1.3531962980749028,0.0016666666666667,0.3291849020609139,0.9999328099583328,0.58833823279633,0.9153347231936695,26CPU2Mem4GB.sh,38.12358333333335,1.146589725111112,0.0,0.3188370015312213,1.0,0.6943522178857597,0.9450420426750763
delight-nashorn-sandbox_dot,4-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",6.334791029082773,0.2061394353785307,0.0,0.0537602706711199,27CPU2Mem8GB.sh,6.411747324414717,0.2397933888935341,0.0033333333333332,0.05597084762309443,0.9879976094755154,0.8596543729988092,0.9605048512600619,29CPU4Mem8GB.sh,5.988706666666658,0.3650347584888884,0.0,0.05933108207794901,1.057789499749993,0.5647117995882728,0.9061063575494849
elastic-job-lite_dot,2-0,{'01noThrottling.sh': 2},28.167934482758668,1.0940424413793126,0.0,0.2479191786249633,27CPU2Mem8GB.sh,35.76316551724148,0.6945204399655189,0.0,0.2800423258471057,0.7876241958832995,1.5752487305249487,0.8852918139250113,01noThrottling.sh,28.167934482758668,1.0940424413793128,0.0,0.24791917862496338,1.0,0.9999999999999998,0.9999999999999997
elastic-job-lite_elastic-job-lite-core,2-0,{'26CPU2Mem4GB.sh': 2},17.462203333333335,0.2511672419333333,0.0,0.1323397941045474,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.1346340137427674,0.9998095295896164,0.8468350074647659,0.9829595837304284,26CPU2Mem4GB.sh,17.462203333333335,0.2511672419333333,0.0,0.13233979410454746,1.0,1.0,0.9999999999999996
fastjson_dot,8-0,{'26CPU2Mem4GB.sh': 8},10.693185317725746,0.69652737331033,0.0,0.1081759354775035,27CPU2Mem8GB.sh,10.683516586309214,0.8210709654334211,0.0,0.11433679272601144,1.0009050139379128,0.8483156787095159,0.9461165815340703,26CPU2Mem4GB.sh,10.693185317725746,0.69652737331033,0.0,0.10817593547750354,1.0,1.0,0.9999999999999997
fluent-logger-java_dot,8-0,"{'22CPU05Mem2GB.sh': 4, '24CPU1Mem4GB.sh': 3, '26CPU2Mem4GB.sh': 1}",8.29371666666669,0.1671411510916673,0.0,0.0652475449711749,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.07301586054251503,1.0206323936538337,0.4837539083764265,0.8936078337826769,24CPU1Mem4GB.sh,8.29371666666669,0.1875298287833343,0.0,0.06626697885575832,1.0,0.8912776819349449,0.9846162613388125
http-request_dot,1-0,{'29CPU4Mem8GB.sh': 1},2.167946666666668,0.0356771756444444,0.0,0.0166548204411296,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.017484697282812506,0.9107106350206542,1.5434872657387444,0.9525369625644775,29CPU4Mem8GB.sh,2.167946666666668,0.0356771756444444,0.0,0.016654820441129637,1.0,1.0,0.9999999999999977
hutool_hutool-cron,1-0,{'29CPU4Mem8GB.sh': 1},1.617836666666667,0.0266241987444444,0.0,0.0124287094330775,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.013743268311349536,0.8646385218069813,1.4654034954208977,0.9043488893259517,29CPU4Mem8GB.sh,1.617836666666667,0.0266241987444444,0.0,0.012428709433077547,1.0,1.0,0.9999999999999962
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,8.018957899903015,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.018957899903015,1.0,0.9999999999999998,1.0,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.018957899903015,1.0,0.9999999999999998,1.0
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,2-0,"{'21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1}",1819.8920862068967,7.30079946973523,0.0,12.8485322352883,27CPU2Mem8GB.sh,1784.9852586206896,34.664413003287564,0.0034482758620689,13.97727063109712,1.0195558072077193,0.21061367659803798,0.9192447205466878,21CPU025Mem2GB.sh,1833.53644137931,5.809251751752873,0.0,12.86754787257063,0.9925584488726338,1.2567538439924384,0.9985222019400554
