project,category,confs,runtime,price,max_failure_rate,fitness,github_baseline_conf,github_baseline_runtime,github_baseline_price,github_baseline_max_failure_rate,github_baseline_score,github_baseline_runtime_rate,github_baseline_price_rate,github_baseline_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0,{'26CPU2Mem4GB.sh': 2},17.253256666666672,0.2591793895222223,0.0,0.14476737538361,27CPU2Mem8GB.sh,17.264513333333298,0.3060158933999994,0.0,0.15186193784624738,0.9993479881854016,0.8469474792390728,0.953282813565699,26CPU2Mem4GB.sh,17.253256666666672,0.2591793895222223,0.0,0.14476737538361,1.0,1.0,1.0
commons-exec_dot,4-0,"{'22CPU05Mem2GB.sh': 3, '26CPU2Mem4GB.sh': 1}",40.2245966666667,0.6081503750698576,0.0,0.3380977640205402,,,,,,,,,,,,,,,,
delight-nashorn-sandbox_dot,4-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",6.334791029082773,0.2061394353785307,0.0,0.0698001827455842,,,,,,,,,,,,,,,,
elastic-job-lite_dot,2-0,{'26CPU2Mem4GB.sh': 2},35.86383793103457,0.590199084350576,0.0,0.3086412664702007,27CPU2Mem8GB.sh,35.76316551724148,0.6945204399655189,0.0,0.323671601017465,1.0028149749144704,0.8497936855247598,0.953563011088967,26CPU2Mem4GB.sh,35.86383793103456,0.590199084350576,0.0,0.3086412664702006,1.0000000000000002,1.0,1.0000000000000002
elastic-job-lite_elastic-job-lite-core,2-0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",17.788413333333363,0.2327316314000002,0.0,0.1440846924112826,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.1516825650751077,1.0184868900819708,0.7846775371535838,0.9499093870145003,26CPU2Mem4GB.sh,17.462203333333335,0.2511672419333333,0.0,0.14484794650757757,1.0186809186545966,0.9266002588895473,0.9947306529730124
esper_examples.rfidassetzone,2-0,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",22.864059999999988,0.0630971588778976,0.0,0.1497908923157193,,,,,,,,,,,,,,,,
fastjson_dot,4-0,{'26CPU2Mem4GB.sh': 4},14.20582617614272,0.4675582945774427,0.0,0.157320853051894,27CPU2Mem8GB.sh,14.2002982116375,0.5515391020238467,0.0,0.1698840467339316,1.0003892850997094,0.8477337198065551,0.9260484199454362,26CPU2Mem4GB.sh,14.205823913043464,0.4675582945774428,0.0,0.1573208391623055,1.0000001593078494,0.9999999999999998,1.000000088288294
fluent-logger-java_dot,8-0,"{'28CPU2Mem16GB.sh': 1, '22CPU05Mem2GB.sh': 4, '24CPU1Mem4GB.sh': 3}",8.29371666666669,0.1671411510916673,0.0,0.0759731877207004,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.10169931016610993,1.0206323936538337,0.4837539083764265,0.7470373948123156,24CPU1Mem4GB.sh,8.29371666666669,0.1875298287833343,0.0,0.07903148937445052,1.0,0.8912776819349449,0.961302745551714
http-request_dot,1-0,{'26CPU2Mem4GB.sh': 1},2.380049999999999,0.0195838447499999,0.0,0.0175449410348437,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.018077324410937505,0.9998109640831752,0.8472479796908021,0.9705496585671886,26CPU2Mem4GB.sh,2.380049999999999,0.0195838447499999,0.0,0.017544941034843727,1.0,1.0,0.9999999999999984
hutool_hutool-cron,1-0,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,0.013784456050508,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.014209083275067123,0.9993640150071075,0.8468692313920522,0.9701157902773205,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,0.013784456050508091,1.0,1.0,0.9999999999999933
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,8.290752825140084,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.290752825140084,1.0,0.9999999999999998,1.0,,,,,,,,
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,2-0,{'21CPU025Mem2GB.sh': 2},1833.53644137931,5.809251751752873,0.0,12.12456933353718,,,,,,,,,21CPU025Mem2GB.sh,1833.53644137931,5.809251751752873,0.0,12.124569333537181,1.0,1.0,0.9999999999999999
luwak_luwak,4-0,{'26CPU2Mem4GB.sh': 4},3.924653333333344,0.1291719422777781,0.0,0.0434630336596436,27CPU2Mem8GB.sh,3.9108266666666816,0.1518896783666673,0.0,0.046785834024926115,1.0035354843988644,0.8504326539289407,0.9289784945692702,26CPU2Mem4GB.sh,3.924650000000011,0.1291719422777781,0.0,0.04346301320157998,1.0000008493326369,1.0,1.0000004707005363
noxy_noxy-discovery-zookeeper,2-0,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",17.07287333333335,0.163506340627778,0.0,0.1293093299346228,27CPU2Mem8GB.sh,16.89495333333332,0.2040160655666663,0.0,0.1342938190696781,1.0105309553977282,0.8014385542316473,0.9628837040335482,26CPU2Mem4GB.sh,17.07287333333335,0.1747072920944447,0.0,0.13098947265462285,1.0,0.9358873271264969,0.9871734522939103
retrofit_retrofit-adapters.rxjava,2-0,{'26CPU2Mem4GB.sh': 2},2.9845900000000016,0.0491163204833333,0.0,0.0256851277358784,27CPU2Mem8GB.sh,2.99332,0.0581301449333333,0.0,0.02709078107209722,0.9970835059398933,0.844937175705694,0.9481132222626609,26CPU2Mem4GB.sh,2.9845900000000016,0.0491163204833333,0.0,0.025685127735878478,1.0,1.0,0.9999999999999969
retrofit_retrofit,2-0,{'26CPU2Mem4GB.sh': 2},5.015936666666663,0.0804652830833332,0.0,0.0428546979509571,,,,,,,,,26CPU2Mem4GB.sh,5.015936666666663,0.0804652830833332,0.0,0.04285469795095714,1.0,1.0,0.9999999999999992
rxjava2-extras_dot,6-0,"{'28CPU2Mem16GB.sh': 1, '24CPU1Mem4GB.sh': 2, '26CPU2Mem4GB.sh': 3}",13.7301784340045,0.542469777008104,0.0,0.1656383258803435,,,,,,,,,,,,,,,,
spring-boot_dot,4-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",37.67121000000007,1.2957004429151089,0.0,0.4255590701067355,27CPU2Mem8GB.sh,38.613829999999965,1.4997573702999991,0.0,0.46195286320389206,0.9755885391322257,0.863940040285268,0.9212175180715495,,,,,,,,
