project,category,confs,runtime,price,max_failure_rate,fitness,github_baseline_conf,github_baseline_runtime,github_baseline_price,github_baseline_max_failure_rate,github_baseline_score,github_baseline_runtime_rate,github_baseline_price_rate,github_baseline_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
fastjson_dot,1-0,{'26CPU2Mem4GB.sh': 1},35.9527833333336,0.2958314855277799,0.0,0.2867728197423921,27CPU2Mem8GB.sh,35.98251333333387,0.3493902044666718,0.0,0.32699552526119696,0.9991737653308189,0.8467080122619727,0.876993101093124,26CPU2Mem4GB.sh,35.9527833333336,0.2958314855277799,0.0,0.2867728197423921,1.0,1.0,1.0
commons-exec_dot,2-0,"{'21CPU025Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",64.41089814814814,0.3570954700274695,0.0,0.3840912132158021,27CPU2Mem8GB.sh,42.12738836393988,0.8072391510471901,0.0016666666666667,0.6814744920680226,1.5289554052508618,0.44236639112985016,0.5636178869296011,26CPU2Mem4GB.sh,42.12495666666666,0.6839898629111119,0.0,0.5890331364526452,1.5290436654411153,0.5220771379675783,0.6520706382138838
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,9.921522376562496,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,9.921522376562496,1.0,0.9999999999999998,1.0,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,9.921522376562496,1.0,0.9999999999999998,1.0
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,1-0,{'21CPU025Mem2GB.sh': 1},1910.806896551724,3.027036591954022,0.0,5.719519425730363,27CPU2Mem8GB.sh,1852.3000000000009,17.98583300000001,0.0034482758620689,16.833004571701398,1.0315860803064965,0.16830116191749475,0.3397800672700858,21CPU025Mem2GB.sh,1910.806896551724,3.0270365919540225,0.0,5.719519425730363,1.0,0.9999999999999999,1.0
rxjava2-extras_dot,4-0,"{'28CPU2Mem16GB.sh': 1, '22CPU05Mem2GB.sh': 2, '24CPU1Mem4GB.sh': 1}",28.3821721181717,0.3103496075771301,0.0,0.2839955248530579,27CPU2Mem8GB.sh,15.069669261745046,0.585304605358625,0.0066666666666667,0.46618106458245606,1.8833971486169885,0.5302360595419784,0.6091957533869891,22CPU05Mem2GB.sh,29.29075333333336,0.2844111750089188,0.0033333333333332,0.2661818015155202,0.9689806129319426,1.0912004690652464,1.066923145144087
hutool_hutool-cron,1-0,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,0.0149152064815219,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.017003973057372637,0.9993640150071075,0.8468692313920522,0.877160086716023,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,0.014915206481521955,1.0,1.0,0.9999999999999964
elastic-job-lite_dot,1-0,{'22CPU05Mem2GB.sh': 1},84.17931034482753,0.2043452758620688,0.0,0.3052129883381224,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,0.4263603542859389,1.7942330972798097,0.4485582743199524,0.7158568691249165,22CPU05Mem2GB.sh,84.17931034482753,0.2043452758620688,0.0,0.3052129883381224,1.0,1.0,1.0
elastic-job-lite_elastic-job-lite-core,1-0,{'22CPU05Mem2GB.sh': 1},42.11553333333326,0.1022354571666664,0.0,0.1527003218660876,27CPU2Mem8GB.sh,23.09954666666668,0.2242965981333334,0.0,0.20991997767328713,1.8232190415280836,0.4558047603820206,0.7274215801592052,22CPU05Mem2GB.sh,42.11553333333326,0.1022354571666664,0.0,0.15270032186608765,1.0,1.0,0.9999999999999997
luwak_luwak,2-0,"{'24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",8.651506666666672,0.0878512833444446,0.0,0.0815054984600232,27CPU2Mem8GB.sh,6.199703333333348,0.1203981416333336,0.0,0.10148983494120971,1.3954710736158855,0.7296730842573236,0.8030902652195375,26CPU2Mem4GB.sh,6.208266666666683,0.1021666619888891,0.0,0.08783168308009277,1.3935462394227023,0.8598820949440305,0.9279737744032436
fluent-logger-java_dot,4-0,{'22CPU05Mem2GB.sh': 4},13.594010000000042,0.1311024699083336,0.0,0.1228657161317885,27CPU2Mem8GB.sh,9.201916666666664,0.3455086319666667,0.0,0.27574206782236693,1.4773020113563347,0.37944774103641454,0.44558205101638176,22CPU05Mem2GB.sh,13.594010000000042,0.1311024699083337,0.0,0.12286571613178855,1.0,0.9999999999999991,0.9999999999999996
