project,category,confs,runtime,price,max_failure_rate,fitness,github_baseline_conf,github_baseline_runtime,github_baseline_price,github_baseline_max_failure_rate,github_baseline_score,github_baseline_runtime_rate,github_baseline_price_rate,github_baseline_score_rate,smart_baseline_conf,smart_baseline_runtime,smart_baseline_price,smart_baseline_max_failure_rate,smart_baseline_score,smart_baseline_runtime_rate,smart_baseline_price_rate,smart_baseline_score_rate
commons-exec_dot,2-0,"{'22CPU05Mem2GB.sh': 1, '26CPU2Mem4GB.sh': 1}",44.671359594594605,0.4623603643603232,0.0,0.3644925785225937,27CPU2Mem8GB.sh,42.12738836393988,0.8072391510471901,0.0016666666666667,0.4550981059055209,1.0603875846439204,0.5727675172351672,0.8009099000694653,26CPU2Mem4GB.sh,42.12495666666666,0.6839898629111119,0.0,0.4181110288274053,1.0604487963768732,0.6759754631340339,0.8717602583811653
delight-nashorn-sandbox_dot,4-0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",6.369797695749439,0.2058086917285307,0.0,0.093937763537776,27CPU2Mem8GB.sh,6.411747324414717,0.2397933888935341,0.0033333333333332,0.1043452005889996,0.9934573796279303,0.8582750870579994,0.9002595520208259,29CPU4Mem8GB.sh,5.988706666666658,0.3650347584888884,0.0,0.13977941797556465,1.0636349466244432,0.5638057388849875,0.6720428865585748
elastic-job-lite_dot,1-0,{'26CPU2Mem4GB.sh': 1},47.01422758620704,0.3868487359885069,0.0,0.3536807534555135,27CPU2Mem8GB.sh,46.9165965517243,0.4555601525172429,0.0,0.37380071746959176,1.0020809487827003,0.8491715832715739,0.9461746244087532,26CPU2Mem4GB.sh,47.01422758620704,0.3868487359885069,0.0,0.35368075345551353,1.0,1.0,0.9999999999999999
elastic-job-lite_elastic-job-lite-core,2-0,{'24CPU1Mem4GB.sh': 2},20.07317,0.1874888525833333,0.0,0.1577033849865902,27CPU2Mem8GB.sh,17.46553,0.2965952514000002,0.0,0.17725539207361812,1.1493020824446782,0.6321370679346392,0.8896958402319997,24CPU1Mem4GB.sh,20.07317,0.1874888525833334,0.0,0.1577033849865903,1.0,0.9999999999999996,0.9999999999999993
fastjson_dot,4-0,{'26CPU2Mem4GB.sh': 4},14.205805964325506,0.4675582945774428,0.0,0.2120685346930202,27CPU2Mem8GB.sh,14.2002982116375,0.5515391020238467,0.0,0.2372349388439166,1.000387861762191,0.8477337198065553,0.8939178003310293,26CPU2Mem4GB.sh,14.205823913043464,0.4675582945774428,0.0,0.2120686254120356,0.9999987365239731,1.0,0.9999995722185908
fluent-logger-java_dot,8-0,"{'29CPU4Mem8GB.sh': 1, '22CPU05Mem2GB.sh': 4, '24CPU1Mem4GB.sh': 3}",8.29371666666669,0.1671411510916673,0.0,0.0920616518449887,27CPU2Mem8GB.sh,8.126056666666663,0.3455086319666666,0.0,0.14472448460150228,1.0206323936538337,0.4837539083764265,0.6361166329144632,24CPU1Mem4GB.sh,8.29371666666669,0.1875298287833343,0.0,0.09817825515248883,1.0,0.8912776819349449,0.937699001698493
http-request_dot,1-0,{'26CPU2Mem4GB.sh': 1},2.380049999999999,0.0195838447499999,0.0,0.0179047475728124,27CPU2Mem8GB.sh,2.3805000000000005,0.023114655,0.0,0.018966265103125,0.9998109640831752,0.8472479796908021,0.9440312826726387,26CPU2Mem4GB.sh,2.380049999999999,0.0195838447499999,0.0,0.017904747572812463,1.0,1.0,0.9999999999999966
hutool_hutool-cron,1-0,{'26CPU2Mem4GB.sh': 1},1.8699233333333325,0.0153863524944444,0.0,0.0140671436582615,27CPU2Mem8GB.sh,1.8711133333333336,0.0181685104666666,0.0,0.0149078057206435,0.9993640150071075,0.8468692313920522,0.9436092689873267,26CPU2Mem4GB.sh,1.8699233333333325,0.0153863524944444,0.0,0.014067143658261555,1.0,1.0,0.999999999999996
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,1-0,{'27CPU2Mem8GB.sh': 1},1091.7620689655168,10.601009689655168,0.0,8.698445212995686,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.698445212995686,1.0,0.9999999999999998,1.0,27CPU2Mem8GB.sh,1091.7620689655168,10.60100968965517,0.0,8.698445212995686,1.0,0.9999999999999998,1.0
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,1-0,{'21CPU025Mem2GB.sh': 1},1910.806896551724,3.027036591954022,0.0,10.565988526527777,27CPU2Mem8GB.sh,1852.3000000000009,17.98583300000001,0.0034482758620689,14.757913400763895,1.0315860803064965,0.16830116191749475,0.7159540945660288,21CPU025Mem2GB.sh,1910.806896551724,3.0270365919540225,0.0,10.565988526527775,1.0,0.9999999999999999,1.0000000000000002
