project,cheapest_category,cheapest_confs,cheapest_price,cheapest_runtime,cheapest_baseline_confs,cheapest_baseline_price,cheapest_baseline_runtime,cheapest_price_saving,cheapest_runtime_rate,fastest_category,fastest_confs,fastest_price,fastest_runtime,fastest_baseline_confs,fastest_baseline_price,fastest_baseline_runtime,fastest_price_rate,fastest_runtime_saving
activiti_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",0.2980654840798332,204.9755638912357,{'27CPU2Mem8GB.sh': 10},0.718465252419999,29.409536031215158,0.5851358391016652,6.969697300687624,12-0.8-fast,"{'29CPU4Mem8GB.sh': 6, '01noThrottling.sh': 5, '26CPU2Mem4GB.sh': 1}",1.2041397643233347,24.908216410256404,{'27CPU2Mem8GB.sh': 12},0.718465252419999,25.743553503599827,1.67598886691798,0.03244839890602569
assertj-core_dot,12-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",0.0052065015233333,5.407917503273678,{'27CPU2Mem8GB.sh': 12},0.01005456906,0.7668206896551732,0.4821755669224774,7.052388617351379,12-0.8-fast,"{'26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 2, '29CPU4Mem8GB.sh': 6, '01noThrottling.sh': 2}",0.0079594409733333,0.6353333333333332,{'27CPU2Mem8GB.sh': 12},0.01005456906,0.7668206896551732,0.7916242780606351,0.17147079896992312
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-0.8-cheap,{'19CPU010Mem1GB.sh': 2},0.007656691459,25.74411000000002,{'27CPU2Mem8GB.sh': 2},0.0671079850399999,13.025449999999994,0.8859049119946575,1.9764468789945862,2-0.8-fast,{'29CPU4Mem8GB.sh': 2},0.11338541302,12.952333333333344,{'27CPU2Mem8GB.sh': 2},0.0671079850399999,13.025449999999994,1.6895964459731032,0.005613369723629469
commons-exec_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",0.014168160338,14.02820833333331,{'27CPU2Mem8GB.sh': 10},0.15674880188,10.014363333333332,0.9096123213187522,1.4008088049531502,12-0.8-fast,"{'27CPU2Mem8GB.sh': 9, '28CPU2Mem16GB.sh': 2, '29CPU4Mem8GB.sh': 1}",0.15681239541,10.01333,{'27CPU2Mem8GB.sh': 12},0.15674880188,10.013426666666666,1.000405703451875,9.653704958756393e-06
db-scheduler_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 3, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 1}",0.0037733284811666,11.217597014925376,{'27CPU2Mem8GB.sh': 10},0.03223988967,10.199820945945948,0.8829608748730373,1.0997837191822428,6-0.8-fast,{'29CPU4Mem8GB.sh': 6},0.05476806643,10.19937248322148,{'27CPU2Mem8GB.sh': 6},0.03223988967,10.199820945945948,1.698767179124779,4.396770559456087e-05
delight-nashorn-sandbox_dot,4-0.8-cheap,"{'21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.0376988419566666,14.761568970917226,{'27CPU2Mem8GB.sh': 4},0.04650049088,6.906739999999999,0.18928077439111557,2.137270111647062,12-0.8-fast,"{'29CPU4Mem8GB.sh': 9, '01noThrottling.sh': 1, '26CPU2Mem4GB.sh': 2}",0.0687087330716666,4.797759999999999,{'27CPU2Mem8GB.sh': 12},0.04650049088,4.990249999999999,1.477591564548804,0.038573217774660495
elastic-job-lite_dot,12-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",0.0173909688948333,13.89213793103449,{'27CPU2Mem8GB.sh': 12},0.0628139608699999,10.30915172413792,0.7231352926330223,1.3475539309900098,12-0.8-fast,"{'19CPU010Mem1GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 3, '29CPU4Mem8GB.sh': 2}",0.0370662038819167,10.021210344827594,{'27CPU2Mem8GB.sh': 12},0.0628139608699999,10.30915172413792,0.5900949943059491,0.027930656858617953
elastic-job-lite_elastic-job-lite-core,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",0.0114579371190833,12.715788729096989,{'27CPU2Mem8GB.sh': 10},0.0455993834599999,10.384343333333325,0.7487260517648384,1.2245154383792203,12-0.8-fast,"{'19CPU010Mem1GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 3}",0.0221593125821666,10.020073333333332,{'27CPU2Mem8GB.sh': 12},0.0455993834599999,10.306309999999993,0.48595640775724314,0.027772953333119244
esper_examples.rfidassetzone,2-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",0.00674756751825,13.725810000000005,{'27CPU2Mem8GB.sh': 2},0.01950705986,5.493362989323841,0.6540961289565654,2.498616972276479,2-0.8-fast,{'01noThrottling.sh': 2},0.0371906594,5.457029304029308,{'27CPU2Mem8GB.sh': 2},0.01950705986,5.493362989323841,1.9065230571348646,0.006614106033980716
fastjson_dot,12-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",0.0458808635705,22.45780666666667,{'27CPU2Mem8GB.sh': 12},0.0844184778300002,4.467719342027489,0.45650686022918197,5.026682507875512,12-0.8-fast,"{'26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 7, '01noThrottling.sh': 1}",0.1160050987716669,4.332506666666666,{'27CPU2Mem8GB.sh': 12},0.0844184778300002,4.467719342027489,1.3741671462647673,0.0302643619729841
fluent-logger-java_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 2, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",0.0158353365158333,34.93061593220339,{'27CPU2Mem8GB.sh': 10},0.1036525895899999,8.126056666666663,0.8472268123886695,4.298593692496615,6-0.8-fast,{'29CPU4Mem8GB.sh': 6},0.17455232515,8.125366666666668,{'27CPU2Mem8GB.sh': 6},0.1036525895899999,8.126056666666663,1.6840131620487782,8.491203400362579e-05
handlebars.java_dot,12-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 2, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",0.0054430415771666,0.9834418719211804,{'27CPU2Mem8GB.sh': 12},0.0091895342899999,1.0038048780487758,0.40769124904515053,0.9797141789476281,8-0.8-fast,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",0.0069048482319999,0.980614285714284,{'27CPU2Mem8GB.sh': 8},0.0091895342899999,1.0038048780487758,0.75138173645141,0.02310268941865512
hbase_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",0.4959211063277501,4114.385267299531,{'27CPU2Mem8GB.sh': 10},7.726270381680004,476.4907350853828,0.9358136485226244,8.634764465173221,12-0.8-fast,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 2, '21CPU025Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 3, '29CPU4Mem8GB.sh': 1}",3.89956951344042,288.5496334275986,{'27CPU2Mem8GB.sh': 12},7.726270381680004,405.56193646018056,0.5047156416745147,0.2885189474482909
http-request_dot,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 2, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",0.0008763210469166,0.2801366666666664,{'27CPU2Mem8GB.sh': 10},0.0011518001999999,0.0851266666666667,0.2391726907872772,3.290821520870855,12-0.8-fast,"{'28CPU2Mem16GB.sh': 5, '29CPU4Mem8GB.sh': 5, '01noThrottling.sh': 2}",0.0015200966933333,0.07128,{'27CPU2Mem8GB.sh': 12},0.0011518001999999,0.0845866666666667,1.3197572750321036,0.1573139974779323
httpcore_dot,12-0.8-cheap,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 1}",0.0102732087633333,3.699920689655172,{'27CPU2Mem8GB.sh': 12},0.0305051010699999,1.47118275862069,0.6632298073768246,2.514929343737035,12-0.8-fast,"{'28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 4, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 6}",0.0384821496766666,1.4253650519031142,{'27CPU2Mem8GB.sh': 12},0.0305051010699999,1.47118275862069,1.2614988420579825,0.031143450022845687
hutool_hutool-cron,4-0.8-cheap,{'26CPU2Mem4GB.sh': 4},0.000268005045,0.1042800000000001,{'27CPU2Mem8GB.sh': 4},0.00031332228,0.1031133333333334,0.14463457561971016,1.0113144113273422,4-0.8-fast,{'01noThrottling.sh': 4},0.000610759,0.0998866666666668,{'27CPU2Mem8GB.sh': 4},0.00031332228,0.1031133333333334,1.9492996157183586,0.031292429042476866
incubator-dubbo_dubbo-remoting.dubbo-remoting-netty,8-0.8-cheap,"{'19CPU010Mem1GB.sh': 2, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 1}",0.0141370778780833,32.797032752654815,{'27CPU2Mem8GB.sh': 8},0.1140829550699999,10.01498965517242,0.8760807180230477,3.2747944712769828,12-0.8-fast,{'28CPU2Mem16GB.sh': 12},0.14850334454,10.013455172413794,{'27CPU2Mem8GB.sh': 12},0.1140829550699999,10.013655172413788,1.3017136911371219,1.9972726896466675e-05
incubator-dubbo_dubbo-rpc.dubbo-rpc-dubbo,6-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",0.0335513922985833,148.71330826162946,{'27CPU2Mem8GB.sh': 6},0.3791033061499999,30.589731034482757,0.9114980224274066,4.861543506021352,12-0.8-fast,"{'21CPU025Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 3, '25CPU1Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 3, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 2}",0.3077140731683334,27.710062068965524,{'27CPU2Mem8GB.sh': 12},0.3791033061499999,30.10026206896551,0.8116892366182111,0.07940794649972072
logback_dot,12-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 1}",0.0268920133718333,65.62620110153684,{'27CPU2Mem8GB.sh': 12},0.6405688262300008,149.47601000000003,0.9580185418480269,0.4390416970692275,12-0.8-fast,"{'19CPU010Mem1GB.sh': 2, '23CPU05Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 4, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",0.047220870667,50.34411258318213,{'27CPU2Mem8GB.sh': 12},0.6405688262300008,149.47601000000003,0.07371709133101806,0.6631960367206609
luwak_luwak,10-0.8-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 1}",0.0113152360119999,8.704026764289372,{'27CPU2Mem8GB.sh': 10},0.02667198147,2.352326666666668,0.5757632021180352,3.700177737908865,12-0.8-fast,"{'27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 6, '01noThrottling.sh': 4}",0.0398932488766666,2.225416666666667,{'27CPU2Mem8GB.sh': 12},0.02667198147,2.258683333333335,1.4956987324521638,0.01472834468458839
