project,cheapest_category,cheapest_confs,cheapest_runtime,cheapest_price,cheapest_max_failure_rate,cheapest_github_caliber_confs,cheapest_github_caliber_runtime,cheapest_github_caliber_price,cheapest_github_caliber_max_failure_rate,cheapest_github_caliber_runtime_rate,cheapest_github_caliber_price_rate,cheapest_smart_baseline_confs,cheapest_smart_baseline_runtime,cheapest_smart_baseline_price,cheapest_smart_baseline_max_failure_rate,cheapest_smart_baseline_runtime_rate,cheapest_smart_baseline_price_rate,fastest_category,fastest_confs,fastest_runtime,fastest_price,fastest_max_failure_rate,fastest_github_caliber_confs,fastest_github_caliber_runtime,fastest_github_caliber_price,fastest_github_caliber_max_failure_rate,fastest_github_caliber_runtime_rate,fastest_github_caliber_price_rate,fastest_smart_baseline_confs,fastest_smart_baseline_runtime,fastest_smart_baseline_price,fastest_smart_baseline_max_failure_rate,fastest_smart_baseline_runtime_rate,fastest_smart_baseline_price_rate
activiti_dot,12-1-cheap,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 2, '23CPU05Mem4GB.sh': 2, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",107.23249108801237,0.2972840532850833,0.9111111111111112,{'27CPU2Mem8GB.sh': 12},25.743553503599827,0.718465252419999,0.1899999999999999,4.165411394080371,0.41377652194555614,{'23CPU05Mem4GB.sh': 12},51.39696980900953,0.5270184312100004,0.1827586206896552,2.0863582325278496,0.564086634698028,12-1-fast,"{'29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 9}",24.947472263099225,1.3165776693266695,0.2766666666666666,{'27CPU2Mem8GB.sh': 12},25.743553503599827,0.718465252419999,0.1899999999999999,0.9690764819864793,1.8324862126484958,{'23CPU05Mem4GB.sh': 12},51.39696980900953,0.5270184312100004,0.1827586206896552,0.4853879976933213,2.4981624766023685
assertj-core_dot,12-1-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",5.169644041137324,0.0049479302905,0.8034482758620689,{'27CPU2Mem8GB.sh': 12},0.7668206896551732,0.01005456906,0.0758620689655172,6.741659570325402,0.49210764389538136,{'27CPU2Mem8GB.sh': 12},0.7668206896551732,0.01005456906,0.0758620689655172,6.741659570325402,0.49210764389538136,12-1-fast,"{'26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 2, '29CPU4Mem8GB.sh': 5, '01noThrottling.sh': 3}",0.6353249999999998,0.0085635995233333,0.0999999999999999,{'27CPU2Mem8GB.sh': 12},0.7668206896551732,0.01005456906,0.0758620689655172,0.8285183336481116,0.8517122387076528,{'27CPU2Mem8GB.sh': 12},0.7668206896551732,0.01005456906,0.0758620689655172,0.8285183336481116,0.8517122387076528
carbon-apimgt_analyzer-modules.org.wso2.carbon.apimgt.throttling.siddhi.extension,2-1-cheap,{'19CPU010Mem1GB.sh': 2},25.74411000000002,0.007656691459,0.01,{'27CPU2Mem8GB.sh': 2},13.025449999999994,0.0671079850399999,0.0,1.9764468789945862,0.11409508800534254,{'01noThrottling.sh': 2},12.958019999999998,0.1338339981,0.0,1.9867317692054824,0.057210361849004646,2-1-fast,{'29CPU4Mem8GB.sh': 2},12.952333333333344,0.11338541302,0.0,{'27CPU2Mem8GB.sh': 2},13.025449999999994,0.0671079850399999,0.0,0.9943866302763705,1.6895964459731032,{'01noThrottling.sh': 2},12.958019999999998,0.1338339981,0.0,0.999561146944776,0.8472093386560796
commons-exec_dot,8-1-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 2, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",26.14501379725087,0.014168160338,0.03,{'27CPU2Mem8GB.sh': 8},10.015228333333331,0.15674880188,0.0016666666666667,2.610525983739516,0.09038767868124772,{'01noThrottling.sh': 8},10.017145,0.3136639943200002,0.0,2.6100264893091665,0.04516986518875238,12-1-fast,"{'27CPU2Mem8GB.sh': 8, '28CPU2Mem16GB.sh': 1, '01noThrottling.sh': 3}",10.013293333333332,0.1568867664,0.0016666666666667,{'27CPU2Mem8GB.sh': 12},10.013426666666666,0.15674880188,0.0016666666666667,0.9999866845448843,1.0008801631549669,{'01noThrottling.sh': 12},10.015579999999998,0.3136639943200002,0.0,0.9997716890418062,0.5001746111794522
db-scheduler_dot,6-1-cheap,"{'19CPU010Mem1GB.sh': 2, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",11.217597014925376,0.0037733284811666,0.2666666666666667,{'27CPU2Mem8GB.sh': 6},10.199820945945948,0.03223988967,0.0133333333333333,1.0997837191822428,0.11703912512696263,{'28CPU2Mem16GB.sh': 6},10.220030100334446,0.0425391966066666,0.0033333333333332,1.0976089996602147,0.08870239172723954,6-1-fast,{'29CPU4Mem8GB.sh': 6},10.19937248322148,0.05476806643,0.0066666666666667,{'27CPU2Mem8GB.sh': 6},10.199820945945948,0.03223988967,0.0133333333333333,0.9999560322944054,1.698767179124779,{'28CPU2Mem16GB.sh': 6},10.220030100334446,0.0425391966066666,0.0033333333333332,0.9979787126935868,1.2874729848898212
delight-nashorn-sandbox_dot,8-1-cheap,"{'19CPU010Mem1GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '28CPU2Mem16GB.sh': 2}",9.110368970917229,0.0376988419566666,0.3233333333333333,{'27CPU2Mem8GB.sh': 8},5.482546666666666,0.04650049088,0.0033333333333332,1.6617038622411293,0.8107192256088844,{'29CPU4Mem8GB.sh': 8},5.253986666666665,0.0725791003066666,0.0,1.73399164271142,0.519417322581551,12-1-fast,"{'29CPU4Mem8GB.sh': 6, '01noThrottling.sh': 1, '26CPU2Mem4GB.sh': 5}",4.789416666666666,0.0623921014783333,0.0,{'27CPU2Mem8GB.sh': 12},4.990249999999999,0.04650049088,0.0033333333333332,0.9597548553011708,1.3417514589113366,{'29CPU4Mem8GB.sh': 12},4.812996666666665,0.0725791003066666,0.0,0.995100765358242,0.8596428064650783
elastic-job-lite_dot,12-1-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",13.89213793103449,0.0173909688948333,0.0,{'27CPU2Mem8GB.sh': 12},10.30915172413792,0.0628139608699999,0.0,1.3475539309900098,0.2768647073669776,{'19CPU010Mem1GB.sh': 12},33.13588620689655,0.0309217510817499,0.0,0.41924751444079766,0.5624186304603396,12-1-fast,"{'19CPU010Mem1GB.sh': 1, '25CPU1Mem8GB.sh': 3, '26CPU2Mem4GB.sh': 3, '29CPU4Mem8GB.sh': 3, '01noThrottling.sh': 2}",10.019972413793113,0.0416582927163333,0.0,{'27CPU2Mem8GB.sh': 12},10.30915172413792,0.0628139608699999,0.0,0.9719492623561141,0.6632011759702516,{'19CPU010Mem1GB.sh': 12},33.13588620689655,0.0309217510817499,0.0,0.30239035561715755,1.3472164822166275
elastic-job-lite_elastic-job-lite-core,12-1-cheap,"{'19CPU010Mem1GB.sh': 2, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",11.076476666666666,0.0114579371190833,0.0033333333333332,{'27CPU2Mem8GB.sh': 12},10.306309999999993,0.0455993834599999,0.0,1.074727683008436,0.25127394823516164,{'01noThrottling.sh': 12},10.305259999999988,0.0899940277999999,0.0,1.074837186705302,0.12731886103094625,12-1-fast,"{'19CPU010Mem1GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 1, '29CPU4Mem8GB.sh': 2, '01noThrottling.sh': 4}",10.018906666666666,0.0269510543563333,0.0,{'27CPU2Mem8GB.sh': 12},10.306309999999993,0.0455993834599999,0.0,0.9721138474067511,0.5910398850014047,{'01noThrottling.sh': 12},10.305259999999988,0.0899940277999999,0.0,0.9722128958091962,0.2994760320788012
esper_examples.rfidassetzone,2-1-cheap,"{'19CPU010Mem1GB.sh': 1, '26CPU2Mem4GB.sh': 1}",13.725810000000005,0.00674756751825,0.0,{'27CPU2Mem8GB.sh': 2},5.493362989323841,0.01950705986,0.0633333333333333,2.498616972276479,0.3459038710434346,{'19CPU010Mem1GB.sh': 2},30.470770000000016,0.0093840388485,0.0,0.45045825884938245,0.7190472702836871,2-1-fast,{'01noThrottling.sh': 2},5.457029304029308,0.0371906594,0.0899999999999999,{'27CPU2Mem8GB.sh': 2},5.493362989323841,0.01950705986,0.0633333333333333,0.9933858939660193,1.9065230571348646,{'19CPU010Mem1GB.sh': 2},30.470770000000016,0.0093840388485,0.0,0.17909062698544556,3.963182591251183
fastjson_dot,12-1-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1, '01noThrottling.sh': 1}",22.45780666666667,0.0458808635705,0.0,{'27CPU2Mem8GB.sh': 12},4.467719342027489,0.0844184778300002,0.0,5.026682507875512,0.543493139770818,{'01noThrottling.sh': 12},4.795239999999998,0.1617799024399997,0.0,4.683354048320142,0.2836005145170372,12-1-fast,"{'27CPU2Mem8GB.sh': 3, '29CPU4Mem8GB.sh': 2, '01noThrottling.sh': 5, '26CPU2Mem4GB.sh': 2}",4.318316666666665,0.1161873194566662,0.0,{'27CPU2Mem8GB.sh': 12},4.467719342027489,0.0844184778300002,0.0,0.966559520882298,1.3763256865474558,{'01noThrottling.sh': 12},4.795239999999998,0.1617799024399997,0.0,0.9005423433794069,0.7181814162593978
fluent-logger-java_dot,10-1-cheap,"{'19CPU010Mem1GB.sh': 3, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2, '27CPU2Mem8GB.sh': 1, '01noThrottling.sh': 1}",29.84644259887007,0.0158353365158333,0.41,{'27CPU2Mem8GB.sh': 10},8.126056666666663,0.1036525895899999,0.0,3.6729306505209474,0.15277318761133055,{'01noThrottling.sh': 10},8.133510000000005,0.2066261783,0.0,3.669564874066676,0.07663761022982296,6-1-fast,{'29CPU4Mem8GB.sh': 6},8.125366666666668,0.17455232515,0.0,{'27CPU2Mem8GB.sh': 6},8.126056666666663,0.1036525895899999,0.0,0.9999150879659964,1.6840131620487782,{'01noThrottling.sh': 6},8.133510000000005,0.2066261783,0.0,0.9989987922393485,0.8447735257270642
handlebars.java_dot,10-1-cheap,"{'19CPU010Mem1GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1, '29CPU4Mem8GB.sh': 1}",1.644372413793103,0.0054430415771666,0.0344827586206896,{'27CPU2Mem8GB.sh': 10},1.0038048780487758,0.0091895342899999,0.0103448275862069,1.6381394927961304,0.5923087509548495,{'22CPU05Mem2GB.sh': 10},1.819848275862068,0.0071865603449999,0.0034482758620689,0.9035766528471494,0.7573917584861908,10-1-fast,"{'19CPU010Mem1GB.sh': 2, '21CPU025Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 1, '27CPU2Mem8GB.sh': 2, '01noThrottling.sh': 2}",0.980614285714284,0.0077953973638333,0.0344827586206896,{'27CPU2Mem8GB.sh': 10},1.0038048780487758,0.0091895342899999,0.0103448275862069,0.9768973105813449,0.8482907966637976,{'22CPU05Mem2GB.sh': 10},1.819848275862068,0.0071865603449999,0.0034482758620689,0.5388439787650781,1.0847188348257595
hbase_dot,10-1-cheap,"{'19CPU010Mem1GB.sh': 1, '20CPU010Mem2GB.sh': 1, '21CPU025Mem2GB.sh': 1, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '28CPU2Mem16GB.sh': 1}",4114.385267299531,0.4959211063277501,0.7391304347826086,{'27CPU2Mem8GB.sh': 10},476.4907350853828,7.726270381680004,0.4754716981132075,8.634764465173221,0.06418635147737566,{'29CPU4Mem8GB.sh': 10},439.5225191027058,13.827824097199985,0.4531835205992509,9.361034050539963,0.0358640016564985,12-1-fast,"{'19CPU010Mem1GB.sh': 2, '20CPU010Mem2GB.sh': 2, '21CPU025Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1, '29CPU4Mem8GB.sh': 2}",289.7190093491677,3.640500188865084,0.5703703703703704,{'27CPU2Mem8GB.sh': 12},405.56193646018056,7.726270381680004,0.4754716981132075,0.7143643998692005,0.4711846737200895,{'29CPU4Mem8GB.sh': 12},378.45758413052886,13.827824097199985,0.4531835205992509,0.7655257061759516,0.2632735391537309
