<<<<<<< HEAD
project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
httpcore_dot,1-0,,,,,,,,,0.038530826568603516
httpcore_dot,1-0.2,1.0,{'26CPU2Mem4GB.sh': 1},12.850762068965508,12.850762068965508,0.10574035389080454,0.0,0.017241379310344862,0.09537914140021066,0.03445005416870117
httpcore_dot,1-0.4,1.0,{'26CPU2Mem4GB.sh': 1},12.850762068965508,12.850762068965508,0.10574035389080454,0.0,0.017241379310344862,0.09537914140021066,0.03441166877746582
httpcore_dot,1-0.6,1.0,{'26CPU2Mem4GB.sh': 1},12.850762068965508,12.850762068965508,0.10574035389080454,0.0,0.017241379310344862,0.09537914140021066,0.0346226692199707
httpcore_dot,1-0.8,1.0,{'26CPU2Mem4GB.sh': 1},12.850762068965508,12.850762068965508,0.10574035389080454,0.0,0.017241379310344862,0.09537914140021066,0.03619384765625
httpcore_dot,1-1,1.0,{'26CPU2Mem4GB.sh': 1},12.850762068965508,12.850762068965508,0.10574035389080454,0.0,0.017241379310344862,0.09537914140021066,0.03910970687866211
httpcore_dot,2-0,,,,,,,,,0.14663028717041016
httpcore_dot,2-0.2,1.0,{'26CPU2Mem4GB.sh': 2},14.886780216111195,7.824976327407224,0.12249338987823495,0.0,0.017241379310344862,0.11049059251165716,0.15758633613586426
httpcore_dot,2-0.4,1.0,{'26CPU2Mem4GB.sh': 2},14.886780216111195,7.824976327407224,0.12249338987823495,0.0,0.017241379310344862,0.11049059251165716,0.14916014671325684
httpcore_dot,2-0.6,1.0,{'26CPU2Mem4GB.sh': 2},14.886780216111195,7.824976327407224,0.12249338987823495,0.0,0.017241379310344862,0.11049059251165716,0.1633303165435791
httpcore_dot,2-0.8,1.0,{'26CPU2Mem4GB.sh': 2},14.886780216111195,7.824976327407224,0.12249338987823495,0.0,0.017241379310344862,0.11049059251165716,0.1568446159362793
httpcore_dot,2-1,1.0,{'26CPU2Mem4GB.sh': 2},14.886780216111195,7.824976327407224,0.12249338987823495,0.0,0.017241379310344862,0.11049059251165716,0.15705466270446777
httpcore_dot,4-0,,,,,,,,,1.853384017944336
httpcore_dot,4-0.2,1.0,{'26CPU2Mem4GB.sh': 4},18.958816510402574,5.349586647324663,0.15599946185309588,0.0,0.017241379310344862,0.1407134947345502,0.40183186531066895
httpcore_dot,4-0.4,1.0,{'26CPU2Mem4GB.sh': 4},18.958816510402574,5.349586647324663,0.15599946185309588,0.0,0.017241379310344862,0.1407134947345502,0.40509963035583496
httpcore_dot,4-0.6,1.0,{'26CPU2Mem4GB.sh': 4},18.958816510402574,5.349586647324663,0.15599946185309588,0.0,0.017241379310344862,0.1407134947345502,0.40958666801452637
httpcore_dot,4-0.8,1.0,{'26CPU2Mem4GB.sh': 4},18.958816510402574,5.349586647324663,0.15599946185309588,0.0,0.017241379310344862,0.1407134947345502,0.4545862674713135
httpcore_dot,4-1,1.0,{'26CPU2Mem4GB.sh': 4},18.958816510402574,5.349586647324663,0.15599946185309588,0.0,0.017241379310344862,0.1407134947345502,0.3884909152984619
httpcore_dot,6-0,,,,,,,,,3.747467041015625
httpcore_dot,6-0.2,1.0,{'26CPU2Mem4GB.sh': 6},23.030852804693954,4.291900440428113,0.18950553382795676,0.0,0.017241379310344862,0.17093639695744323,0.5455598831176758
httpcore_dot,6-0.4,1.0,{'26CPU2Mem4GB.sh': 6},23.030852804693954,4.291900440428113,0.18950553382795676,0.0,0.017241379310344862,0.17093639695744323,0.6125950813293457
httpcore_dot,6-0.6,1.0,{'26CPU2Mem4GB.sh': 6},23.030852804693954,4.291900440428113,0.18950553382795676,0.0,0.017241379310344862,0.17093639695744323,0.5922658443450928
httpcore_dot,6-0.8,1.0,{'26CPU2Mem4GB.sh': 6},23.030852804693954,4.291900440428113,0.18950553382795676,0.0,0.017241379310344862,0.17093639695744323,0.5746054649353027
httpcore_dot,6-1,1.0,{'26CPU2Mem4GB.sh': 6},23.030852804693954,4.291900440428113,0.18950553382795676,0.0,0.017241379310344862,0.17093639695744323,0.5129392147064209
httpcore_dot,8-0,,,,,,,,,5.577315807342529
httpcore_dot,8-0.2,1.0,{'26CPU2Mem4GB.sh': 8},27.102889098985333,3.8958836643870676,0.22301160580281765,0.0,0.017241379310344862,0.20115929918033632,0.6919031143188477
