project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
activiti_dot,1-0,,,,,,,,,0.10897588729858398
activiti_dot,1-0.2,1.0,{'27CPU2Mem8GB.sh': 1},275.1033333333329,275.1033333333329,2.671253366666662,0.0,0.18999999999999995,2.1918432055254593,0.1311476230621338
activiti_dot,1-0.4,1.0,{'26CPU2Mem4GB.sh': 1},276.713333333334,276.713333333334,2.27688954444445,0.0,0.21666666666666667,2.0816715545324125,0.11537289619445801
activiti_dot,1-0.6,1.0,{'26CPU2Mem4GB.sh': 1},276.713333333334,276.713333333334,2.27688954444445,0.0,0.21666666666666667,2.0816715545324125,0.11355042457580566
activiti_dot,1-0.8,1.0,{'26CPU2Mem4GB.sh': 1},276.71333333333325,276.71333333333325,2.276889544444444,0.0,0.21666666666666667,2.0816715545324067,0.09974980354309082
activiti_dot,1-1,1.0,{'26CPU2Mem4GB.sh': 1},276.71333333333325,276.71333333333325,2.276889544444444,0.0,0.21666666666666667,2.0816715545324067,0.11140012741088867
activiti_dot,2-0,,,,,,,,,0.5785012245178223
activiti_dot,2-0.2,2.0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",304.3153175858557,273.4514882269503,2.5497377787023945,0.0,0.18999999999999995,2.3030359797402165,0.5570166110992432
activiti_dot,2-0.4,1.0,{'26CPU2Mem4GB.sh': 2},304.9773390172392,152.48867129196094,2.50945520454685,0.0,0.21666666666666667,2.2942972922971068,0.5629613399505615
activiti_dot,2-0.6,1.0,{'26CPU2Mem4GB.sh': 2},304.9773390172392,152.48867150454265,2.5094552045468497,0.0,0.21666666666666667,2.2942972922971063,0.5667581558227539
activiti_dot,2-0.8,1.0,{'26CPU2Mem4GB.sh': 2},304.9773390172392,152.48867129196094,2.50945520454685,0.0,0.21666666666666667,2.2942972922971068,0.5418610572814941
activiti_dot,2-1,1.0,{'26CPU2Mem4GB.sh': 2},304.9773390172392,152.48867129196094,2.50945520454685,0.0,0.21666666666666667,2.2942972922971068,0.6192293167114258
activiti_dot,4-0,,,,,,,,,8.547302722930908
activiti_dot,4-0.2,2.0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 3}",360.8515052858868,90.21289391256961,3.102871864979509,0.0,0.18999999999999995,2.7547296110963124,2.2069592475891113
activiti_dot,4-0.4,1.0,{'26CPU2Mem4GB.sh': 4},361.5053503850521,90.37634719016144,2.974586524751671,0.0,0.21666666666666667,2.719548767826514,1.758575201034546
activiti_dot,4-0.6,1.0,{'26CPU2Mem4GB.sh': 4},361.5053503850521,90.37634719016144,2.974586524751671,0.0,0.21666666666666667,2.719548767826514,1.7310066223144531
activiti_dot,4-0.8,1.0,{'26CPU2Mem4GB.sh': 4},361.5053503850521,90.37634719016144,2.974586524751671,0.0,0.21666666666666667,2.719548767826514,1.7117536067962646
activiti_dot,4-1,1.0,{'26CPU2Mem4GB.sh': 4},361.5053503850521,90.3763425190356,2.9745865247516705,0.0,0.21666666666666667,2.7195487678265136,1.8735134601593018
activiti_dot,6-0,,,,,,,,,16.747426986694336
activiti_dot,6-0.2,3.0,"{'27CPU2Mem8GB.sh': 3, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 2}",453.6667967245705,226.74967493436296,3.09605236177989,0.0,0.18999999999999995,3.2218042772340936,2.7388293743133545
activiti_dot,6-0.4,1.0,{'26CPU2Mem4GB.sh': 6},418.03336175286415,69.67225947555724,3.439717844956484,0.0,0.21666666666666667,3.144800243355914,2.465641975402832
activiti_dot,6-0.6,1.0,{'26CPU2Mem4GB.sh': 6},418.03336175286415,69.67225947555724,3.439717844956484,0.0,0.21666666666666667,3.144800243355914,2.404758930206299
activiti_dot,6-0.8,1.0,{'26CPU2Mem4GB.sh': 6},418.03336175286415,69.67223735614678,3.439717844956484,0.0,0.21666666666666667,3.144800243355914,2.1609747409820557
activiti_dot,6-1,1.0,{'26CPU2Mem4GB.sh': 6},418.03336175286415,69.67223735614678,3.439717844956484,0.0,0.21666666666666667,3.144800243355914,2.6674394607543945
activiti_dot,8-0,,,,,,,,,21.840341567993164
activiti_dot,8-0.2,2.0,"{'27CPU2Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 7}",473.8993516892925,63.29080377755157,3.9451317393168397,0.0,0.18999999999999995,3.578790406328423,3.943593740463257
activiti_dot,8-0.4,1.0,{'26CPU2Mem4GB.sh': 8},474.5613731206761,59.320202116459,3.9048491651612967,0.0,0.21666666666666667,3.5700517188853143,2.855346441268921
activiti_dot,8-0.6,1.0,{'26CPU2Mem4GB.sh': 8},474.5613731206761,59.320199362835794,3.9048491651612958,0.0,0.21666666666666667,3.570051718885314,3.0950727462768555
activiti_dot,8-0.8,1.0,{'26CPU2Mem4GB.sh': 8},474.5613731206761,59.320202116459,3.9048491651612967,0.0,0.21666666666666667,3.5700517188853143,3.111051559448242
activiti_dot,8-1,1.0,{'26CPU2Mem4GB.sh': 8},474.5613731206761,59.320202116459,3.9048491651612967,0.0,0.21666666666666667,3.5700517188853143,2.953773260116577
activiti_dot,10-0,,,,,,,,,28.539275884628296
activiti_dot,10-0.2,3.0,"{'27CPU2Mem8GB.sh': 6, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 3}",566.7172512259335,226.74967493436296,4.151894439899803,0.0,0.18999999999999995,4.109952915828211,4.260066270828247
