project,machines_num,confs_num,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,probability_failure_rate,fitness,period
retrofit_retrofit-adapters.rxjava,1,1,{'24CPU1Mem4GB.sh': 1},2.972306666666663,2.972306666666663,0.01443054886666665,0.0,0,0.0,0.017946034256157387,0.008550405502319336
retrofit_retrofit-adapters.rxjava,2,2,"{'22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1}",3.2729299999999943,1.6663233333333307,0.011845075258333313,0.0,0,0.0,0.011938375657488405,0.5843188762664795
retrofit_retrofit-adapters.rxjava,4,3,"{'19CPU010Mem1GB.sh': 2, '24CPU1Mem4GB.sh': 1, '26CPU2Mem4GB.sh': 1}",2.937716666666665,1.198726666666667,0.005656604472777771,0.0,0,0.0,0.00715600102247685,1.7174556255340576
retrofit_retrofit-adapters.rxjava,6,5,"{'19CPU010Mem1GB.sh': 2, '22CPU05Mem2GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1}",3.2191766666666646,1.2060133333333336,0.0057618757083333265,0.0,0,0.0,0.007234943303287035,5.762153387069702
retrofit_retrofit-adapters.rxjava,8,7,"{'19CPU010Mem1GB.sh': 2, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 1, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",3.2395866666666646,1.1957733333333336,0.005772999176111105,0.0,0,0.0,0.007203536112731479,9.83803915977478
retrofit_retrofit-adapters.rxjava,10,7,"{'19CPU010Mem1GB.sh': 2, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 1, '24CPU1Mem4GB.sh': 2, '25CPU1Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 1}",3.2334266666666647,1.1957733333333336,0.005772276670555548,0.0,0,0.0,0.007203174859953701,15.719337701797485
retrofit_retrofit-adapters.rxjava,12,8,"{'19CPU010Mem1GB.sh': 2, '22CPU05Mem2GB.sh': 1, '23CPU05Mem4GB.sh': 2, '24CPU1Mem4GB.sh': 1, '25CPU1Mem8GB.sh': 2, '26CPU2Mem4GB.sh': 1, '27CPU2Mem8GB.sh': 2, '28CPU2Mem16GB.sh': 1}",3.2491833333333315,1.2060133333333336,0.005777912530555549,0.0,0,0.0,0.007242961714398146,20.133059978485107
