project,num_machines,conf,time_seq,time_parallel,price,min_failure_rate,max_failure_rate
httpcore_dot,1,19CPU010Mem1GB.sh,88.95942255520573,88.95942255520573,0.06296103131344685,0.0,0.12758620689655176
httpcore_dot,1,20CPU010Mem2GB.sh,86.91949474647245,86.91949474647245,0.09371370191915505,0.0,0.07241379310344831
httpcore_dot,1,21CPU025Mem2GB.sh,35.205534671935894,35.205534671935894,0.05577143450945845,0.0,0.05517241379310345
httpcore_dot,1,22CPU05Mem2GB.sh,20.582796976129547,20.582796976129547,0.049964739659554475,0.0,0.04137931034482756
httpcore_dot,1,23CPU05Mem4GB.sh,20.29624668006319,20.29624668006319,0.06430527489800021,0.0,0.05517241379310345
httpcore_dot,1,24CPU1Mem4GB.sh,13.466772756369997,13.466772756369997,0.06538118173217634,0.0,0.0482758620689655
httpcore_dot,1,25CPU1Mem8GB.sh,13.314946014491372,13.314946014491372,0.08437237457849367,0.0,0.037931034482758585
httpcore_dot,1,26CPU2Mem4GB.sh,10.814743921819822,10.814743921819822,0.08898731790337411,0.0,0.017241379310344862
httpcore_dot,1,27CPU2Mem8GB.sh,10.834843072846269,10.834843072846269,0.10520632623733728,0.0,0.037931034482758585
httpcore_dot,1,28CPU2Mem16GB.sh,10.831178087411738,10.831178087411738,0.13726713029446477,0.0,0.04137931034482756
httpcore_dot,1,29CPU4Mem8GB.sh,10.630157986403786,10.630157986403786,0.17493696659625163,0.0,0.037931034482758585
httpcore_dot,1,01noThrottling.sh,10.625478845701844,10.625478845701844,0.20634679918352983,0.0,0.051724137931034475
httpcore_dot,2,19CPU010Mem1GB.sh,88.95942255520572,44.5064551724138,0.06296103131344685,0.0,0.12758620689655176
httpcore_dot,2,20CPU010Mem2GB.sh,86.91949474647241,43.603682878352515,0.093713701919155,0.0,0.07241379310344831
httpcore_dot,2,21CPU025Mem2GB.sh,35.20553467193593,17.737569154694555,0.055771434509458505,0.0,0.05517241379310345
httpcore_dot,2,22CPU05Mem2GB.sh,20.582796976129533,10.532702964151436,0.04996473965955445,0.0,0.04137931034482756
httpcore_dot,2,23CPU05Mem4GB.sh,20.296246680063184,10.388902592499369,0.0643052748980002,0.0,0.05517241379310345
httpcore_dot,2,24CPU1Mem4GB.sh,13.466772756369995,7.050816191385279,0.06538118173217633,0.0,0.0482758620689655
httpcore_dot,2,25CPU1Mem8GB.sh,13.314946014491365,6.967516107863021,0.08437237457849363,0.0,0.037931034482758585
httpcore_dot,2,26CPU2Mem4GB.sh,10.814743921819815,5.788958180261535,0.08898731790337405,0.0,0.017241379310344862
httpcore_dot,2,27CPU2Mem8GB.sh,10.834843072846272,5.787121918625456,0.1052063262373373,0.0,0.037931034482758585
httpcore_dot,2,28CPU2Mem16GB.sh,10.831178087411743,5.783547577926002,0.13726713029446486,0.0,0.04137931034482756
httpcore_dot,2,29CPU4Mem8GB.sh,10.630157986403786,5.688095917438272,0.17493696659625163,0.0,0.037931034482758585
httpcore_dot,2,01noThrottling.sh,10.625478845701842,5.6859632740723045,0.20634679918352983,0.0,0.051724137931034475
httpcore_dot,4,19CPU010Mem1GB.sh,88.95942255520572,23.78251088506216,0.06296103131344685,0.0,0.12758620689655176
httpcore_dot,4,20CPU010Mem2GB.sh,86.9194947464724,22.90975517241379,0.09371370191915498,0.0,0.07241379310344831
httpcore_dot,4,21CPU025Mem2GB.sh,35.20553467193592,9.562831034482757,0.05577143450945849,0.0,0.05517241379310345
httpcore_dot,4,22CPU05Mem2GB.sh,20.582796976129536,5.807306242022252,0.04996473965955445,0.0,0.04137931034482756
httpcore_dot,4,23CPU05Mem4GB.sh,20.29624668006318,5.737082758620688,0.06430527489800018,0.0,0.05517241379310345
httpcore_dot,4,24CPU1Mem4GB.sh,13.466772756369998,3.9825241379310325,0.06538118173217634,0.0,0.0482758620689655
httpcore_dot,4,25CPU1Mem8GB.sh,13.314946014491369,3.9331586206896545,0.08437237457849364,0.0,0.037931034482758585
httpcore_dot,4,26CPU2Mem4GB.sh,10.814743921819819,3.3135685001789756,0.08898731790337407,0.0,0.017241379310344862
httpcore_dot,4,27CPU2Mem8GB.sh,10.834843072846272,3.3250658678352822,0.1052063262373373,0.0,0.037931034482758585
httpcore_dot,4,28CPU2Mem16GB.sh,10.83117808741174,3.314844302589189,0.1372671302944648,0.0,0.04137931034482756
httpcore_dot,4,29CPU4Mem8GB.sh,10.630157986403784,3.2612224137931007,0.17493696659625163,0.0,0.037931034482758585
httpcore_dot,4,01noThrottling.sh,10.625478845701842,3.2604598257964437,0.20634679918352977,0.0,0.051724137931034475
httpcore_dot,6,19CPU010Mem1GB.sh,88.95942255520572,17.034028126441463,0.06296103131344685,0.0,0.12758620689655176
httpcore_dot,6,20CPU010Mem2GB.sh,86.91949474647242,16.815271388283556,0.09371370191915501,0.0,0.07241379310344831
httpcore_dot,6,21CPU025Mem2GB.sh,35.20553467193592,6.526589655172413,0.055771434509458505,0.0,0.05517241379310345
httpcore_dot,6,22CPU05Mem2GB.sh,20.582796976129533,4.114032919699318,0.04996473965955444,0.0,0.04137931034482756
httpcore_dot,6,23CPU05Mem4GB.sh,20.296246680063184,4.075992247671782,0.0643052748980002,0.0,0.05517241379310345
httpcore_dot,6,24CPU1Mem4GB.sh,13.466772756369998,2.7505122688655663,0.06538118173217634,0.0,0.0482758620689655
httpcore_dot,6,25CPU1Mem8GB.sh,13.314946014491369,2.7138155351390045,0.08437237457849364,0.0,0.037931034482758585
