project,num_machines,conf,time_seq,time_parallel,price,min_failure_rate,max_failure_rate
zxing_dot,1,19CPU010Mem1GB.sh,748.3462796992479,748.3462796992479,0.5296420794571427,0.0,0.050000000000000044
zxing_dot,1,20CPU010Mem2GB.sh,746.5128463152673,746.5128463152673,0.8048652671355774,0.0,0.046428571428571375
zxing_dot,1,21CPU025Mem2GB.sh,287.23634292840524,287.23634292840524,0.4550302399224153,0.0,0.0357142857142857
zxing_dot,1,22CPU05Mem2GB.sh,140.67865435475287,140.67865435475287,0.34149743344616257,0.0,0.03928571428571426
zxing_dot,1,23CPU05Mem4GB.sh,141.05424922698057,141.05424922698057,0.4469068796341501,0.0,0.042857142857142816
zxing_dot,1,24CPU1Mem4GB.sh,69.5344022979851,69.5344022979851,0.3375895231567177,0.0,0.04482758620689653
zxing_dot,1,25CPU1Mem8GB.sh,69.73592093368613,69.73592093368613,0.44189328564979113,0.0,0.04137931034482756
zxing_dot,1,26CPU2Mem4GB.sh,63.24619630029402,63.24619630029402,0.5204107852242525,0.0,0.05517241379310345
zxing_dot,1,27CPU2Mem8GB.sh,62.97948266603794,62.97948266603794,0.6115307766872284,0.0,0.03448275862068961
zxing_dot,1,28CPU2Mem16GB.sh,63.11622306857534,63.11622306857534,0.7998929336890781,0.0,0.05517241379310345
zxing_dot,1,29CPU4Mem8GB.sh,62.862023206417966,62.862023206417966,1.034499361900285,0.0,0.04137931034482756
zxing_dot,1,01noThrottling.sh,62.710999228061354,62.710999228061354,1.2178476050089517,0.0,0.043333333333333335
zxing_dot,2,19CPU010Mem1GB.sh,748.346279699248,374.17522969924795,0.5296420794571428,0.0,0.050000000000000044
zxing_dot,2,20CPU010Mem2GB.sh,746.5128463152683,373.25769169341896,0.8048652671355785,0.0,0.046428571428571375
zxing_dot,2,21CPU025Mem2GB.sh,287.2363429284054,143.61844642857147,0.45503023992241554,0.0,0.0357142857142857
zxing_dot,2,22CPU05Mem2GB.sh,140.678654354753,70.33946149761023,0.341497433446163,0.0,0.03928571428571426
zxing_dot,2,23CPU05Mem4GB.sh,141.0542492269804,70.5271992269804,0.44690687963414955,0.0,0.042857142857142816
zxing_dot,2,24CPU1Mem4GB.sh,69.53440229798488,34.76728160832966,0.33758952315671664,0.0,0.04482758620689653
zxing_dot,2,25CPU1Mem8GB.sh,69.73592093368603,34.86820513520225,0.4418932856497905,0.0,0.04137931034482756
zxing_dot,2,26CPU2Mem4GB.sh,63.246196300293846,31.623106645121446,0.5204107852242512,0.0,0.05517241379310345
zxing_dot,2,27CPU2Mem8GB.sh,62.9794826660378,31.489743996087054,0.6115307766872271,0.0,0.03448275862068961
zxing_dot,2,28CPU2Mem16GB.sh,63.11622306857517,31.558202378920015,0.799892933689076,0.0,0.05517241379310345
zxing_dot,2,29CPU4Mem8GB.sh,62.86202320641786,31.431016309866127,1.0344993619002834,0.0,0.04137931034482756
zxing_dot,2,01noThrottling.sh,62.710999228061354,31.355502886597936,1.2178476050089515,0.0,0.043333333333333335
zxing_dot,4,19CPU010Mem1GB.sh,748.3462796992483,187.08890206766924,0.529642079457143,0.0,0.050000000000000044
zxing_dot,4,20CPU010Mem2GB.sh,746.5128463152678,186.62997962184872,0.8048652671355778,0.0,0.046428571428571375
zxing_dot,4,21CPU025Mem2GB.sh,287.23634292840546,71.80960357142858,0.45503023992241565,0.0,0.0357142857142857
zxing_dot,4,22CPU05Mem2GB.sh,140.67865435475318,35.16987142857146,0.34149743344616335,0.0,0.03928571428571426
zxing_dot,4,23CPU05Mem4GB.sh,141.05424922698057,35.263651599147124,0.4469068796341502,0.0,0.042857142857142816
zxing_dot,4,24CPU1Mem4GB.sh,69.53440229798484,17.38373194323416,0.3375895231567164,0.0,0.04482758620689653
zxing_dot,4,25CPU1Mem8GB.sh,69.7359209336859,17.43434651451253,0.4418932856497897,0.0,0.04137931034482756
zxing_dot,4,26CPU2Mem4GB.sh,63.24619630029388,15.811568965517237,0.5204107852242514,0.0,0.05517241379310345
zxing_dot,4,27CPU2Mem8GB.sh,62.979482666037796,15.744889655172415,0.611530776687227,0.0,0.03448275862068961
zxing_dot,4,28CPU2Mem16GB.sh,63.116223068575174,15.779183463377809,0.799892933689076,0.0,0.05517241379310345
zxing_dot,4,29CPU4Mem8GB.sh,62.86202320641784,15.71551912676755,1.034499361900283,0.0,0.04137931034482756
zxing_dot,4,01noThrottling.sh,62.71099922806135,15.677762886597941,1.2178476050089513,0.0,0.043333333333333335
zxing_dot,6,19CPU010Mem1GB.sh,748.3462796992482,124.72689849624061,0.5296420794571428,0.0,0.050000000000000044
zxing_dot,6,20CPU010Mem2GB.sh,746.5128463152678,124.42110955056175,0.804865267135578,0.0,0.046428571428571375
zxing_dot,6,21CPU025Mem2GB.sh,287.2363429284054,47.87344788359789,0.4550302399224157,0.0,0.0357142857142857
zxing_dot,6,22CPU05Mem2GB.sh,140.678654354753,23.446521428571426,0.341497433446163,0.0,0.03928571428571426
zxing_dot,6,23CPU05Mem4GB.sh,141.05424922698052,23.509199999999993,0.44690687963415,0.0,0.042857142857142816
zxing_dot,6,24CPU1Mem4GB.sh,69.53440229798483,11.58925517241379,0.33758952315671636,0.0,0.04482758620689653
zxing_dot,6,25CPU1Mem8GB.sh,69.73592093368592,11.623068965517241,0.4418932856497898,0.0,0.04137931034482756
zxing_dot,6,26CPU2Mem4GB.sh,63.24619630029388,10.541044576155953,0.5204107852242515,0.0,0.05517241379310345
