<<<<<<< HEAD
project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,score,period
elastic-job-lite_elastic-job-lite-core,1-0,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.17248187802255197,0.033048391342163086
elastic-job-lite_elastic-job-lite-core,1-0.2,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.17248187802255197,0.029865503311157227
elastic-job-lite_elastic-job-lite-core,1-0.4,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.17248187802255197,0.030571460723876953
elastic-job-lite_elastic-job-lite-core,1-0.6,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.17248187802255197,0.03094172477722168
elastic-job-lite_elastic-job-lite-core,1-0.8,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.17248187802255197,0.030144691467285156
elastic-job-lite_elastic-job-lite-core,1-1,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.17248187802255197,0.03144478797912598
elastic-job-lite_elastic-job-lite-core,2-0,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.22809424045562499,0.1295762062072754
elastic-job-lite_elastic-job-lite-core,2-0.2,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.22809424045562499,0.1224365234375
elastic-job-lite_elastic-job-lite-core,2-0.4,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.22809424045562499,0.12402582168579102
elastic-job-lite_elastic-job-lite-core,2-0.6,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.22809424045562499,0.12194132804870605
elastic-job-lite_elastic-job-lite-core,2-0.8,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.22809424045562499,0.12962079048156738
elastic-job-lite_elastic-job-lite-core,2-1,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.22809424045562499,0.1283884048461914
elastic-job-lite_elastic-job-lite-core,4-0,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.3393189653217711,0.302257776260376
elastic-job-lite_elastic-job-lite-core,4-0.2,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.3393189653217711,0.3268437385559082
elastic-job-lite_elastic-job-lite-core,4-0.4,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.3393189653217711,0.28908777236938477
elastic-job-lite_elastic-job-lite-core,4-0.6,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.3393189653217711,0.2937033176422119
elastic-job-lite_elastic-job-lite-core,4-0.8,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.3393189653217711,0.31223249435424805
elastic-job-lite_elastic-job-lite-core,4-1,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.3393189653217711,0.2948284149169922
elastic-job-lite_elastic-job-lite-core,6-0,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.4505436901879172,0.4091823101043701
elastic-job-lite_elastic-job-lite-core,6-0.2,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.4505436901879172,0.3766186237335205
elastic-job-lite_elastic-job-lite-core,6-0.4,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.4505436901879172,0.43477821350097656
elastic-job-lite_elastic-job-lite-core,6-0.6,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.4505436901879172,0.36863017082214355
elastic-job-lite_elastic-job-lite-core,6-0.8,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.4505436901879172,0.40850329399108887
elastic-job-lite_elastic-job-lite-core,6-1,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.4505436901879172,0.42229652404785156
elastic-job-lite_elastic-job-lite-core,8-0,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.5617684150540633,0.4949488639831543
elastic-job-lite_elastic-job-lite-core,8-0.2,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.5617684150540633,0.49968743324279785
elastic-job-lite_elastic-job-lite-core,8-0.4,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.5617684150540633,0.4911355972290039
elastic-job-lite_elastic-job-lite-core,8-0.6,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.5617684150540633,0.5038387775421143
elastic-job-lite_elastic-job-lite-core,8-0.8,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.5617684150540633,0.5018634796142578
elastic-job-lite_elastic-job-lite-core,8-1,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.5617684150540633,0.4349040985107422
elastic-job-lite_elastic-job-lite-core,10-0,1,{'26CPU2Mem4GB.sh': 10},90.06321333333347,17.82750333333334,0.741070140377779,0.0,0,0.6729931399202094,0.5148642063140869
elastic-job-lite_elastic-job-lite-core,10-0.2,1,{'26CPU2Mem4GB.sh': 10},90.06321333333347,17.82750333333334,0.741070140377779,0.0,0,0.6729931399202094,0.5053486824035645
elastic-job-lite_elastic-job-lite-core,10-0.4,1,{'26CPU2Mem4GB.sh': 10},90.06321333333347,17.82750333333334,0.741070140377779,0.0,0,0.6729931399202094,0.5215556621551514
elastic-job-lite_elastic-job-lite-core,10-0.6,1,{'26CPU2Mem4GB.sh': 10},90.06321333333347,17.82750333333334,0.741070140377779,0.0,0,0.6729931399202094,0.5189728736877441
elastic-job-lite_elastic-job-lite-core,10-0.8,1,{'26CPU2Mem4GB.sh': 10},90.06321333333347,17.82750333333334,0.741070140377779,0.0,0,0.6729931399202094,0.5270180702209473
elastic-job-lite_elastic-job-lite-core,10-1,1,{'26CPU2Mem4GB.sh': 10},90.06321333333347,17.82750333333334,0.741070140377779,0.0,0,0.6729931399202094,0.5285730361938477
elastic-job-lite_elastic-job-lite-core,12-0,1,{'26CPU2Mem4GB.sh': 12},104.94784666666682,17.748876666666668,0.8635458649888903,0.0,0,0.7842178647863554,0.5480308532714844
elastic-job-lite_elastic-job-lite-core,12-0.2,1,{'26CPU2Mem4GB.sh': 12},104.94784666666682,17.748876666666668,0.8635458649888903,0.0,0,0.7842178647863554,0.6248891353607178
elastic-job-lite_elastic-job-lite-core,12-0.4,1,{'26CPU2Mem4GB.sh': 12},104.94784666666682,17.748876666666668,0.8635458649888903,0.0,0,0.7842178647863554,0.5334832668304443
elastic-job-lite_elastic-job-lite-core,12-0.6,1,{'26CPU2Mem4GB.sh': 12},104.94784666666682,17.748876666666668,0.8635458649888903,0.0,0,0.7842178647863554,0.5977890491485596
elastic-job-lite_elastic-job-lite-core,12-0.8,1,{'26CPU2Mem4GB.sh': 12},104.94784666666682,17.748876666666668,0.8635458649888903,0.0,0,0.7842178647863554,0.4889998435974121
elastic-job-lite_elastic-job-lite-core,12-1,1,{'26CPU2Mem4GB.sh': 12},104.94784666666682,17.748876666666668,0.8635458649888903,0.0,0,0.7842178647863554,0.5053095817565918
=======
project,category,num_confs,confs,time_seq,time_parallel,price,min_failure_rate,max_failure_rate,period
elastic-job-lite_elastic-job-lite-core,1-0,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.05893564224243164
elastic-job-lite_elastic-job-lite-core,1-0.2,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.04663586616516113
elastic-job-lite_elastic-job-lite-core,1-0.4,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.047672271728515625
elastic-job-lite_elastic-job-lite-core,1-0.6,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.04763221740722656
elastic-job-lite_elastic-job-lite-core,1-0.8,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.04709601402282715
elastic-job-lite_elastic-job-lite-core,1-1,1,{'26CPU2Mem4GB.sh': 1},23.082363333333316,23.082363333333316,0.18992937962777764,0.0,0,0.04764533042907715
elastic-job-lite_elastic-job-lite-core,2-0,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.21021485328674316
elastic-job-lite_elastic-job-lite-core,2-0.2,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.21807098388671875
elastic-job-lite_elastic-job-lite-core,2-0.4,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.18702459335327148
elastic-job-lite_elastic-job-lite-core,2-0.6,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.2783820629119873
elastic-job-lite_elastic-job-lite-core,2-0.8,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.5682752132415771
elastic-job-lite_elastic-job-lite-core,2-1,1,{'26CPU2Mem4GB.sh': 2},30.524679999999996,20.22459999999999,0.2511672419333333,0.0,0,0.1869511604309082
elastic-job-lite_elastic-job-lite-core,4-0,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.4109926223754883
elastic-job-lite_elastic-job-lite-core,4-0.2,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.4550449848175049
elastic-job-lite_elastic-job-lite-core,4-0.4,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.38805627822875977
elastic-job-lite_elastic-job-lite-core,4-0.6,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.40123486518859863
elastic-job-lite_elastic-job-lite-core,4-0.8,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.4309406280517578
elastic-job-lite_elastic-job-lite-core,4-1,1,{'26CPU2Mem4GB.sh': 4},45.409313333333365,18.695603333333338,0.3736429665444447,0.0,0,0.7834625244140625
elastic-job-lite_elastic-job-lite-core,6-0,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.5905935764312744
elastic-job-lite_elastic-job-lite-core,6-0.2,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.50577712059021
elastic-job-lite_elastic-job-lite-core,6-0.4,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.5616283416748047
elastic-job-lite_elastic-job-lite-core,6-0.6,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.5037481784820557
elastic-job-lite_elastic-job-lite-core,6-0.8,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.9323499202728271
elastic-job-lite_elastic-job-lite-core,6-1,1,{'26CPU2Mem4GB.sh': 6},60.29394666666673,18.20042666666667,0.49611869115555607,0.0,0,0.5425193309783936
elastic-job-lite_elastic-job-lite-core,8-0,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.6551213264465332
elastic-job-lite_elastic-job-lite-core,8-0.2,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.6391160488128662
elastic-job-lite_elastic-job-lite-core,8-0.4,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,1.043076992034912
elastic-job-lite_elastic-job-lite-core,8-0.6,1,{'26CPU2Mem4GB.sh': 8},75.17858000000011,17.969893333333342,0.6185944157666675,0.0,0,0.6646349430084229
